shipment_id,vehicle_id,distance_km,fuel_efficiency_kmpl,fuel_consumption_l,co2_emission_kg,carbon_intensity,estimated_delivery,eta_status,sustainability_score,green_shipment,sustainability_category
SHP006030,VEH008,1300.92,8,162.62,435.82,0.335,2025-01-29 00:48,On Time,50,No,Poor
SHP006031,VEH034,1895.62,12,157.97,423.36,0.223,2025-10-06 03:00,On Time,50,No,Poor
SHP006032,VEH029,480.32,12,40.03,107.28,0.223,2025-05-14 03:00,On Time,70,Yes,Average
SHP006033,VEH034,560.06,12,46.67,125.08,0.223,2025-07-18 03:00,On Time,70,Yes,Average
SHP006034,VEH014,1841.65,12,153.47,411.3,0.223,2025-07-09 00:40,On Time,50,No,Poor
SHP006035,VEH029,654.7,12,54.56,146.22,0.223,2025-09-23 00:40,On Time,70,Yes,Average
SHP006036,VEH036,394.73,8,49.34,132.23,0.335,2025-10-20 00:48,On Time,70,Yes,Average
SHP006037,VEH008,918.72,8,114.84,307.77,0.335,2025-09-03 03:36,On Time,50,No,Poor
SHP006038,VEH014,1132.61,12,94.38,252.94,0.223,2025-01-07 00:40,On Time,50,No,Poor
SHP006039,VEH018,1600.49,12,133.37,357.43,0.223,2025-12-26 03:00,On Time,50,No,Poor
SHP006040,VEH029,1006.01,12,83.83,224.66,0.223,2025-01-11 07:30,In Transit,50,No,Poor
SHP006041,VEH034,835.92,12,69.66,186.69,0.223,2025-08-08 00:40,On Time,50,No,Poor
SHP006042,VEH036,1795.61,8,224.45,601.53,0.335,2025-12-29 18:00,Long Distance,50,No,Poor
SHP006043,VEH034,540.35,12,45.03,120.68,0.223,2025-11-01 00:40,On Time,70,Yes,Average
SHP006044,VEH014,1402.75,12,116.9,313.29,0.223,2025-07-23 15:00,Long Distance,50,No,Poor
SHP006045,VEH036,1720.12,8,215.02,576.25,0.335,2025-01-14 18:00,Long Distance,50,No,Poor
SHP006046,VEH003,727.58,8,90.95,243.75,0.335,2025-03-03 03:36,On Time,50,No,Poor
SHP006047,VEH034,848.75,12,70.73,189.56,0.223,2025-04-04 07:30,In Transit,50,No,Poor
SHP006048,VEH008,1064.26,8,133.03,356.52,0.335,2025-10-23 18:00,Long Distance,50,No,Poor
SHP006049,VEH003,1426.73,8,178.34,477.95,0.335,2025-09-20 03:36,On Time,50,No,Poor
SHP006050,VEH036,1090.67,8,136.33,365.36,0.335,2025-08-10 09:00,In Transit,50,No,Poor
SHP006051,VEH014,1506.52,12,125.54,336.45,0.223,2025-12-14 00:40,On Time,50,No,Poor
SHP006052,VEH003,977.44,8,122.18,327.44,0.335,2025-04-18 00:48,On Time,50,No,Poor
SHP006053,VEH023,1312.14,12,109.35,293.06,0.223,2025-12-17 03:00,On Time,50,No,Poor
SHP006054,VEH036,1818.62,8,227.33,609.24,0.335,2025-11-14 03:36,On Time,50,No,Poor
SHP006055,VEH036,1635.55,8,204.44,547.9,0.335,2025-01-13 03:36,On Time,50,No,Poor
SHP006056,VEH036,2014.02,8,251.75,674.69,0.335,2025-12-10 18:00,Long Distance,50,No,Poor
SHP006057,VEH008,750.13,8,93.77,251.3,0.335,2025-03-15 03:36,On Time,50,No,Poor
SHP006058,VEH036,1085.83,8,135.73,363.76,0.335,2025-05-16 03:36,On Time,50,No,Poor
SHP006059,VEH018,886.38,12,73.86,197.94,0.223,2025-10-07 03:00,On Time,50,No,Poor
SHP006060,VEH023,2418.16,12,201.51,540.05,0.223,2025-01-17 03:00,On Time,50,No,Poor
SHP006061,VEH036,1833.81,8,229.23,614.34,0.335,2025-02-03 06:00,Long Distance,50,No,Poor
SHP006062,VEH003,1492.16,8,186.52,499.87,0.335,2025-12-14 06:00,Long Distance,50,No,Poor
SHP006063,VEH036,1469.42,8,183.68,492.26,0.335,2025-10-26 09:00,In Transit,50,No,Poor
SHP006064,VEH003,677.34,8,84.67,226.92,0.335,2025-02-12 00:48,On Time,50,No,Poor
SHP006065,VEH023,1121.54,12,93.46,250.47,0.223,2025-09-11 07:30,In Transit,50,No,Poor
SHP006066,VEH036,1585.59,8,198.2,531.18,0.335,2025-12-28 00:48,On Time,50,No,Poor
SHP006067,VEH036,1740.16,8,217.52,582.95,0.335,2025-08-26 00:48,On Time,50,No,Poor
SHP006068,VEH018,1631.72,12,135.98,364.43,0.223,2025-01-06 00:40,On Time,50,No,Poor
SHP006069,VEH036,1758.74,8,219.84,589.17,0.335,2025-05-16 09:00,In Transit,50,No,Poor
SHP006070,VEH018,1589.41,12,132.45,354.97,0.223,2025-03-22 03:00,On Time,50,No,Poor
SHP006071,VEH014,1256.3,12,104.69,280.57,0.223,2025-10-31 07:30,In Transit,50,No,Poor
SHP006072,VEH014,369.43,12,30.79,82.52,0.223,2025-02-15 07:30,In Transit,85,Yes,Good
SHP006073,VEH003,1717.09,8,214.64,575.24,0.335,2025-06-04 18:00,Long Distance,50,No,Poor
SHP006074,VEH029,1256.53,12,104.71,280.62,0.223,2025-02-28 03:00,On Time,50,No,Poor
SHP006075,VEH014,2269.59,12,189.13,506.87,0.223,2025-08-03 15:00,Long Distance,50,No,Poor
SHP006076,VEH034,1347.2,12,112.27,300.88,0.223,2025-02-03 03:00,On Time,50,No,Poor
SHP006077,VEH003,833.51,8,104.19,279.23,0.335,2025-04-08 03:36,On Time,50,No,Poor
SHP006078,VEH023,1634.33,12,136.19,364.99,0.223,2025-05-22 00:40,On Time,50,No,Poor
SHP006079,VEH036,281.18,8,35.15,94.2,0.335,2025-12-05 00:48,On Time,85,Yes,Good
SHP006080,VEH014,564.84,12,47.07,126.15,0.223,2025-12-23 00:40,On Time,70,Yes,Average
SHP006081,VEH036,1583.29,8,197.91,530.4,0.335,2025-10-05 09:00,In Transit,50,No,Poor
SHP006082,VEH036,1099.3,8,137.41,368.26,0.335,2025-01-05 00:48,On Time,50,No,Poor
SHP006083,VEH036,1492.03,8,186.5,499.82,0.335,2025-05-19 00:48,On Time,50,No,Poor
SHP006084,VEH034,1652.68,12,137.72,369.09,0.223,2025-06-26 07:30,In Transit,50,No,Poor
SHP006085,VEH018,482.2,12,40.18,107.68,0.223,2025-01-28 03:00,On Time,70,Yes,Average
SHP006086,VEH023,2040.34,12,170.03,455.68,0.223,2025-10-27 07:30,In Transit,50,No,Poor
SHP006087,VEH034,597.19,12,49.77,133.38,0.223,2025-09-21 15:00,Long Distance,70,Yes,Average
SHP006088,VEH014,1464.79,12,122.07,327.15,0.223,2025-08-19 03:00,On Time,50,No,Poor
SHP006089,VEH023,1907.04,12,158.92,425.91,0.223,2025-11-05 03:00,On Time,50,No,Poor
SHP006090,VEH003,2139.68,8,267.46,716.79,0.335,2025-01-24 00:48,On Time,50,No,Poor
SHP006091,VEH008,1770.46,8,221.31,593.11,0.335,2025-09-22 03:36,On Time,50,No,Poor
SHP006092,VEH018,1341.4,12,111.78,299.57,0.223,2025-11-24 03:00,On Time,50,No,Poor
SHP006093,VEH036,202.01,8,25.25,67.67,0.335,2025-03-18 03:36,On Time,85,Yes,Good
SHP006094,VEH036,1426.98,8,178.37,478.03,0.335,2025-10-11 00:48,On Time,50,No,Poor
SHP006095,VEH036,1108.65,8,138.58,371.39,0.335,2025-06-05 09:00,In Transit,50,No,Poor
SHP006096,VEH034,1773.85,12,147.82,396.16,0.223,2025-08-23 07:30,In Transit,50,No,Poor
SHP006097,VEH008,548.36,8,68.54,183.69,0.335,2025-10-26 00:48,On Time,50,No,Poor
SHP006098,VEH034,386.7,12,32.22,86.35,0.223,2025-11-30 00:40,On Time,85,Yes,Good
SHP006099,VEH018,1405.9,12,117.16,313.99,0.223,2025-02-10 07:30,In Transit,50,No,Poor
SHP006100,VEH023,1595.62,12,132.97,356.36,0.223,2025-11-02 15:00,Long Distance,50,No,Poor
SHP006101,VEH014,1247.79,12,103.98,278.67,0.223,2025-07-17 00:40,On Time,50,No,Poor
SHP006102,VEH036,494.98,8,61.87,165.81,0.335,2025-07-21 09:00,In Transit,70,Yes,Average
SHP006103,VEH036,1939.76,8,242.47,649.82,0.335,2025-09-29 09:00,In Transit,50,No,Poor
SHP006104,VEH023,528.21,12,44.02,117.97,0.223,2025-03-05 07:30,In Transit,70,Yes,Average
SHP006105,VEH018,876.95,12,73.08,195.85,0.223,2025-08-04 07:30,In Transit,50,No,Poor
SHP006106,VEH008,1079.57,8,134.95,361.67,0.335,2025-05-19 00:48,On Time,50,No,Poor
SHP006107,VEH023,251.91,12,20.99,56.25,0.223,2025-11-20 03:00,On Time,100,Yes,Excellent
SHP006108,VEH008,540.64,8,67.58,181.11,0.335,2025-06-22 18:00,Long Distance,50,No,Poor
SHP006109,VEH034,1936.77,12,161.4,432.55,0.223,2025-02-11 00:40,On Time,50,No,Poor
SHP006110,VEH029,768.84,12,64.07,171.71,0.223,2025-12-05 03:00,On Time,70,Yes,Average
SHP006111,VEH036,1145.66,8,143.21,383.8,0.335,2025-12-04 18:00,Long Distance,50,No,Poor
SHP006112,VEH014,479.17,12,39.93,107.01,0.223,2025-10-29 00:40,On Time,70,Yes,Average
SHP006113,VEH029,758.29,12,63.19,169.35,0.223,2025-07-08 01:00,Long Distance,70,Yes,Average
SHP006114,VEH036,568.88,8,71.11,190.57,0.335,2025-05-19 03:36,On Time,50,No,Poor
SHP006115,VEH014,226.55,12,18.88,50.6,0.223,2025-05-08 00:40,On Time,100,Yes,Excellent
SHP006116,VEH023,1358.1,12,113.18,303.32,0.223,2025-01-01 03:00,On Time,50,No,Poor
SHP006117,VEH036,1420.07,8,177.51,475.73,0.335,2025-07-12 00:48,On Time,50,No,Poor
SHP006118,VEH034,1843.82,12,153.65,411.78,0.223,2025-01-23 00:40,On Time,50,No,Poor
SHP006119,VEH003,134.29,8,16.79,45.0,0.335,2025-08-08 00:48,On Time,100,Yes,Excellent
SHP006120,VEH014,236.02,12,19.67,52.72,0.223,2025-08-15 00:40,On Time,100,Yes,Excellent
SHP006121,VEH036,924.59,8,115.57,309.73,0.335,2025-05-05 09:00,In Transit,50,No,Poor
SHP006122,VEH003,232.48,8,29.06,77.88,0.335,2025-10-07 03:36,On Time,85,Yes,Good
SHP006123,VEH003,1515.51,8,189.44,507.7,0.335,2025-10-20 03:36,On Time,50,No,Poor
SHP006124,VEH008,979.78,8,122.47,328.22,0.335,2025-07-12 06:00,Long Distance,50,No,Poor
SHP006125,VEH008,592.17,8,74.02,198.37,0.335,2025-03-19 03:36,On Time,50,No,Poor
SHP006126,VEH036,1656.84,8,207.1,555.03,0.335,2025-01-21 18:00,Long Distance,50,No,Poor
SHP006127,VEH014,1444.62,12,120.38,322.62,0.223,2025-11-19 01:00,Long Distance,50,No,Poor
SHP006128,VEH008,1064.26,8,133.03,356.52,0.335,2025-02-09 18:00,Long Distance,50,No,Poor
SHP006129,VEH036,1776.13,8,222.02,595.01,0.335,2025-10-19 00:48,On Time,50,No,Poor
SHP006130,VEH029,861.55,12,71.8,192.42,0.223,2025-01-28 03:00,On Time,50,No,Poor
SHP006131,VEH029,882.87,12,73.57,197.17,0.223,2025-07-19 00:40,On Time,50,No,Poor
SHP006132,VEH023,1600.11,12,133.34,357.35,0.223,2025-11-14 00:40,On Time,50,No,Poor
SHP006133,VEH029,893.27,12,74.44,199.5,0.223,2025-07-25 00:40,On Time,50,No,Poor
SHP006134,VEH014,1257.33,12,104.78,280.81,0.223,2025-04-03 07:30,In Transit,50,No,Poor
SHP006135,VEH029,409.43,12,34.12,91.44,0.223,2025-10-30 03:00,On Time,85,Yes,Good
SHP006136,VEH003,1327.92,8,165.99,444.85,0.335,2025-04-24 06:00,Long Distance,50,No,Poor
SHP006137,VEH023,498.09,12,41.51,111.25,0.223,2025-09-03 07:30,In Transit,70,Yes,Average
SHP006138,VEH036,1476.96,8,184.62,494.78,0.335,2025-12-31 06:00,Long Distance,50,No,Poor
SHP006139,VEH029,303.44,12,25.29,67.78,0.223,2025-07-10 07:30,In Transit,85,Yes,Good
SHP006140,VEH036,516.99,8,64.62,173.18,0.335,2025-05-07 00:48,On Time,70,Yes,Average
SHP006141,VEH018,1427.12,12,118.93,318.73,0.223,2025-09-25 15:00,Long Distance,50,No,Poor
SHP006142,VEH034,1942.71,12,161.89,433.87,0.223,2025-06-19 00:40,On Time,50,No,Poor
SHP006143,VEH008,777.78,8,97.22,260.55,0.335,2025-04-08 03:36,On Time,50,No,Poor
SHP006144,VEH023,1832.27,12,152.69,409.21,0.223,2025-07-27 15:00,Long Distance,50,No,Poor
SHP006145,VEH036,555.89,8,69.49,186.23,0.335,2025-05-31 09:00,In Transit,50,No,Poor
SHP006146,VEH029,1695.78,12,141.32,378.74,0.223,2025-07-25 07:30,In Transit,50,No,Poor
SHP006147,VEH014,750.6,12,62.55,167.63,0.223,2025-02-05 01:00,Long Distance,70,Yes,Average
SHP006148,VEH008,664.05,8,83.01,222.47,0.335,2025-04-29 03:36,On Time,50,No,Poor
SHP006149,VEH008,839.39,8,104.92,281.19,0.335,2025-02-07 03:36,On Time,50,No,Poor
SHP006150,VEH036,1898.23,8,237.28,635.91,0.335,2025-04-17 09:00,In Transit,50,No,Poor
SHP006151,VEH003,635.61,8,79.45,212.93,0.335,2025-03-21 09:00,In Transit,50,No,Poor
SHP006152,VEH003,659.08,8,82.38,220.78,0.335,2025-01-18 00:48,On Time,50,No,Poor
SHP006153,VEH018,604.83,12,50.4,135.07,0.223,2025-11-27 00:40,On Time,70,Yes,Average
SHP006154,VEH008,764.25,8,95.53,256.02,0.335,2025-03-23 03:36,On Time,50,No,Poor
SHP006155,VEH023,919.43,12,76.62,205.34,0.223,2025-01-08 00:40,On Time,50,No,Poor
SHP006156,VEH023,2038.34,12,169.86,455.22,0.223,2025-01-29 00:40,On Time,50,No,Poor
SHP006157,VEH008,626.46,8,78.31,209.87,0.335,2025-04-30 00:48,On Time,50,No,Poor
SHP006158,VEH008,910.27,8,113.78,304.93,0.335,2025-08-08 03:36,On Time,50,No,Poor
SHP006159,VEH014,1121.41,12,93.45,250.45,0.223,2025-10-14 00:40,On Time,50,No,Poor
SHP006160,VEH003,1295.81,8,161.98,434.11,0.335,2025-10-08 00:48,On Time,50,No,Poor
SHP006161,VEH034,340.38,12,28.36,76.0,0.223,2025-10-01 15:00,Long Distance,85,Yes,Good
SHP006162,VEH014,2068.14,12,172.34,461.87,0.223,2025-12-05 03:00,On Time,50,No,Poor
SHP006163,VEH023,940.15,12,78.35,209.98,0.223,2025-08-18 15:00,Long Distance,50,No,Poor
SHP006164,VEH029,648.11,12,54.01,144.75,0.223,2025-09-27 00:40,On Time,70,Yes,Average
SHP006165,VEH034,978.43,12,81.54,218.53,0.223,2025-03-20 00:40,On Time,50,No,Poor
SHP006166,VEH029,529.74,12,44.14,118.3,0.223,2025-01-04 07:30,In Transit,70,Yes,Average
SHP006167,VEH008,711.35,8,88.92,238.31,0.335,2025-05-14 03:36,On Time,50,No,Poor
SHP006168,VEH018,968.98,12,80.75,216.41,0.223,2025-04-26 00:40,On Time,50,No,Poor
SHP006169,VEH008,957.65,8,119.71,320.82,0.335,2025-12-07 06:00,Long Distance,50,No,Poor
SHP006170,VEH036,2116.05,8,264.51,708.89,0.335,2025-01-09 03:36,On Time,50,No,Poor
SHP006171,VEH003,1811.01,8,226.38,606.7,0.335,2025-04-11 00:48,On Time,50,No,Poor
SHP006172,VEH018,1334.71,12,111.23,298.1,0.223,2025-06-30 03:00,On Time,50,No,Poor
SHP006173,VEH018,1523.45,12,126.95,340.23,0.223,2025-10-22 03:00,On Time,50,No,Poor
SHP006174,VEH023,2029.58,12,169.13,453.27,0.223,2025-12-24 15:00,Long Distance,50,No,Poor
SHP006175,VEH036,1720.12,8,215.02,576.25,0.335,2025-10-30 18:00,Long Distance,50,No,Poor
SHP006176,VEH036,1734.94,8,216.87,581.21,0.335,2025-04-19 18:00,Long Distance,50,No,Poor
SHP006177,VEH034,344.87,12,28.74,77.02,0.223,2025-04-06 00:40,On Time,85,Yes,Good
SHP006178,VEH008,515.34,8,64.42,172.65,0.335,2025-08-20 00:48,On Time,70,Yes,Average
SHP006179,VEH029,492.83,12,41.07,110.07,0.223,2025-05-19 00:40,On Time,70,Yes,Average
SHP006180,VEH036,1526.66,8,190.83,511.42,0.335,2025-10-03 03:36,On Time,50,No,Poor
SHP006181,VEH029,667.72,12,55.64,149.12,0.223,2025-02-03 00:40,On Time,70,Yes,Average
SHP006182,VEH014,479.59,12,39.97,107.12,0.223,2025-06-16 07:30,In Transit,70,Yes,Average
SHP006183,VEH036,1101.73,8,137.72,369.09,0.335,2025-09-01 18:00,Long Distance,50,No,Poor
SHP006184,VEH008,1035.67,8,129.46,346.95,0.335,2025-07-04 03:36,On Time,50,No,Poor
SHP006185,VEH023,2608.45,12,217.37,582.55,0.223,2025-12-03 03:00,On Time,50,No,Poor
SHP006186,VEH018,1158.29,12,96.52,258.67,0.223,2025-02-11 07:30,In Transit,50,No,Poor
SHP006187,VEH036,769.96,8,96.24,257.92,0.335,2025-05-12 06:00,Long Distance,50,No,Poor
SHP006188,VEH014,599.28,12,49.94,133.84,0.223,2025-07-02 07:30,In Transit,70,Yes,Average
SHP006189,VEH003,911.16,8,113.9,305.25,0.335,2025-10-07 06:00,Long Distance,50,No,Poor
SHP006190,VEH034,551.2,12,45.93,123.09,0.223,2025-06-16 03:00,On Time,70,Yes,Average
SHP006191,VEH023,2030.12,12,169.18,453.4,0.223,2025-11-15 07:30,In Transit,50,No,Poor
SHP006192,VEH023,2187.89,12,182.32,488.62,0.223,2025-11-06 07:30,In Transit,50,No,Poor
SHP006193,VEH036,1711.77,8,213.97,573.44,0.335,2025-11-28 03:36,On Time,50,No,Poor
SHP006194,VEH023,2255.87,12,187.99,503.81,0.223,2025-05-28 00:40,On Time,50,No,Poor
SHP006195,VEH008,676.09,8,84.51,226.49,0.335,2025-06-11 00:48,On Time,50,No,Poor
SHP006196,VEH008,604.95,8,75.62,202.66,0.335,2025-05-23 00:48,On Time,50,No,Poor
SHP006197,VEH014,2307.13,12,192.26,515.26,0.223,2025-04-03 03:00,On Time,50,No,Poor
SHP006198,VEH014,1353.96,12,112.83,302.38,0.223,2025-04-19 03:00,On Time,50,No,Poor
SHP006199,VEH034,749.96,12,62.5,167.5,0.223,2025-03-25 07:30,In Transit,70,Yes,Average
SHP006200,VEH014,1067.4,12,88.95,238.39,0.223,2025-07-10 07:30,In Transit,50,No,Poor
SHP006201,VEH029,522.87,12,43.57,116.77,0.223,2025-05-24 15:00,Long Distance,70,Yes,Average
SHP006202,VEH003,962.17,8,120.27,322.32,0.335,2025-12-06 00:48,On Time,50,No,Poor
SHP006203,VEH029,644.18,12,53.68,143.86,0.223,2025-03-20 00:40,On Time,70,Yes,Average
SHP006204,VEH003,656.36,8,82.04,219.87,0.335,2025-12-24 18:00,Long Distance,50,No,Poor
SHP006205,VEH023,530.66,12,44.22,118.51,0.223,2025-12-22 03:00,On Time,70,Yes,Average
SHP006206,VEH003,763.87,8,95.48,255.89,0.335,2025-04-16 00:48,On Time,50,No,Poor
SHP006207,VEH018,958.96,12,79.91,214.16,0.223,2025-08-04 00:40,On Time,50,No,Poor
SHP006208,VEH008,544.53,8,68.07,182.43,0.335,2025-11-07 03:36,On Time,50,No,Poor
SHP006209,VEH029,801.05,12,66.75,178.89,0.223,2025-01-11 15:00,Long Distance,70,Yes,Average
SHP006210,VEH003,1099.0,8,137.38,368.18,0.335,2025-08-11 00:48,On Time,50,No,Poor
SHP006211,VEH008,670.54,8,83.82,224.64,0.335,2025-11-06 18:00,Long Distance,50,No,Poor
SHP006212,VEH008,859.54,8,107.44,287.94,0.335,2025-01-23 00:48,On Time,50,No,Poor
SHP006213,VEH036,575.46,8,71.93,192.77,0.335,2025-10-06 09:00,In Transit,50,No,Poor
SHP006214,VEH014,1879.64,12,156.64,419.8,0.223,2025-04-25 00:40,On Time,50,No,Poor
SHP006215,VEH029,1420.73,12,118.39,317.29,0.223,2025-03-16 07:30,In Transit,50,No,Poor
SHP006216,VEH018,1526.98,12,127.25,341.03,0.223,2025-06-23 01:00,Long Distance,50,No,Poor
SHP006217,VEH014,908.36,12,75.7,202.88,0.223,2025-10-16 03:00,On Time,50,No,Poor
SHP006218,VEH034,1958.75,12,163.23,437.46,0.223,2025-05-06 00:40,On Time,50,No,Poor
SHP006219,VEH008,969.04,8,121.13,324.63,0.335,2025-11-02 00:48,On Time,50,No,Poor
SHP006220,VEH008,961.69,8,120.21,322.16,0.335,2025-08-21 09:00,In Transit,50,No,Poor
SHP006221,VEH014,434.36,12,36.2,97.02,0.223,2025-01-11 15:00,Long Distance,85,Yes,Good
SHP006222,VEH003,1437.95,8,179.74,481.7,0.335,2025-12-14 00:48,On Time,50,No,Poor
SHP006223,VEH036,642.06,8,80.26,215.1,0.335,2025-05-20 09:00,In Transit,50,No,Poor
SHP006224,VEH034,1458.94,12,121.58,325.83,0.223,2025-09-03 03:00,On Time,50,No,Poor
SHP006225,VEH014,932.79,12,77.73,208.32,0.223,2025-12-15 00:40,On Time,50,No,Poor
SHP006226,VEH014,1120.65,12,93.39,250.29,0.223,2025-04-12 15:00,Long Distance,50,No,Poor
SHP006227,VEH014,1354.51,12,112.88,302.52,0.223,2025-07-19 15:00,Long Distance,50,No,Poor
SHP006228,VEH008,931.08,8,116.38,311.9,0.335,2025-05-07 00:48,On Time,50,No,Poor
SHP006229,VEH034,103.1,12,8.59,23.02,0.223,2025-07-20 07:30,In Transit,100,Yes,Excellent
SHP006230,VEH003,1537.32,8,192.16,514.99,0.335,2025-05-08 18:00,Long Distance,50,No,Poor
SHP006231,VEH034,1345.51,12,112.13,300.51,0.223,2025-01-04 00:40,On Time,50,No,Poor
SHP006232,VEH014,353.77,12,29.48,79.01,0.223,2025-07-16 03:00,On Time,85,Yes,Good
SHP006233,VEH008,957.97,8,119.75,320.93,0.335,2025-01-10 18:00,Long Distance,50,No,Poor
SHP006234,VEH029,518.67,12,43.22,115.83,0.223,2025-08-20 07:30,In Transit,70,Yes,Average
SHP006235,VEH014,795.07,12,66.26,177.58,0.223,2025-07-27 07:30,In Transit,70,Yes,Average
SHP006236,VEH029,1054.92,12,87.91,235.6,0.223,2025-05-03 01:00,Long Distance,50,No,Poor
SHP006237,VEH014,610.24,12,50.85,136.28,0.223,2025-08-12 00:40,On Time,70,Yes,Average
SHP006238,VEH008,1221.36,8,152.67,409.16,0.335,2025-10-02 06:00,Long Distance,50,No,Poor
SHP006239,VEH014,1660.97,12,138.41,370.94,0.223,2025-05-19 03:00,On Time,50,No,Poor
SHP006240,VEH003,1100.67,8,137.58,368.71,0.335,2025-03-05 18:00,Long Distance,50,No,Poor
SHP006241,VEH023,1254.47,12,104.54,280.17,0.223,2025-11-01 03:00,On Time,50,No,Poor
SHP006242,VEH023,1140.03,12,95.0,254.6,0.223,2025-05-02 03:00,On Time,50,No,Poor
SHP006243,VEH029,1826.13,12,152.18,407.84,0.223,2025-03-11 07:30,In Transit,50,No,Poor
SHP006244,VEH023,473.87,12,39.49,105.83,0.223,2025-03-23 07:30,In Transit,70,Yes,Average
SHP006245,VEH008,872.37,8,109.05,292.25,0.335,2025-07-10 00:48,On Time,50,No,Poor
SHP006246,VEH036,647.02,8,80.88,216.76,0.335,2025-07-08 06:00,Long Distance,50,No,Poor
SHP006247,VEH014,1422.7,12,118.56,317.74,0.223,2025-04-07 03:00,On Time,50,No,Poor
SHP006248,VEH018,952.38,12,79.36,212.68,0.223,2025-10-03 07:30,In Transit,50,No,Poor
SHP006249,VEH018,1868.77,12,155.73,417.36,0.223,2025-08-28 15:00,Long Distance,50,No,Poor
SHP006250,VEH014,271.72,12,22.64,60.68,0.223,2025-06-14 07:30,In Transit,85,Yes,Good
SHP006251,VEH036,1768.33,8,221.04,592.39,0.335,2025-03-12 18:00,Long Distance,50,No,Poor
SHP006252,VEH018,493.38,12,41.12,110.2,0.223,2025-10-13 03:00,On Time,70,Yes,Average
SHP006253,VEH034,543.58,12,45.3,121.4,0.223,2025-06-18 03:00,On Time,70,Yes,Average
SHP006254,VEH008,767.07,8,95.88,256.96,0.335,2025-10-14 00:48,On Time,50,No,Poor
SHP006255,VEH014,147.1,12,12.26,32.86,0.223,2025-10-09 03:00,On Time,100,Yes,Excellent
SHP006256,VEH003,1781.18,8,222.65,596.7,0.335,2025-07-01 03:36,On Time,50,No,Poor
SHP006257,VEH003,825.15,8,103.14,276.42,0.335,2025-06-19 03:36,On Time,50,No,Poor
SHP006258,VEH023,2010.93,12,167.58,449.11,0.223,2025-03-29 03:00,On Time,50,No,Poor
SHP006259,VEH036,1194.27,8,149.28,400.07,0.335,2025-03-05 09:00,In Transit,50,No,Poor
SHP006260,VEH029,913.73,12,76.14,204.06,0.223,2025-06-11 00:40,On Time,50,No,Poor
SHP006261,VEH003,1425.09,8,178.14,477.42,0.335,2025-05-03 00:48,On Time,50,No,Poor
SHP006262,VEH034,371.07,12,30.92,82.87,0.223,2025-03-14 07:30,In Transit,85,Yes,Good
SHP006263,VEH008,1426.61,8,178.33,477.92,0.335,2025-08-19 00:48,On Time,50,No,Poor
SHP006264,VEH003,1126.29,8,140.79,377.32,0.335,2025-03-20 03:36,On Time,50,No,Poor
SHP006265,VEH034,1827.27,12,152.27,408.08,0.223,2025-04-12 15:00,Long Distance,50,No,Poor
SHP006266,VEH023,545.28,12,45.44,121.78,0.223,2025-07-08 00:40,On Time,70,Yes,Average
SHP006267,VEH014,967.7,12,80.64,216.12,0.223,2025-12-16 07:30,In Transit,50,No,Poor
SHP006268,VEH029,1261.79,12,105.15,281.8,0.223,2025-12-16 00:40,On Time,50,No,Poor
SHP006269,VEH034,2049.47,12,170.79,457.72,0.223,2025-09-13 03:00,On Time,50,No,Poor
SHP006270,VEH023,2214.7,12,184.56,494.62,0.223,2025-06-28 03:00,On Time,50,No,Poor
SHP006271,VEH014,894.76,12,74.56,199.82,0.223,2025-07-11 00:40,On Time,50,No,Poor
SHP006272,VEH018,1311.75,12,109.31,292.95,0.223,2025-02-08 03:00,On Time,50,No,Poor
SHP006273,VEH014,1156.41,12,96.37,258.27,0.223,2025-06-07 00:40,On Time,50,No,Poor
SHP006274,VEH023,1577.28,12,131.44,352.26,0.223,2025-12-30 00:40,On Time,50,No,Poor
SHP006275,VEH003,1039.37,8,129.92,348.19,0.335,2025-04-23 06:00,Long Distance,50,No,Poor
SHP006276,VEH008,966.02,8,120.75,323.61,0.335,2025-08-28 09:00,In Transit,50,No,Poor
SHP006277,VEH029,1272.0,12,106.0,284.08,0.223,2025-03-05 03:00,On Time,50,No,Poor
SHP006278,VEH003,1227.8,8,153.48,411.33,0.335,2025-11-28 03:36,On Time,50,No,Poor
SHP006279,VEH018,519.32,12,43.28,115.99,0.223,2025-07-25 03:00,On Time,70,Yes,Average
SHP006280,VEH023,1706.61,12,142.22,381.15,0.223,2025-10-27 00:40,On Time,50,No,Poor
SHP006281,VEH008,1049.66,8,131.21,351.64,0.335,2025-03-06 09:00,In Transit,50,No,Poor
SHP006282,VEH018,1218.36,12,101.53,272.1,0.223,2025-06-15 07:30,In Transit,50,No,Poor
SHP006283,VEH023,827.78,12,68.98,184.87,0.223,2025-11-19 03:00,On Time,50,No,Poor
SHP006284,VEH008,290.32,8,36.29,97.26,0.335,2025-10-09 00:48,On Time,85,Yes,Good
SHP006285,VEH034,1302.17,12,108.51,290.81,0.223,2025-01-28 07:30,In Transit,50,No,Poor
SHP006286,VEH008,138.39,8,17.3,46.36,0.335,2025-09-03 09:00,In Transit,100,Yes,Excellent
SHP006287,VEH018,1061.42,12,88.45,237.05,0.223,2025-05-18 07:30,In Transit,50,No,Poor
SHP006288,VEH034,1444.6,12,120.38,322.62,0.223,2025-10-17 01:00,Long Distance,50,No,Poor
SHP006289,VEH008,934.01,8,116.75,312.89,0.335,2025-08-11 03:36,On Time,50,No,Poor
