shipment_id,order_id,warehouse_id,warehouse_code,destination_city,sku_id,sku_code,shipment_quantity,dispatch_date,estimated_delivery,shipment_status
SHP004348,ORD004348,WH006,HYD_RDC,Mulher,SKU0072,HOM006,8,2025-04-15,2025-04-22,Delivered
SHP004349,ORD004349,WH005,BLR_RDC,Ahiri,SKU0056,HEA008,13,2025-09-27,2025-10-02,Delivered
SHP004350,ORD004350,WH006,HYD_RDC,Shikarpur,SKU0035,GRO011,46,2025-03-04,2025-03-06,Delivered
SHP004351,ORD004351,WH008,CCU_RDC,Bakloh,SKU0010,ELE010,26,2025-03-15,2025-03-21,Delivered
SHP004352,ORD004352,WH001,MUM_NH,Nawabganj (Barabanki),SKU0037,APP001,92,2025-11-04,2025-11-07,Delivered
SHP004353,ORD004353,WH005,BLR_RDC,Sattenapalle,SKU0028,GRO004,16,2025-10-07,2025-10-14,Delivered
SHP004354,ORD004354,WH006,HYD_RDC,Krishnarajpet,SKU0069,HOM003,8,2025-11-01,2025-11-02,Delivered
SHP004355,ORD004355,WH002,NAG_NH,Dharangaon,SKU0056,HEA008,4,2025-09-11,2025-09-14,Delivered
SHP004356,ORD004356,WH003,DEL_RDC,Shirpur,SKU0032,GRO008,83,2025-06-16,2025-06-19,Delivered
SHP004357,ORD004357,WH002,NAG_NH,Sonipat,SKU0012,ELE012,3,2025-02-09,2025-02-11,Delivered
SHP004358,ORD004358,WH003,DEL_RDC,Kutch District,SKU0021,FMC009,98,2025-09-17,2025-09-19,Delivered
SHP004359,ORD004359,WH005,BLR_RDC,Koynanagar,SKU0053,HEA005,13,2025-02-19,2025-02-24,Delivered
SHP004360,ORD004360,WH007,MAA_RDC,Parseoni,SKU0047,APP011,18,2025-09-27,2025-10-04,Delivered
SHP004361,ORD004361,WH001,MUM_NH,Tiruchengode,SKU0007,ELE007,7,2025-01-15,2025-01-22,Delivered
SHP004362,ORD004362,WH002,NAG_NH,Khujner,SKU0060,AUT003,6,2025-08-02,2025-08-08,Delivered
SHP004363,ORD004363,WH002,NAG_NH,Baleshwar,SKU0024,FMC012,4,2025-05-06,2025-05-11,Delivered
SHP004364,ORD004364,WH005,BLR_RDC,Khategaon,SKU0030,GRO006,31,2025-11-25,2025-12-01,Delivered
SHP004365,ORD004365,WH001,MUM_NH,Khopoli,SKU0022,FMC010,73,2025-11-02,2025-11-04,Delivered
SHP004366,ORD004366,WH007,MAA_RDC,Jhilimili,SKU0040,APP004,1,2025-11-14,2025-11-18,Delivered
SHP004367,ORD004367,WH001,MUM_NH,Bokakhat,SKU0049,HEA001,48,2025-11-09,2025-11-12,Delivered
SHP004368,ORD004368,WH006,HYD_RDC,Deoli,SKU0003,ELE003,3,2025-06-09,2025-06-13,Delivered
SHP004369,ORD004369,WH001,MUM_NH,Kalamboli,SKU0038,APP002,56,2025-09-27,2025-09-29,Delivered
SHP004370,ORD004370,WH005,BLR_RDC,Robertsganj,SKU0022,FMC010,37,2025-02-26,2025-03-02,Delivered
SHP004371,ORD004371,WH003,DEL_RDC,Nagothana,SKU0063,AUT006,8,2025-07-25,2025-07-31,Delivered
SHP004372,ORD004372,WH002,NAG_NH,Patiram,SKU0035,GRO011,4,2025-10-29,2025-10-30,Delivered
SHP004373,ORD004373,WH003,DEL_RDC,Kunnumma,SKU0045,APP009,4,2025-03-30,2025-04-02,Delivered
SHP004374,ORD004374,WH002,NAG_NH,Tarikere,SKU0001,ELE001,20,2025-11-06,2025-11-11,Delivered
SHP004375,ORD004375,WH003,DEL_RDC,Pattukkottai,SKU0033,GRO009,16,2025-08-22,2025-08-29,Delivered
SHP004376,ORD004376,WH002,NAG_NH,Sirumugai,SKU0068,HOM002,27,2025-02-10,2025-02-16,Delivered
SHP004377,ORD004377,WH006,HYD_RDC,Khunti,SKU0066,AUT009,10,2025-03-09,2025-03-12,Delivered
SHP004378,ORD004378,WH002,NAG_NH,Tuensang,SKU0074,HOM008,61,2025-01-24,2025-01-25,Delivered
SHP004379,ORD004379,WH001,MUM_NH,Tilhar,SKU0046,APP010,50,2025-06-22,2025-06-27,Delivered
SHP004380,ORD004380,WH005,BLR_RDC,Parol,SKU0007,ELE007,7,2025-08-11,2025-08-15,Delivered
SHP004381,ORD004381,WH008,CCU_RDC,Nanpara,SKU0037,APP001,7,2025-03-02,2025-03-06,Delivered
SHP004382,ORD004382,WH002,NAG_NH,Nangilickondan,SKU0041,APP005,1,2025-04-09,2025-04-16,Delivered
SHP004383,ORD004383,WH007,MAA_RDC,Panchgani,SKU0050,HEA002,6,2025-07-20,2025-07-27,Delivered
SHP004384,ORD004384,WH003,DEL_RDC,Daboh,SKU0074,HOM008,2,2025-07-19,2025-07-20,Delivered
SHP004385,ORD004385,WH006,HYD_RDC,Ardhapur,SKU0043,APP007,5,2025-06-16,2025-06-19,Delivered
SHP004386,ORD004386,WH003,DEL_RDC,Peranampattu,SKU0043,APP007,28,2025-05-13,2025-05-20,Delivered
SHP004387,ORD004387,WH004,AMD_RDC,Guntakal Junction,SKU0024,FMC012,111,2025-09-18,2025-09-24,Delivered
SHP004388,ORD004388,WH004,AMD_RDC,Kakching,SKU0011,ELE011,37,2025-02-25,2025-02-26,Delivered
SHP004389,ORD004389,WH004,AMD_RDC,Pansemal,SKU0021,FMC009,109,2025-10-16,2025-10-19,Delivered
SHP004390,ORD004390,WH003,DEL_RDC,Jasdan,SKU0021,FMC009,27,2025-09-27,2025-09-30,Delivered
SHP004391,ORD004391,WH003,DEL_RDC,Pattan,SKU0055,HEA007,3,2025-03-02,2025-03-05,Delivered
SHP004392,ORD004392,WH003,DEL_RDC,Tamenglong,SKU0038,APP002,1,2025-09-29,2025-10-01,Delivered
SHP004393,ORD004393,WH003,DEL_RDC,Darrang,SKU0059,AUT002,11,2025-06-04,2025-06-07,Delivered
SHP004394,ORD004394,WH007,MAA_RDC,Tadepallegudem,SKU0037,APP001,36,2025-09-29,2025-10-03,Delivered
SHP004395,ORD004395,WH008,CCU_RDC,Jatani,SKU0031,GRO007,14,2025-04-30,2025-05-03,Delivered
SHP004396,ORD004396,WH005,BLR_RDC,Kankauli,SKU0025,GRO001,16,2025-01-29,2025-01-31,Delivered
SHP004397,ORD004397,WH001,MUM_NH,Kendrapara,SKU0067,HOM001,58,2025-12-21,2025-12-26,Delivered
SHP004398,ORD004398,WH001,MUM_NH,Narayanpet,SKU0024,FMC012,13,2025-09-19,2025-09-22,Delivered
SHP004399,ORD004399,WH001,MUM_NH,Malakanagiri,SKU0051,HEA003,9,2025-05-30,2025-06-02,Delivered
SHP004400,ORD004400,WH001,MUM_NH,Niwai,SKU0068,HOM002,2,2025-08-22,2025-08-29,Delivered
SHP004401,ORD004401,WH008,CCU_RDC,Sainthia,SKU0053,HEA005,13,2025-11-04,2025-11-09,Delivered
SHP004402,ORD004402,WH001,MUM_NH,Bhinga,SKU0060,AUT003,14,2025-11-18,2025-11-25,Delivered
SHP004403,ORD004403,WH002,NAG_NH,Mushabani,SKU0065,AUT008,19,2025-10-10,2025-10-14,Delivered
SHP004404,ORD004404,WH001,MUM_NH,"Balapur, Akola District",SKU0022,FMC010,117,2025-02-15,2025-02-20,Delivered
SHP004405,ORD004405,WH008,CCU_RDC,Jhajhar,SKU0065,AUT008,18,2025-07-08,2025-07-11,Delivered
SHP004406,ORD004406,WH001,MUM_NH,Attingal,SKU0056,HEA008,73,2025-05-10,2025-05-13,Delivered
SHP004407,ORD004407,WH007,MAA_RDC,Jakhal,SKU0018,FMC006,1,2025-06-02,2025-06-04,Delivered
SHP004408,ORD004408,WH008,CCU_RDC,Ladakh,SKU0026,GRO002,40,2025-10-19,2025-10-25,Delivered
SHP004409,ORD004409,WH004,AMD_RDC,Khardaha,SKU0035,GRO011,4,2025-02-26,2025-02-27,Delivered
SHP004410,ORD004410,WH004,AMD_RDC,Neem Ka Thana,SKU0028,GRO004,38,2025-03-14,2025-03-20,Delivered
SHP004411,ORD004411,WH008,CCU_RDC,Rangapara,SKU0030,GRO006,72,2025-01-29,2025-02-01,Delivered
SHP004412,ORD004412,WH004,AMD_RDC,Ahmadpur,SKU0051,HEA003,2,2025-10-13,2025-10-17,Delivered
SHP004413,ORD004413,WH002,NAG_NH,Etah,SKU0065,AUT008,41,2025-03-03,2025-03-05,Delivered
SHP004414,ORD004414,WH008,CCU_RDC,Asansol,SKU0054,HEA006,2,2025-11-26,2025-11-30,Delivered
SHP004415,ORD004415,WH005,BLR_RDC,Kawant,SKU0020,FMC008,14,2025-06-08,2025-06-10,Delivered
SHP004416,ORD004416,WH005,BLR_RDC,Ballalpur,SKU0008,ELE008,17,2025-11-08,2025-11-14,Delivered
SHP004417,ORD004417,WH001,MUM_NH,Shivpuri,SKU0012,ELE012,20,2025-07-07,2025-07-12,Delivered
SHP004418,ORD004418,WH008,CCU_RDC,Basavana Bagevadi,SKU0066,AUT009,5,2025-12-05,2025-12-06,Delivered
SHP004419,ORD004419,WH006,HYD_RDC,Manwath,SKU0008,ELE008,7,2025-05-27,2025-05-30,Delivered
SHP004420,ORD004420,WH007,MAA_RDC,Guru Har Sahai,SKU0060,AUT003,11,2025-03-03,2025-03-04,Delivered
SHP004421,ORD004421,WH004,AMD_RDC,Mahasamund,SKU0018,FMC006,56,2025-06-25,2025-07-01,Delivered
SHP004422,ORD004422,WH001,MUM_NH,Lachhmangarh Sikar,SKU0010,ELE010,26,2025-10-31,2025-11-06,Delivered
SHP004423,ORD004423,WH002,NAG_NH,Langhnaj,SKU0042,APP006,19,2025-08-12,2025-08-19,Delivered
SHP004424,ORD004424,WH005,BLR_RDC,Buldhana,SKU0019,FMC007,51,2025-10-11,2025-10-17,Delivered
SHP004425,ORD004425,WH002,NAG_NH,Bhandardara,SKU0066,AUT009,6,2025-07-28,2025-08-03,Delivered
SHP004426,ORD004426,WH001,MUM_NH,Vandavasi,SKU0070,HOM004,1,2025-10-16,2025-10-23,Delivered
SHP004427,ORD004427,WH006,HYD_RDC,Gandarbal,SKU0057,HEA009,22,2025-12-18,2025-12-20,Delivered
SHP004428,ORD004428,WH008,CCU_RDC,Reoti,SKU0004,ELE004,9,2025-06-12,2025-06-18,Delivered
SHP004429,ORD004429,WH007,MAA_RDC,Sahapur,SKU0020,FMC008,33,2025-04-09,2025-04-12,Delivered
SHP004430,ORD004430,WH006,HYD_RDC,Bhargain,SKU0060,AUT003,3,2025-05-06,2025-05-08,Delivered
SHP004431,ORD004431,WH007,MAA_RDC,Basi,SKU0057,HEA009,33,2025-05-21,2025-05-25,Delivered
SHP004432,ORD004432,WH005,BLR_RDC,Kailaras,SKU0067,HOM001,11,2025-09-04,2025-09-08,Delivered
SHP004433,ORD004433,WH007,MAA_RDC,Banthra,SKU0010,ELE010,22,2025-09-22,2025-09-29,Delivered
SHP004434,ORD004434,WH003,DEL_RDC,Sancoale,SKU0008,ELE008,13,2025-02-04,2025-02-11,Delivered
SHP004435,ORD004435,WH005,BLR_RDC,Mahmudabad,SKU0052,HEA004,17,2025-04-14,2025-04-19,Delivered
SHP004436,ORD004436,WH004,AMD_RDC,Kamareddi,SKU0008,ELE008,7,2025-11-11,2025-11-17,Delivered
SHP004437,ORD004437,WH007,MAA_RDC,Rampura,SKU0044,APP008,5,2025-07-12,2025-07-18,Delivered
SHP004438,ORD004438,WH006,HYD_RDC,Mau,SKU0007,ELE007,11,2025-05-24,2025-05-28,Delivered
SHP004439,ORD004439,WH003,DEL_RDC,Dhar,SKU0016,FMC004,78,2025-02-07,2025-02-12,Delivered
SHP004440,ORD004440,WH006,HYD_RDC,Singtam,SKU0046,APP010,27,2025-04-01,2025-04-08,Delivered
SHP004441,ORD004441,WH007,MAA_RDC,Cherthala,SKU0058,AUT001,29,2025-11-26,2025-11-28,Delivered
SHP004442,ORD004442,WH003,DEL_RDC,Rajasansi,SKU0039,APP003,4,2025-07-10,2025-07-11,Delivered
SHP004443,ORD004443,WH004,AMD_RDC,Asalatganj,SKU0004,ELE004,9,2025-01-11,2025-01-14,Delivered
SHP004444,ORD004444,WH003,DEL_RDC,Ahiri,SKU0020,FMC008,37,2025-07-20,2025-07-27,Delivered
SHP004445,ORD004445,WH006,HYD_RDC,Anekal,SKU0037,APP001,29,2025-03-13,2025-03-20,Delivered
SHP004446,ORD004446,WH002,NAG_NH,Lonar,SKU0046,APP010,43,2025-03-09,2025-03-15,Delivered
SHP004447,ORD004447,WH007,MAA_RDC,Naraina,SKU0055,HEA007,2,2025-10-12,2025-10-14,Delivered
SHP004448,ORD004448,WH006,HYD_RDC,Imphal,SKU0050,HEA002,4,2025-07-18,2025-07-25,Delivered
SHP004449,ORD004449,WH004,AMD_RDC,Uchalan,SKU0016,FMC004,90,2025-11-06,2025-11-08,Delivered
SHP004450,ORD004450,WH002,NAG_NH,Kati,SKU0019,FMC007,3,2025-07-24,2025-07-25,Delivered
SHP004451,ORD004451,WH004,AMD_RDC,Cuttack,SKU0010,ELE010,9,2025-02-06,2025-02-09,Delivered
SHP004452,ORD004452,WH001,MUM_NH,Kavali,SKU0053,HEA005,15,2025-04-29,2025-05-05,Delivered
SHP004453,ORD004453,WH002,NAG_NH,Hoskote,SKU0060,AUT003,6,2025-03-29,2025-04-02,Delivered
SHP004454,ORD004454,WH001,MUM_NH,Kakrala,SKU0029,GRO005,28,2025-08-29,2025-09-01,Delivered
SHP004455,ORD004455,WH008,CCU_RDC,Jaspur,SKU0037,APP001,1,2025-04-15,2025-04-17,Delivered
SHP004456,ORD004456,WH003,DEL_RDC,East Khasi Hills,SKU0062,AUT005,3,2025-11-07,2025-11-12,Delivered
SHP004457,ORD004457,WH006,HYD_RDC,Mallasamudram,SKU0041,APP005,4,2025-04-24,2025-05-01,Delivered
SHP004458,ORD004458,WH008,CCU_RDC,Nawanshahr,SKU0033,GRO009,86,2025-06-14,2025-06-20,Delivered
SHP004459,ORD004459,WH007,MAA_RDC,Tanda,SKU0074,HOM008,35,2025-10-23,2025-10-29,Delivered
SHP004460,ORD004460,WH005,BLR_RDC,Kekri,SKU0025,GRO001,25,2025-04-24,2025-04-29,Delivered
SHP004461,ORD004461,WH008,CCU_RDC,Darwha,SKU0038,APP002,35,2025-06-02,2025-06-06,Delivered
SHP004462,ORD004462,WH001,MUM_NH,Mallasamudram,SKU0038,APP002,4,2025-03-28,2025-04-01,Delivered
SHP004463,ORD004463,WH001,MUM_NH,Saoli,SKU0044,APP008,10,2025-07-22,2025-07-29,Delivered
SHP004464,ORD004464,WH003,DEL_RDC,Numaligarh,SKU0056,HEA008,13,2025-08-10,2025-08-13,Delivered
SHP004465,ORD004465,WH006,HYD_RDC,Bhoom,SKU0012,ELE012,16,2025-08-21,2025-08-22,Delivered
SHP004466,ORD004466,WH006,HYD_RDC,Nahorkatiya,SKU0043,APP007,7,2025-07-23,2025-07-29,Delivered
SHP004467,ORD004467,WH003,DEL_RDC,Bhuma,SKU0013,FMC001,19,2025-08-26,2025-08-27,Delivered
SHP004468,ORD004468,WH006,HYD_RDC,Subarnapur,SKU0055,HEA007,6,2025-04-06,2025-04-12,Delivered
SHP004469,ORD004469,WH008,CCU_RDC,Nangloi Jat,SKU0072,HOM006,21,2025-02-18,2025-02-24,Delivered
SHP004470,ORD004470,WH005,BLR_RDC,Paliyad,SKU0053,HEA005,6,2025-02-24,2025-03-03,Delivered
SHP004471,ORD004471,WH004,AMD_RDC,Pataudi,SKU0009,ELE009,17,2025-08-05,2025-08-11,Delivered
SHP004472,ORD004472,WH003,DEL_RDC,Rewari,SKU0055,HEA007,22,2025-09-10,2025-09-12,Delivered
SHP004473,ORD004473,WH004,AMD_RDC,Mahgawan,SKU0071,HOM005,15,2025-05-02,2025-05-08,Delivered
SHP004474,ORD004474,WH006,HYD_RDC,Gudivada,SKU0022,FMC010,32,2025-03-01,2025-03-04,Delivered
SHP004475,ORD004475,WH002,NAG_NH,Phulpur,SKU0027,GRO003,88,2025-06-13,2025-06-17,Delivered
SHP004476,ORD004476,WH005,BLR_RDC,Madgaon,SKU0018,FMC006,15,2025-10-21,2025-10-22,Delivered
SHP004477,ORD004477,WH002,NAG_NH,Hotgi,SKU0058,AUT001,32,2025-12-26,2025-12-29,Delivered
SHP004478,ORD004478,WH005,BLR_RDC,Talcher,SKU0017,FMC005,41,2025-08-10,2025-08-11,Delivered
SHP004479,ORD004479,WH001,MUM_NH,Lakhpat,SKU0073,HOM007,59,2025-09-02,2025-09-06,Delivered
SHP004480,ORD004480,WH005,BLR_RDC,Attingal,SKU0034,GRO010,16,2025-05-02,2025-05-06,Delivered
SHP004481,ORD004481,WH001,MUM_NH,Bishnupur,SKU0051,HEA003,2,2025-07-08,2025-07-12,Delivered
SHP004482,ORD004482,WH003,DEL_RDC,Ramjibanpur,SKU0034,GRO010,19,2025-02-14,2025-02-21,Delivered
SHP004483,ORD004483,WH003,DEL_RDC,Pansemal,SKU0046,APP010,15,2025-11-19,2025-11-22,Delivered
SHP004484,ORD004484,WH002,NAG_NH,Nambutalai,SKU0069,HOM003,11,2025-02-15,2025-02-17,Delivered
SHP004485,ORD004485,WH006,HYD_RDC,Jogbani,SKU0061,AUT004,12,2025-01-08,2025-01-14,Delivered
SHP004486,ORD004486,WH007,MAA_RDC,Misrikh,SKU0065,AUT008,4,2025-12-19,2025-12-22,Delivered
SHP004487,ORD004487,WH008,CCU_RDC,Jaithari,SKU0021,FMC009,20,2025-02-07,2025-02-08,Delivered
SHP004488,ORD004488,WH003,DEL_RDC,Kishanpur Baral,SKU0019,FMC007,10,2025-10-20,2025-10-26,Delivered
SHP004489,ORD004489,WH006,HYD_RDC,Kalamnuri,SKU0019,FMC007,51,2025-08-23,2025-08-29,Delivered
SHP004490,ORD004490,WH001,MUM_NH,Miraj,SKU0058,AUT001,38,2025-10-01,2025-10-07,Delivered
SHP004491,ORD004491,WH005,BLR_RDC,Mihona,SKU0050,HEA002,28,2025-11-18,2025-11-22,Delivered
SHP004492,ORD004492,WH004,AMD_RDC,Angul District,SKU0060,AUT003,13,2025-10-07,2025-10-12,Delivered
SHP004493,ORD004493,WH004,AMD_RDC,Hiriyur,SKU0011,ELE011,3,2025-06-21,2025-06-27,Delivered
SHP004494,ORD004494,WH008,CCU_RDC,Krishnanagar,SKU0002,ELE002,15,2025-12-06,2025-12-11,Delivered
SHP004495,ORD004495,WH008,CCU_RDC,Lakhtar,SKU0029,GRO005,77,2025-12-21,2025-12-24,Delivered
SHP004496,ORD004496,WH001,MUM_NH,Magadi,SKU0027,GRO003,34,2025-06-04,2025-06-10,Delivered
SHP004497,ORD004497,WH001,MUM_NH,Tiptur,SKU0005,ELE005,10,2025-09-21,2025-09-23,Delivered
SHP004498,ORD004498,WH008,CCU_RDC,Lunavada,SKU0013,FMC001,83,2025-02-15,2025-02-22,Delivered
SHP004499,ORD004499,WH003,DEL_RDC,Vite,SKU0005,ELE005,41,2025-10-09,2025-10-16,Delivered
SHP004500,ORD004500,WH008,CCU_RDC,Nawabganj (Barabanki),SKU0027,GRO003,84,2025-08-15,2025-08-18,Delivered
SHP004501,ORD004501,WH008,CCU_RDC,Narasimharajapura,SKU0019,FMC007,31,2025-10-07,2025-10-13,Delivered
SHP004502,ORD004502,WH002,NAG_NH,Ghodasar,SKU0011,ELE011,31,2025-04-12,2025-04-14,Delivered
SHP004503,ORD004503,WH001,MUM_NH,Bholath,SKU0062,AUT005,12,2025-01-14,2025-01-17,Delivered
SHP004504,ORD004504,WH007,MAA_RDC,Khallikot,SKU0020,FMC008,49,2025-02-11,2025-02-14,Delivered
SHP004505,ORD004505,WH002,NAG_NH,Surgana,SKU0011,ELE011,41,2025-12-07,2025-12-14,Delivered
SHP004506,ORD004506,WH005,BLR_RDC,Madhavpur Ghed,SKU0037,APP001,35,2025-09-11,2025-09-18,Delivered
SHP004507,ORD004507,WH006,HYD_RDC,Ponnani,SKU0056,HEA008,40,2025-10-22,2025-10-27,Delivered
SHP004508,ORD004508,WH007,MAA_RDC,Nandyal,SKU0063,AUT006,5,2025-03-10,2025-03-16,Delivered
SHP004509,ORD004509,WH007,MAA_RDC,Atarra,SKU0040,APP004,7,2025-09-11,2025-09-12,Delivered
SHP004510,ORD004510,WH003,DEL_RDC,Ottappalam,SKU0071,HOM005,11,2025-12-16,2025-12-23,Delivered
SHP004511,ORD004511,WH003,DEL_RDC,Vataman,SKU0002,ELE002,2,2025-12-18,2025-12-23,Delivered
SHP004512,ORD004512,WH002,NAG_NH,Sandila,SKU0018,FMC006,7,2025-12-24,2025-12-30,Delivered
SHP004513,ORD004513,WH001,MUM_NH,Doraha,SKU0001,ELE001,24,2025-07-19,2025-07-20,Delivered
SHP004514,ORD004514,WH005,BLR_RDC,Chakapara,SKU0064,AUT007,6,2025-12-19,2025-12-23,Delivered
SHP004515,ORD004515,WH003,DEL_RDC,Mendarda,SKU0008,ELE008,1,2025-12-12,2025-12-17,Delivered
SHP004516,ORD004516,WH004,AMD_RDC,Nevasa,SKU0069,HOM003,35,2025-04-02,2025-04-06,Delivered
SHP004517,ORD004517,WH001,MUM_NH,Korwai,SKU0070,HOM004,17,2025-04-06,2025-04-10,Delivered
SHP004518,ORD004518,WH002,NAG_NH,Lucknow,SKU0038,APP002,38,2025-07-23,2025-07-28,Delivered
SHP004519,ORD004519,WH005,BLR_RDC,Sakoli,SKU0008,ELE008,20,2025-06-02,2025-06-04,Delivered
SHP004520,ORD004520,WH006,HYD_RDC,Sirsaganj,SKU0003,ELE003,21,2025-03-10,2025-03-15,Delivered
SHP004521,ORD004521,WH001,MUM_NH,Bolpur,SKU0020,FMC008,74,2025-05-20,2025-05-26,Delivered
SHP004522,ORD004522,WH007,MAA_RDC,Jamadoba,SKU0043,APP007,14,2025-06-25,2025-06-30,Delivered
SHP004523,ORD004523,WH005,BLR_RDC,Maudaha,SKU0020,FMC008,6,2025-12-18,2025-12-22,Delivered
SHP004524,ORD004524,WH003,DEL_RDC,Bodhan,SKU0035,GRO011,69,2025-06-24,2025-06-28,Delivered
SHP004525,ORD004525,WH002,NAG_NH,Swarupnagar Community Development Block,SKU0024,FMC012,88,2025-07-20,2025-07-23,Delivered
SHP004526,ORD004526,WH005,BLR_RDC,Bhadreswar,SKU0018,FMC006,26,2025-10-31,2025-11-02,Delivered
SHP004527,ORD004527,WH002,NAG_NH,Angul,SKU0071,HOM005,11,2025-09-29,2025-09-30,Delivered
SHP004528,ORD004528,WH004,AMD_RDC,Ganjam,SKU0046,APP010,7,2025-04-25,2025-04-29,Delivered
SHP004529,ORD004529,WH002,NAG_NH,Bachhraon,SKU0062,AUT005,23,2025-07-22,2025-07-28,Delivered
SHP004530,ORD004530,WH008,CCU_RDC,Pen,SKU0042,APP006,42,2025-09-08,2025-09-14,Delivered
SHP004531,ORD004531,WH005,BLR_RDC,Manavalakurichi,SKU0064,AUT007,9,2025-06-17,2025-06-22,Delivered
SHP004532,ORD004532,WH005,BLR_RDC,Dighori,SKU0051,HEA003,32,2025-12-15,2025-12-19,Delivered
SHP004533,ORD004533,WH007,MAA_RDC,Jalesar,SKU0048,APP012,1,2025-04-12,2025-04-13,Delivered
SHP004534,ORD004534,WH004,AMD_RDC,Dakshin Dinajpur District,SKU0011,ELE011,8,2025-12-12,2025-12-17,Delivered
SHP004535,ORD004535,WH004,AMD_RDC,Khirkiyan,SKU0040,APP004,4,2025-09-05,2025-09-10,Delivered
SHP004536,ORD004536,WH004,AMD_RDC,Bisauli,SKU0045,APP009,4,2025-04-14,2025-04-15,Delivered
SHP004537,ORD004537,WH003,DEL_RDC,Davanagere,SKU0011,ELE011,38,2025-05-01,2025-05-08,Delivered
SHP004538,ORD004538,WH008,CCU_RDC,Soyibug,SKU0003,ELE003,27,2025-07-06,2025-07-09,Delivered
SHP004539,ORD004539,WH008,CCU_RDC,Bakloh,SKU0042,APP006,6,2025-06-17,2025-06-23,Delivered
SHP004540,ORD004540,WH005,BLR_RDC,Alawalpur,SKU0064,AUT007,6,2025-06-17,2025-06-24,Delivered
SHP004541,ORD004541,WH004,AMD_RDC,Kalpi,SKU0007,ELE007,6,2025-07-07,2025-07-10,Delivered
SHP004542,ORD004542,WH005,BLR_RDC,Shirgaon,SKU0058,AUT001,16,2025-09-28,2025-10-02,Delivered
SHP004543,ORD004543,WH002,NAG_NH,Kulittalai,SKU0011,ELE011,29,2025-06-13,2025-06-18,Delivered
SHP004544,ORD004544,WH005,BLR_RDC,Tarapur,SKU0003,ELE003,9,2025-03-19,2025-03-21,Delivered
SHP004545,ORD004545,WH001,MUM_NH,Greater Noida,SKU0059,AUT002,19,2025-02-14,2025-02-16,Delivered
SHP004546,ORD004546,WH003,DEL_RDC,Chatrapur,SKU0073,HOM007,12,2025-08-22,2025-08-29,Delivered
SHP004547,ORD004547,WH002,NAG_NH,Manali,SKU0059,AUT002,4,2025-12-25,2025-12-28,Delivered
SHP004548,ORD004548,WH005,BLR_RDC,Chhitauni,SKU0069,HOM003,18,2025-02-02,2025-02-03,Delivered
SHP004549,ORD004549,WH004,AMD_RDC,Bijrauni,SKU0030,GRO006,62,2025-01-05,2025-01-11,Delivered
SHP004550,ORD004550,WH007,MAA_RDC,Kodlipet,SKU0028,GRO004,31,2025-09-21,2025-09-24,Delivered
SHP004551,ORD004551,WH002,NAG_NH,South West Garo Hills,SKU0045,APP009,26,2025-03-27,2025-04-03,Delivered
SHP004552,ORD004552,WH001,MUM_NH,Betma,SKU0021,FMC009,110,2025-08-02,2025-08-09,Delivered
SHP004553,ORD004553,WH008,CCU_RDC,Chopan,SKU0052,HEA004,33,2025-08-01,2025-08-08,Delivered
SHP004554,ORD004554,WH001,MUM_NH,Samdari,SKU0022,FMC010,72,2025-06-02,2025-06-06,Delivered
SHP004555,ORD004555,WH006,HYD_RDC,Guskhara,SKU0003,ELE003,11,2025-09-21,2025-09-22,Delivered
SHP004556,ORD004556,WH002,NAG_NH,Garha Brahman,SKU0041,APP005,5,2025-10-05,2025-10-10,Delivered
SHP004557,ORD004557,WH006,HYD_RDC,Chowari,SKU0015,FMC003,76,2025-08-05,2025-08-10,Delivered
SHP004558,ORD004558,WH002,NAG_NH,Fatehpur,SKU0067,HOM001,40,2025-05-30,2025-06-05,Delivered
SHP004559,ORD004559,WH008,CCU_RDC,Belonia,SKU0018,FMC006,39,2025-11-13,2025-11-19,Delivered
SHP004560,ORD004560,WH008,CCU_RDC,Baksar,SKU0049,HEA001,28,2025-06-22,2025-06-25,Delivered
SHP004561,ORD004561,WH003,DEL_RDC,Bhasawar,SKU0024,FMC012,3,2025-01-22,2025-01-27,Delivered
SHP004562,ORD004562,WH002,NAG_NH,Jalna,SKU0002,ELE002,41,2025-04-29,2025-04-30,Delivered
SHP004563,ORD004563,WH008,CCU_RDC,Periyakulam,SKU0020,FMC008,5,2025-05-02,2025-05-03,Delivered
SHP004564,ORD004564,WH006,HYD_RDC,Batoti,SKU0060,AUT003,6,2025-06-13,2025-06-19,Delivered
SHP004565,ORD004565,WH002,NAG_NH,Neem Ka Thana,SKU0023,FMC011,42,2025-06-24,2025-06-28,Delivered
SHP004566,ORD004566,WH006,HYD_RDC,Koppal,SKU0065,AUT008,7,2025-11-22,2025-11-27,Delivered
SHP004567,ORD004567,WH005,BLR_RDC,Balugaon,SKU0039,APP003,12,2025-12-17,2025-12-24,Delivered
SHP004568,ORD004568,WH002,NAG_NH,Hinganghat,SKU0039,APP003,19,2025-09-24,2025-09-27,Delivered
SHP004569,ORD004569,WH005,BLR_RDC,Maksi,SKU0045,APP009,25,2025-10-29,2025-10-31,Delivered
SHP004570,ORD004570,WH008,CCU_RDC,Pupri,SKU0027,GRO003,19,2025-09-15,2025-09-21,Delivered
SHP004571,ORD004571,WH008,CCU_RDC,Raigarh,SKU0014,FMC002,29,2025-11-24,2025-11-25,Delivered
