city_id,city,state,region,default_warehouse,backup_warehouse
C02533,Balachor,Punjab,North,New Delhi,Nagpur
C02534,Banga,Punjab,North,New Delhi,Nagpur
C02535,Banur,Punjab,North,New Delhi,Nagpur
C02536,Barnala,Punjab,North,New Delhi,Nagpur
C02537,Batala,Punjab,North,New Delhi,Nagpur
C02538,Begowal,Punjab,North,New Delhi,Nagpur
C02539,Bhadaur,Punjab,North,New Delhi,Nagpur
C02540,Bhatinda,Punjab,North,New Delhi,Nagpur
C02541,Bhawanigarh,Punjab,North,New Delhi,Nagpur
C02542,Bhikhi,Punjab,North,New Delhi,Nagpur
C02543,Bhogpur,Punjab,North,New Delhi,Nagpur
C02544,Bholath,Punjab,North,New Delhi,Nagpur
C02545,Budhlada,Punjab,North,New Delhi,Nagpur
C02546,Chima,Punjab,North,New Delhi,Nagpur
C02547,Dasuya,Punjab,North,New Delhi,Nagpur
C02548,Dera Baba Nanak,Punjab,North,New Delhi,Nagpur
C02549,Dera Bassi,Punjab,North,New Delhi,Nagpur
C02550,Dhanaula,Punjab,North,New Delhi,Nagpur
C02551,Dhariwal,Punjab,North,New Delhi,Nagpur
C02552,Dhilwan,Punjab,North,New Delhi,Nagpur
C02553,Dhudi,Punjab,North,New Delhi,Nagpur
C02554,Dhuri,Punjab,North,New Delhi,Nagpur
C02555,Dina Nagar,Punjab,North,New Delhi,Nagpur
C02556,Dirba,Punjab,North,New Delhi,Nagpur
C02557,Doraha,Punjab,North,New Delhi,Nagpur
C02558,Faridkot,Punjab,North,New Delhi,Nagpur
C02559,Fatehgarh Churian,Punjab,North,New Delhi,Nagpur
C02560,Fatehgarh Sahib,Punjab,North,New Delhi,Nagpur
C02561,Fazilka,Punjab,North,New Delhi,Nagpur
C02562,Firozpur,Punjab,North,New Delhi,Nagpur
C02563,Firozpur District,Punjab,North,New Delhi,Nagpur
C02564,Gardhiwala,Punjab,North,New Delhi,Nagpur
C02565,Garhshankar,Punjab,North,New Delhi,Nagpur
C02566,Ghanaur,Punjab,North,New Delhi,Nagpur
C02567,Giddarbaha,Punjab,North,New Delhi,Nagpur
C02568,Gurdaspur,Punjab,North,New Delhi,Nagpur
C02569,Guru Har Sahai,Punjab,North,New Delhi,Nagpur
C02570,Hajipur,Punjab,North,New Delhi,Nagpur
C02571,Hariana,Punjab,North,New Delhi,Nagpur
C02572,Hoshiarpur,Punjab,North,New Delhi,Nagpur
C02573,Ishanpur,Punjab,North,New Delhi,Nagpur
C02574,Jagraon,Punjab,North,New Delhi,Nagpur
C02575,Jaito,Punjab,North,New Delhi,Nagpur
C02576,Jalalabad,Punjab,North,New Delhi,Nagpur
C02577,Jalandhar,Punjab,North,New Delhi,Nagpur
C02578,Jandiala,Punjab,North,New Delhi,Nagpur
C02579,Jandiala Guru,Punjab,North,New Delhi,Nagpur
C02580,Kalanaur,Punjab,North,New Delhi,Nagpur
C02581,Kapurthala,Punjab,North,New Delhi,Nagpur
C02582,Kartarpur,Punjab,North,New Delhi,Nagpur
C02583,Khamanon,Punjab,North,New Delhi,Nagpur
C02584,Khanna,Punjab,North,New Delhi,Nagpur
C02585,Kharar,Punjab,North,New Delhi,Nagpur
C02586,Khemkaran,Punjab,North,New Delhi,Nagpur
C02587,Kot Isa Khan,Punjab,North,New Delhi,Nagpur
C02588,Kotkapura,Punjab,North,New Delhi,Nagpur
C02589,Laungowal,Punjab,North,New Delhi,Nagpur
C02590,Ludhiana,Punjab,North,New Delhi,Nagpur
C02591,Machhiwara,Punjab,North,New Delhi,Nagpur
C02592,Majitha,Punjab,North,New Delhi,Nagpur
C02593,Makhu,Punjab,North,New Delhi,Nagpur
C02594,Malaut,Punjab,North,New Delhi,Nagpur
C02595,Malerkotla,Punjab,North,New Delhi,Nagpur
C02596,Mansa,Punjab,North,New Delhi,Nagpur
C02597,Maur Mandi,Punjab,North,New Delhi,Nagpur
C02598,Moga,Punjab,North,New Delhi,Nagpur
C02599,Mohali,Punjab,North,New Delhi,Nagpur
C02600,Morinda,Punjab,North,New Delhi,Nagpur
C02601,Mukerian,Punjab,North,New Delhi,Nagpur
C02602,Nabha,Punjab,North,New Delhi,Nagpur
C02603,Nakodar,Punjab,North,New Delhi,Nagpur
C02604,Nangal,Punjab,North,New Delhi,Nagpur
C02605,Nawanshahr,Punjab,North,New Delhi,Nagpur
C02606,Nurmahal,Punjab,North,New Delhi,Nagpur
C02607,Nurpur Kalan,Punjab,North,New Delhi,Nagpur
C02608,Pathankot,Punjab,North,New Delhi,Nagpur
C02609,Patiala,Punjab,North,New Delhi,Nagpur
C02610,Patti,Punjab,North,New Delhi,Nagpur
C02611,Phagwara,Punjab,North,New Delhi,Nagpur
C02612,Phillaur,Punjab,North,New Delhi,Nagpur
C02613,Qadian,Punjab,North,New Delhi,Nagpur
C02614,Rahon,Punjab,North,New Delhi,Nagpur
C02615,Raikot,Punjab,North,New Delhi,Nagpur
C02616,Rajasansi,Punjab,North,New Delhi,Nagpur
C02617,Rajpura,Punjab,North,New Delhi,Nagpur
C02618,Ram Das,Punjab,North,New Delhi,Nagpur
C02619,Rampura,Punjab,North,New Delhi,Nagpur
C02620,Rupnagar,Punjab,North,New Delhi,Nagpur
C02621,Samrala,Punjab,North,New Delhi,Nagpur
C02622,Sanaur,Punjab,North,New Delhi,Nagpur
C02623,Sangrur,Punjab,North,New Delhi,Nagpur
C02624,Sardulgarh,Punjab,North,New Delhi,Nagpur
C02625,Shahid Bhagat Singh Nagar,Punjab,North,New Delhi,Nagpur
C02626,Shahkot,Punjab,North,New Delhi,Nagpur
C02627,Sham Churasi,Punjab,North,New Delhi,Nagpur
C02628,Sirhind-Fategarh,Punjab,North,New Delhi,Nagpur
C02629,Sri Muktsar Sahib,Punjab,North,New Delhi,Nagpur
C02630,Sultanpur Lodhi,Punjab,North,New Delhi,Nagpur
C02631,Sunam,Punjab,North,New Delhi,Nagpur
C02632,Talwandi Bhai,Punjab,North,New Delhi,Nagpur
C02633,Talwara,Punjab,North,New Delhi,Nagpur
C02634,Tarn Taran Sahib,Punjab,North,New Delhi,Nagpur
C02635,Zira,Punjab,North,New Delhi,Nagpur
C02636,Abhaneri,Rajasthan,West,Ahmedabad,Mumbai
C02637,Abu,Rajasthan,West,Ahmedabad,Mumbai
C02638,Abu Road,Rajasthan,West,Ahmedabad,Mumbai
C02639,Ajmer,Rajasthan,West,Ahmedabad,Mumbai
C02640,Aklera,Rajasthan,West,Ahmedabad,Mumbai
C02641,Alwar,Rajasthan,West,Ahmedabad,Mumbai
C02642,Amet,Rajasthan,West,Ahmedabad,Mumbai
C02643,Anta,Rajasthan,West,Ahmedabad,Mumbai
C02644,Anupgarh,Rajasthan,West,Ahmedabad,Mumbai
C02645,Asind,Rajasthan,West,Ahmedabad,Mumbai
C02646,Bagar,Rajasthan,West,Ahmedabad,Mumbai
C02647,Bakani,Rajasthan,West,Ahmedabad,Mumbai
C02648,Bali,Rajasthan,West,Ahmedabad,Mumbai
C02649,Balotra,Rajasthan,West,Ahmedabad,Mumbai
C02650,Bandikui,Rajasthan,West,Ahmedabad,Mumbai
C02651,Banswara,Rajasthan,West,Ahmedabad,Mumbai
C02652,Baran,Rajasthan,West,Ahmedabad,Mumbai
C02653,Bari,Rajasthan,West,Ahmedabad,Mumbai
C02654,Bari Sadri,Rajasthan,West,Ahmedabad,Mumbai
C02655,Barmer,Rajasthan,West,Ahmedabad,Mumbai
C02656,Basi,Rajasthan,West,Ahmedabad,Mumbai
C02657,Basni,Rajasthan,West,Ahmedabad,Mumbai
C02658,Baswa,Rajasthan,West,Ahmedabad,Mumbai
C02659,Bayana,Rajasthan,West,Ahmedabad,Mumbai
C02660,Beawar,Rajasthan,West,Ahmedabad,Mumbai
C02661,Begun,Rajasthan,West,Ahmedabad,Mumbai
C02662,Behror,Rajasthan,West,Ahmedabad,Mumbai
C02663,Bhadasar,Rajasthan,West,Ahmedabad,Mumbai
C02664,Bhadra,Rajasthan,West,Ahmedabad,Mumbai
C02665,Bharatpur,Rajasthan,West,Ahmedabad,Mumbai
C02666,Bhasawar,Rajasthan,West,Ahmedabad,Mumbai
C02667,Bhilwara,Rajasthan,West,Ahmedabad,Mumbai
C02668,Bhindar,Rajasthan,West,Ahmedabad,Mumbai
C02669,Bhinmal,Rajasthan,West,Ahmedabad,Mumbai
C02670,Bhiwadi,Rajasthan,West,Ahmedabad,Mumbai
C02671,Bhuma,Rajasthan,West,Ahmedabad,Mumbai
C02672,Bikaner,Rajasthan,West,Ahmedabad,Mumbai
C02673,Bilara,Rajasthan,West,Ahmedabad,Mumbai
C02674,Bissau,Rajasthan,West,Ahmedabad,Mumbai
C02675,Borkhera,Rajasthan,West,Ahmedabad,Mumbai
C02676,Bundi,Rajasthan,West,Ahmedabad,Mumbai
C02677,Chaksu,Rajasthan,West,Ahmedabad,Mumbai
C02678,Chechat,Rajasthan,West,Ahmedabad,Mumbai
C02679,Chhabra,Rajasthan,West,Ahmedabad,Mumbai
C02680,Chhapar,Rajasthan,West,Ahmedabad,Mumbai
C02681,Chhoti Sadri,Rajasthan,West,Ahmedabad,Mumbai
C02682,Chidawa,Rajasthan,West,Ahmedabad,Mumbai
C02683,Chittaurgarh,Rajasthan,West,Ahmedabad,Mumbai
C02684,Churu,Rajasthan,West,Ahmedabad,Mumbai
C02685,Dariba,Rajasthan,West,Ahmedabad,Mumbai
C02686,Dausa,Rajasthan,West,Ahmedabad,Mumbai
C02687,Deoli,Rajasthan,West,Ahmedabad,Mumbai
C02688,Deshnoke,Rajasthan,West,Ahmedabad,Mumbai
C02689,Devgarh,Rajasthan,West,Ahmedabad,Mumbai
C02690,Dhaulpur,Rajasthan,West,Ahmedabad,Mumbai
C02691,Didwana,Rajasthan,West,Ahmedabad,Mumbai
C02692,Dig,Rajasthan,West,Ahmedabad,Mumbai
C02693,Dungarpur,Rajasthan,West,Ahmedabad,Mumbai
C02694,Fatehpur,Rajasthan,West,Ahmedabad,Mumbai
C02695,Galiakot,Rajasthan,West,Ahmedabad,Mumbai
C02696,Ganganagar,Rajasthan,West,Ahmedabad,Mumbai
C02697,Gangapur,Rajasthan,West,Ahmedabad,Mumbai
C02698,Govindgarh,Rajasthan,West,Ahmedabad,Mumbai
C02699,Gulabpura,Rajasthan,West,Ahmedabad,Mumbai
C02700,Hanumangarh,Rajasthan,West,Ahmedabad,Mumbai
C02701,Hindaun,Rajasthan,West,Ahmedabad,Mumbai
C02702,Jahazpur,Rajasthan,West,Ahmedabad,Mumbai
C02703,Jaipur,Rajasthan,West,Ahmedabad,Mumbai
C02704,Jaisalmer,Rajasthan,West,Ahmedabad,Mumbai
C02705,Jaitaran,Rajasthan,West,Ahmedabad,Mumbai
C02706,Jalor,Rajasthan,West,Ahmedabad,Mumbai
C02707,Jalore,Rajasthan,West,Ahmedabad,Mumbai
C02708,Jhalawar,Rajasthan,West,Ahmedabad,Mumbai
C02709,Jhalrapatan,Rajasthan,West,Ahmedabad,Mumbai
C02710,Jhunjhunun,Rajasthan,West,Ahmedabad,Mumbai
C02711,Jobner,Rajasthan,West,Ahmedabad,Mumbai
C02712,Jodhpur,Rajasthan,West,Ahmedabad,Mumbai
C02713,Kaman,Rajasthan,West,Ahmedabad,Mumbai
C02714,Kanor,Rajasthan,West,Ahmedabad,Mumbai
C02715,Kapren,Rajasthan,West,Ahmedabad,Mumbai
C02716,Karanpur,Rajasthan,West,Ahmedabad,Mumbai
C02717,Karauli,Rajasthan,West,Ahmedabad,Mumbai
C02718,Kekri,Rajasthan,West,Ahmedabad,Mumbai
C02719,Keshorai Patan,Rajasthan,West,Ahmedabad,Mumbai
C02720,Khandela,Rajasthan,West,Ahmedabad,Mumbai
C02721,Khanpur,Rajasthan,West,Ahmedabad,Mumbai
C02722,Khetri,Rajasthan,West,Ahmedabad,Mumbai
C02723,Kishangarh,Rajasthan,West,Ahmedabad,Mumbai
C02724,Kota,Rajasthan,West,Ahmedabad,Mumbai
C02725,Kotputli,Rajasthan,West,Ahmedabad,Mumbai
C02726,Kuchaman,Rajasthan,West,Ahmedabad,Mumbai
C02727,Kuchera,Rajasthan,West,Ahmedabad,Mumbai
C02728,Kumher,Rajasthan,West,Ahmedabad,Mumbai
C02729,Kushalgarh,Rajasthan,West,Ahmedabad,Mumbai
C02730,Lachhmangarh Sikar,Rajasthan,West,Ahmedabad,Mumbai
C02731,Ladnun,Rajasthan,West,Ahmedabad,Mumbai
C02732,Lakheri,Rajasthan,West,Ahmedabad,Mumbai
C02733,Lalsot,Rajasthan,West,Ahmedabad,Mumbai
C02734,Losal,Rajasthan,West,Ahmedabad,Mumbai
C02735,Mahwah,Rajasthan,West,Ahmedabad,Mumbai
C02736,Makrana,Rajasthan,West,Ahmedabad,Mumbai
C02737,Malpura,Rajasthan,West,Ahmedabad,Mumbai
C02738,Mandal,Rajasthan,West,Ahmedabad,Mumbai
C02739,Mandalgarh,Rajasthan,West,Ahmedabad,Mumbai
C02740,Mandawar,Rajasthan,West,Ahmedabad,Mumbai
C02741,Mangrol,Rajasthan,West,Ahmedabad,Mumbai
C02742,Manohar Thana,Rajasthan,West,Ahmedabad,Mumbai
C02743,Manoharpur,Rajasthan,West,Ahmedabad,Mumbai
C02744,Meethari Marwar,Rajasthan,West,Ahmedabad,Mumbai
C02745,Merta,Rajasthan,West,Ahmedabad,Mumbai
C02746,Mundwa,Rajasthan,West,Ahmedabad,Mumbai
C02747,Nadbai,Rajasthan,West,Ahmedabad,Mumbai
C02748,Nagar,Rajasthan,West,Ahmedabad,Mumbai
C02749,Nagaur,Rajasthan,West,Ahmedabad,Mumbai
C02750,Nainwa,Rajasthan,West,Ahmedabad,Mumbai
C02751,Napasar,Rajasthan,West,Ahmedabad,Mumbai
C02752,Naraina,Rajasthan,West,Ahmedabad,Mumbai
C02753,Nasirabad,Rajasthan,West,Ahmedabad,Mumbai
C02754,Nathdwara,Rajasthan,West,Ahmedabad,Mumbai
C02755,Nawa,Rajasthan,West,Ahmedabad,Mumbai
C02756,Nawalgarh,Rajasthan,West,Ahmedabad,Mumbai
C02757,Neem Ka Thana,Rajasthan,West,Ahmedabad,Mumbai
C02758,Nimaj,Rajasthan,West,Ahmedabad,Mumbai
C02759,Nimbahera,Rajasthan,West,Ahmedabad,Mumbai
C02760,Niwai,Rajasthan,West,Ahmedabad,Mumbai
C02761,Nohar,Rajasthan,West,Ahmedabad,Mumbai
C02762,Nokha,Rajasthan,West,Ahmedabad,Mumbai
C02763,Padampur,Rajasthan,West,Ahmedabad,Mumbai
C02764,Pali,Rajasthan,West,Ahmedabad,Mumbai
C02765,Partapur,Rajasthan,West,Ahmedabad,Mumbai
C02766,Parvatsar,Rajasthan,West,Ahmedabad,Mumbai
C02767,Phalodi,Rajasthan,West,Ahmedabad,Mumbai
C02768,Phulera,Rajasthan,West,Ahmedabad,Mumbai
C02769,Pilani,Rajasthan,West,Ahmedabad,Mumbai
C02770,Pilibangan,Rajasthan,West,Ahmedabad,Mumbai
C02771,Pindwara,Rajasthan,West,Ahmedabad,Mumbai
C02772,Pipar,Rajasthan,West,Ahmedabad,Mumbai
C02773,Pirawa,Rajasthan,West,Ahmedabad,Mumbai
C02774,Pokaran,Rajasthan,West,Ahmedabad,Mumbai
C02775,Pratapgarh,Rajasthan,West,Ahmedabad,Mumbai
C02776,Pushkar,Rajasthan,West,Ahmedabad,Mumbai
C02777,Raipur,Rajasthan,West,Ahmedabad,Mumbai
C02778,Raisinghnagar,Rajasthan,West,Ahmedabad,Mumbai
C02779,Rajakhera,Rajasthan,West,Ahmedabad,Mumbai
C02780,Rajaldesar,Rajasthan,West,Ahmedabad,Mumbai
C02781,Rajgarh,Rajasthan,West,Ahmedabad,Mumbai
C02782,Rajsamand,Rajasthan,West,Ahmedabad,Mumbai
C02783,Ramganj Mandi,Rajasthan,West,Ahmedabad,Mumbai
C02784,Ramgarh,Rajasthan,West,Ahmedabad,Mumbai
C02785,Rani,Rajasthan,West,Ahmedabad,Mumbai
C02786,Ratangarh,Rajasthan,West,Ahmedabad,Mumbai
C02787,Rawatbhata,Rajasthan,West,Ahmedabad,Mumbai
C02788,Rawatsar,Rajasthan,West,Ahmedabad,Mumbai
C02789,Ringas,Rajasthan,West,Ahmedabad,Mumbai
C02790,Sadri,Rajasthan,West,Ahmedabad,Mumbai
C02791,Salumbar,Rajasthan,West,Ahmedabad,Mumbai
C02792,Sambhar,Rajasthan,West,Ahmedabad,Mumbai
C02793,Samdari,Rajasthan,West,Ahmedabad,Mumbai
C02794,Sanchor,Rajasthan,West,Ahmedabad,Mumbai
C02795,Sangaria,Rajasthan,West,Ahmedabad,Mumbai
C02796,Sangod,Rajasthan,West,Ahmedabad,Mumbai
C02797,Sardarshahr,Rajasthan,West,Ahmedabad,Mumbai
C02798,Sarwar,Rajasthan,West,Ahmedabad,Mumbai
C02799,Sawai Madhopur,Rajasthan,West,Ahmedabad,Mumbai
C02800,Shahpura,Rajasthan,West,Ahmedabad,Mumbai
C02801,Sheoganj,Rajasthan,West,Ahmedabad,Mumbai
C02802,Sikar,Rajasthan,West,Ahmedabad,Mumbai
C02803,Sirohi,Rajasthan,West,Ahmedabad,Mumbai
C02804,Siwana,Rajasthan,West,Ahmedabad,Mumbai
C02805,Sojat,Rajasthan,West,Ahmedabad,Mumbai
C02806,Sri Dungargarh,Rajasthan,West,Ahmedabad,Mumbai
C02807,Sri Madhopur,Rajasthan,West,Ahmedabad,Mumbai
C02808,Sujangarh,Rajasthan,West,Ahmedabad,Mumbai
C02809,Suket,Rajasthan,West,Ahmedabad,Mumbai
C02810,Sunel,Rajasthan,West,Ahmedabad,Mumbai
C02811,Surajgarh,Rajasthan,West,Ahmedabad,Mumbai
C02812,Suratgarh,Rajasthan,West,Ahmedabad,Mumbai
C02813,Takhatgarh,Rajasthan,West,Ahmedabad,Mumbai
C02814,Taranagar,Rajasthan,West,Ahmedabad,Mumbai
C02815,Tijara,Rajasthan,West,Ahmedabad,Mumbai
C02816,Todabhim,Rajasthan,West,Ahmedabad,Mumbai
C02817,Todaraisingh,Rajasthan,West,Ahmedabad,Mumbai
C02818,Tonk,Rajasthan,West,Ahmedabad,Mumbai
C02819,Udaipur,Rajasthan,West,Ahmedabad,Mumbai
C02820,Udpura,Rajasthan,West,Ahmedabad,Mumbai
C02821,Uniara,Rajasthan,West,Ahmedabad,Mumbai
C02822,Wer,Rajasthan,West,Ahmedabad,Mumbai
C02823,East District,Sikkim,North-East,Kolkata,Nagpur
C02824,Gangtok,Sikkim,North-East,Kolkata,Nagpur
C02825,Gyalshing,Sikkim,North-East,Kolkata,Nagpur
C02826,Jorethang,Sikkim,North-East,Kolkata,Nagpur
C02827,Mangan,Sikkim,North-East,Kolkata,Nagpur
C02828,Namchi,Sikkim,North-East,Kolkata,Nagpur
C02829,Naya Bazar,Sikkim,North-East,Kolkata,Nagpur
C02830,North District,Sikkim,North-East,Kolkata,Nagpur
C02831,Rangpo,Sikkim,North-East,Kolkata,Nagpur
C02832,Singtam,Sikkim,North-East,Kolkata,Nagpur
C02833,South District,Sikkim,North-East,Kolkata,Nagpur
C02834,West District,Sikkim,North-East,Kolkata,Nagpur
C02835,Abiramam,Tamil Nadu,South,Chennai,Bengaluru
C02836,Adirampattinam,Tamil Nadu,South,Chennai,Bengaluru
C02837,Aduthurai,Tamil Nadu,South,Chennai,Bengaluru
C02838,Alagapuram,Tamil Nadu,South,Chennai,Bengaluru
C02839,Alandur,Tamil Nadu,South,Chennai,Bengaluru
C02840,Alanganallur,Tamil Nadu,South,Chennai,Bengaluru
C02841,Alangayam,Tamil Nadu,South,Chennai,Bengaluru
C02842,Alangudi,Tamil Nadu,South,Chennai,Bengaluru
C02843,Alangulam,Tamil Nadu,South,Chennai,Bengaluru
C02844,Alappakkam,Tamil Nadu,South,Chennai,Bengaluru
C02845,Alwa Tirunagari,Tamil Nadu,South,Chennai,Bengaluru
C02846,Ambasamudram,Tamil Nadu,South,Chennai,Bengaluru
C02847,Ambattur,Tamil Nadu,South,Chennai,Bengaluru
C02848,Ambur,Tamil Nadu,South,Chennai,Bengaluru
C02849,Ammapettai,Tamil Nadu,South,Chennai,Bengaluru
C02850,Anamalais,Tamil Nadu,South,Chennai,Bengaluru
C02851,Andippatti,Tamil Nadu,South,Chennai,Bengaluru
C02852,Annamalainagar,Tamil Nadu,South,Chennai,Bengaluru
C02853,Annavasal,Tamil Nadu,South,Chennai,Bengaluru
C02854,Annur,Tamil Nadu,South,Chennai,Bengaluru
C02855,Anthiyur,Tamil Nadu,South,Chennai,Bengaluru
C02856,Arakkonam,Tamil Nadu,South,Chennai,Bengaluru
C02857,Arantangi,Tamil Nadu,South,Chennai,Bengaluru
C02858,Arcot,Tamil Nadu,South,Chennai,Bengaluru
C02859,Arimalam,Tamil Nadu,South,Chennai,Bengaluru
C02860,Ariyalur,Tamil Nadu,South,Chennai,Bengaluru
C02861,Arni,Tamil Nadu,South,Chennai,Bengaluru
C02862,Arumbavur,Tamil Nadu,South,Chennai,Bengaluru
C02863,Arumuganeri,Tamil Nadu,South,Chennai,Bengaluru
C02864,Aruppukkottai,Tamil Nadu,South,Chennai,Bengaluru
C02865,Aruvankad,Tamil Nadu,South,Chennai,Bengaluru
C02866,Attayyampatti,Tamil Nadu,South,Chennai,Bengaluru
C02867,Attur,Tamil Nadu,South,Chennai,Bengaluru
C02868,Auroville,Tamil Nadu,South,Chennai,Bengaluru
C02869,Avadi,Tamil Nadu,South,Chennai,Bengaluru
C02870,Avinashi,Tamil Nadu,South,Chennai,Bengaluru
C02871,Ayakudi,Tamil Nadu,South,Chennai,Bengaluru
C02872,Ayyampettai,Tamil Nadu,South,Chennai,Bengaluru
C02873,Belur,Tamil Nadu,South,Chennai,Bengaluru
C02874,Bhavani,Tamil Nadu,South,Chennai,Bengaluru
C02875,Bodinayakkanur,Tamil Nadu,South,Chennai,Bengaluru
C02876,Chengam,Tamil Nadu,South,Chennai,Bengaluru
C02877,Chennai,Tamil Nadu,South,Chennai,Bengaluru
C02878,Chennimalai,Tamil Nadu,South,Chennai,Bengaluru
C02879,Chetput,Tamil Nadu,South,Chennai,Bengaluru
C02880,Chettipalaiyam,Tamil Nadu,South,Chennai,Bengaluru
C02881,Cheyyar,Tamil Nadu,South,Chennai,Bengaluru
C02882,Cheyyur,Tamil Nadu,South,Chennai,Bengaluru
C02883,Chidambaram,Tamil Nadu,South,Chennai,Bengaluru
C02884,Chingleput,Tamil Nadu,South,Chennai,Bengaluru
C02885,Chinna Salem,Tamil Nadu,South,Chennai,Bengaluru
C02886,Chinnamanur,Tamil Nadu,South,Chennai,Bengaluru
C02887,Chinnasekkadu,Tamil Nadu,South,Chennai,Bengaluru
C02888,Cholapuram,Tamil Nadu,South,Chennai,Bengaluru
C02889,Coimbatore,Tamil Nadu,South,Chennai,Bengaluru
C02890,Colachel,Tamil Nadu,South,Chennai,Bengaluru
C02891,Cuddalore,Tamil Nadu,South,Chennai,Bengaluru
C02892,Cumbum,Tamil Nadu,South,Chennai,Bengaluru
C02893,Denkanikota,Tamil Nadu,South,Chennai,Bengaluru
C02894,Desur,Tamil Nadu,South,Chennai,Bengaluru
C02895,Devadanappatti,Tamil Nadu,South,Chennai,Bengaluru
C02896,Devakottai,Tamil Nadu,South,Chennai,Bengaluru
C02897,Dhali,Tamil Nadu,South,Chennai,Bengaluru
C02898,Dharapuram,Tamil Nadu,South,Chennai,Bengaluru
C02899,Dharmapuri,Tamil Nadu,South,Chennai,Bengaluru
C02900,Dindigul,Tamil Nadu,South,Chennai,Bengaluru
C02901,Dusi,Tamil Nadu,South,Chennai,Bengaluru
C02902,Elayirampannai,Tamil Nadu,South,Chennai,Bengaluru
C02903,Elumalai,Tamil Nadu,South,Chennai,Bengaluru
C02904,Eral,Tamil Nadu,South,Chennai,Bengaluru
C02905,Eraniel,Tamil Nadu,South,Chennai,Bengaluru
C02906,Erode,Tamil Nadu,South,Chennai,Bengaluru
C02907,Erumaippatti,Tamil Nadu,South,Chennai,Bengaluru
C02908,Ettaiyapuram,Tamil Nadu,South,Chennai,Bengaluru
C02909,Gandhi Nagar,Tamil Nadu,South,Chennai,Bengaluru
C02910,Gangaikondan,Tamil Nadu,South,Chennai,Bengaluru
C02911,Gangavalli,Tamil Nadu,South,Chennai,Bengaluru
C02912,Gingee,Tamil Nadu,South,Chennai,Bengaluru
C02913,Gobichettipalayam,Tamil Nadu,South,Chennai,Bengaluru
C02914,Gudalur,Tamil Nadu,South,Chennai,Bengaluru
C02915,Gudiyatham,Tamil Nadu,South,Chennai,Bengaluru
C02916,Guduvancheri,Tamil Nadu,South,Chennai,Bengaluru
C02917,Gummidipundi,Tamil Nadu,South,Chennai,Bengaluru
C02918,Harur,Tamil Nadu,South,Chennai,Bengaluru
C02919,Hosur,Tamil Nadu,South,Chennai,Bengaluru
C02920,Idappadi,Tamil Nadu,South,Chennai,Bengaluru
C02921,Ilampillai,Tamil Nadu,South,Chennai,Bengaluru
C02922,Iluppur,Tamil Nadu,South,Chennai,Bengaluru
C02923,Injambakkam,Tamil Nadu,South,Chennai,Bengaluru
C02924,Irugur,Tamil Nadu,South,Chennai,Bengaluru
C02925,Jalakandapuram,Tamil Nadu,South,Chennai,Bengaluru
C02926,Jalarpet,Tamil Nadu,South,Chennai,Bengaluru
C02927,Jayamkondacholapuram,Tamil Nadu,South,Chennai,Bengaluru
C02928,Kadambur,Tamil Nadu,South,Chennai,Bengaluru
C02929,Kadayanallur,Tamil Nadu,South,Chennai,Bengaluru
C02930,Kalakkadu,Tamil Nadu,South,Chennai,Bengaluru
C02931,Kalavai,Tamil Nadu,South,Chennai,Bengaluru
C02932,Kallakkurichchi,Tamil Nadu,South,Chennai,Bengaluru
C02933,Kallidaikurichi,Tamil Nadu,South,Chennai,Bengaluru
C02934,Kallupatti,Tamil Nadu,South,Chennai,Bengaluru
C02935,Kalugumalai,Tamil Nadu,South,Chennai,Bengaluru
C02936,Kamuthi,Tamil Nadu,South,Chennai,Bengaluru
C02937,Kanadukattan,Tamil Nadu,South,Chennai,Bengaluru
C02938,Kancheepuram,Tamil Nadu,South,Chennai,Bengaluru
C02939,Kanchipuram,Tamil Nadu,South,Chennai,Bengaluru
C02940,Kangayam,Tamil Nadu,South,Chennai,Bengaluru
C02941,Kanniyakumari,Tamil Nadu,South,Chennai,Bengaluru
C02942,Karaikkudi,Tamil Nadu,South,Chennai,Bengaluru
C02943,Karamadai,Tamil Nadu,South,Chennai,Bengaluru
C02944,Karambakkudi,Tamil Nadu,South,Chennai,Bengaluru
C02945,Kariapatti,Tamil Nadu,South,Chennai,Bengaluru
C02946,Karumbakkam,Tamil Nadu,South,Chennai,Bengaluru
C02947,Karur,Tamil Nadu,South,Chennai,Bengaluru
C02948,Katpadi,Tamil Nadu,South,Chennai,Bengaluru
C02949,Kattivakkam,Tamil Nadu,South,Chennai,Bengaluru
C02950,Kattupputtur,Tamil Nadu,South,Chennai,Bengaluru
C02951,Kaveripatnam,Tamil Nadu,South,Chennai,Bengaluru
C02952,Kayalpattinam,Tamil Nadu,South,Chennai,Bengaluru
C02953,Kayattar,Tamil Nadu,South,Chennai,Bengaluru
C02954,Keelakarai,Tamil Nadu,South,Chennai,Bengaluru
C02955,Kelamangalam,Tamil Nadu,South,Chennai,Bengaluru
C02956,Kil Bhuvanagiri,Tamil Nadu,South,Chennai,Bengaluru
C02957,Kilvelur,Tamil Nadu,South,Chennai,Bengaluru
C02958,Kiranur,Tamil Nadu,South,Chennai,Bengaluru
C02959,Kodaikanal,Tamil Nadu,South,Chennai,Bengaluru
C02960,Kodumudi,Tamil Nadu,South,Chennai,Bengaluru
C02961,Kombai,Tamil Nadu,South,Chennai,Bengaluru
C02962,Konganapuram,Tamil Nadu,South,Chennai,Bengaluru
