assignment_id,shipment_id,vehicle_id,driver_id,assignment_time,assignment_status
ASN005143,SHP005143,VEH023,DRV023,2025-09-12 19:36:06,Assigned
ASN005144,SHP005144,VEH024,DRV024,2025-04-13 16:50:54,Assigned
ASN005145,SHP005145,VEH025,DRV025,2026-01-01 08:24:27,Assigned
ASN005146,SHP005146,VEH026,DRV026,2025-01-16 16:53:10,Assigned
ASN005147,SHP005147,VEH027,DRV027,2025-11-20 20:03:06,Assigned
ASN005148,SHP005148,VEH028,DRV028,2025-07-12 11:30:11,Assigned
ASN005149,SHP005149,VEH029,DRV029,2025-04-21 06:07:32,Assigned
ASN005150,SHP005150,VEH030,DRV030,2025-11-26 16:21:37,Assigned
ASN005151,SHP005151,VEH031,DRV031,2025-12-26 12:09:40,Assigned
ASN005152,SHP005152,VEH032,DRV032,2025-11-09 17:25:15,Assigned
ASN005153,SHP005153,VEH033,DRV033,2025-09-02 06:07:15,Assigned
ASN005154,SHP005154,VEH034,DRV034,2025-04-28 12:31:19,Assigned
ASN005155,SHP005155,VEH035,DRV035,2025-02-14 17:38:11,Assigned
ASN005156,SHP005156,VEH036,DRV036,2025-07-24 16:47:24,Assigned
ASN005157,SHP005157,VEH037,DRV037,2025-01-26 18:44:50,Assigned
ASN005158,SHP005158,VEH038,DRV038,2025-09-13 16:42:05,Assigned
ASN005159,SHP005159,VEH039,DRV039,2025-03-23 18:29:55,Assigned
ASN005160,SHP005160,VEH040,DRV040,2025-01-08 19:41:24,Assigned
ASN005161,SHP005161,VEH001,DRV001,2025-02-22 10:40:41,Assigned
ASN005162,SHP005162,VEH002,DRV002,2025-10-14 13:23:00,Assigned
ASN005163,SHP005163,VEH003,DRV003,2025-12-28 07:07:05,Assigned
ASN005164,SHP005164,VEH004,DRV004,2025-08-12 07:31:41,Assigned
ASN005165,SHP005165,VEH005,DRV005,2025-05-15 16:58:32,Assigned
ASN005166,SHP005166,VEH006,DRV006,2025-08-16 09:01:37,Assigned
ASN005167,SHP005167,VEH007,DRV007,2025-04-21 15:36:30,Assigned
ASN005168,SHP005168,VEH008,DRV008,2026-01-02 10:44:47,Assigned
ASN005169,SHP005169,VEH009,DRV009,2025-11-08 07:50:37,Assigned
ASN005170,SHP005170,VEH010,DRV010,2025-10-16 08:24:30,Assigned
ASN005171,SHP005171,VEH011,DRV011,2025-12-08 16:44:27,Assigned
ASN005172,SHP005172,VEH012,DRV012,2025-07-02 10:36:08,Assigned
ASN005173,SHP005173,VEH013,DRV013,2025-11-15 07:20:04,Assigned
ASN005174,SHP005174,VEH014,DRV014,2025-07-20 17:58:55,Assigned
ASN005175,SHP005175,VEH015,DRV015,2025-05-08 18:34:11,Assigned
ASN005176,SHP005176,VEH016,DRV016,2025-01-29 12:52:44,Assigned
ASN005177,SHP005177,VEH017,DRV017,2025-05-23 06:25:35,Assigned
ASN005178,SHP005178,VEH018,DRV018,2025-12-10 19:34:50,Assigned
ASN005179,SHP005179,VEH019,DRV019,2025-03-05 18:33:31,Assigned
ASN005180,SHP005180,VEH020,DRV020,2025-01-08 07:33:53,Assigned
ASN005181,SHP005181,VEH021,DRV021,2025-07-18 15:34:45,Assigned
ASN005182,SHP005182,VEH022,DRV022,2025-09-19 19:50:41,Assigned
ASN005183,SHP005183,VEH023,DRV023,2025-10-20 07:48:48,Assigned
ASN005184,SHP005184,VEH024,DRV024,2025-07-19 09:42:57,Assigned
ASN005185,SHP005185,VEH025,DRV025,2025-09-03 07:11:55,Assigned
ASN005186,SHP005186,VEH026,DRV026,2025-10-20 15:44:11,Assigned
ASN005187,SHP005187,VEH027,DRV027,2025-02-05 06:35:28,Assigned
ASN005188,SHP005188,VEH028,DRV028,2025-02-06 18:20:07,Assigned
ASN005189,SHP005189,VEH029,DRV029,2025-06-19 06:08:36,Assigned
ASN005190,SHP005190,VEH030,DRV030,2025-12-12 09:41:10,Assigned
ASN005191,SHP005191,VEH031,DRV031,2025-11-01 07:35:16,Assigned
ASN005192,SHP005192,VEH032,DRV032,2025-10-09 19:48:02,Assigned
ASN005193,SHP005193,VEH033,DRV033,2025-09-03 07:07:32,Assigned
ASN005194,SHP005194,VEH034,DRV034,2025-03-29 10:23:34,Assigned
ASN005195,SHP005195,VEH035,DRV035,2025-02-07 08:27:42,Assigned
ASN005196,SHP005196,VEH036,DRV036,2025-03-13 06:15:19,Assigned
ASN005197,SHP005197,VEH037,DRV037,2025-06-07 06:33:57,Assigned
ASN005198,SHP005198,VEH038,DRV038,2025-08-09 18:18:42,Assigned
ASN005199,SHP005199,VEH039,DRV039,2025-07-28 14:28:08,Assigned
ASN005200,SHP005200,VEH040,DRV040,2025-04-21 15:31:44,Assigned
ASN005201,SHP005201,VEH001,DRV001,2025-09-05 11:33:58,Assigned
ASN005202,SHP005202,VEH002,DRV002,2025-03-10 11:38:34,Assigned
ASN005203,SHP005203,VEH003,DRV003,2025-08-25 14:13:44,Assigned
ASN005204,SHP005204,VEH004,DRV004,2025-10-03 07:42:52,Assigned
ASN005205,SHP005205,VEH005,DRV005,2025-08-06 06:15:02,Assigned
ASN005206,SHP005206,VEH006,DRV006,2025-11-20 09:09:19,Assigned
ASN005207,SHP005207,VEH007,DRV007,2025-04-15 19:53:13,Assigned
ASN005208,SHP005208,VEH008,DRV008,2025-06-20 08:38:35,Assigned
ASN005209,SHP005209,VEH009,DRV009,2025-04-06 09:37:22,Assigned
ASN005210,SHP005210,VEH010,DRV010,2025-03-25 10:08:46,Assigned
ASN005211,SHP005211,VEH011,DRV011,2025-01-14 15:27:04,Assigned
ASN005212,SHP005212,VEH012,DRV012,2025-05-27 14:16:16,Assigned
ASN005213,SHP005213,VEH013,DRV013,2025-05-28 12:41:57,Assigned
ASN005214,SHP005214,VEH014,DRV014,2025-01-01 08:25:29,Assigned
ASN005215,SHP005215,VEH015,DRV015,2025-07-23 07:16:43,Assigned
ASN005216,SHP005216,VEH016,DRV016,2025-09-14 12:44:09,Assigned
ASN005217,SHP005217,VEH017,DRV017,2025-11-02 14:13:04,Assigned
ASN005218,SHP005218,VEH018,DRV018,2025-04-16 16:46:17,Assigned
ASN005219,SHP005219,VEH019,DRV019,2025-01-19 16:44:41,Assigned
ASN005220,SHP005220,VEH020,DRV020,2025-07-30 09:45:23,Assigned
ASN005221,SHP005221,VEH021,DRV021,2025-04-25 15:42:41,Assigned
ASN005222,SHP005222,VEH022,DRV022,2025-07-18 19:32:38,Assigned
ASN005223,SHP005223,VEH023,DRV023,2025-04-07 08:26:52,Assigned
ASN005224,SHP005224,VEH024,DRV024,2025-11-23 08:20:50,Assigned
ASN005225,SHP005225,VEH025,DRV025,2025-10-20 12:24:01,Assigned
ASN005226,SHP005226,VEH026,DRV026,2025-04-17 15:15:04,Assigned
ASN005227,SHP005227,VEH027,DRV027,2025-08-29 10:07:34,Assigned
ASN005228,SHP005228,VEH028,DRV028,2025-06-29 07:43:35,Assigned
ASN005229,SHP005229,VEH029,DRV029,2025-08-27 12:04:21,Assigned
ASN005230,SHP005230,VEH030,DRV030,2025-06-03 16:05:23,Assigned
ASN005231,SHP005231,VEH031,DRV031,2025-05-31 20:21:49,Assigned
ASN005232,SHP005232,VEH032,DRV032,2025-06-23 10:09:55,Assigned
ASN005233,SHP005233,VEH033,DRV033,2025-08-02 18:14:17,Assigned
ASN005234,SHP005234,VEH034,DRV034,2025-06-20 06:06:24,Assigned
ASN005235,SHP005235,VEH035,DRV035,2025-06-07 09:24:06,Assigned
ASN005236,SHP005236,VEH036,DRV036,2025-11-11 18:59:07,Assigned
ASN005237,SHP005237,VEH037,DRV037,2025-10-29 08:33:46,Assigned
ASN005238,SHP005238,VEH038,DRV038,2025-12-29 20:19:37,Assigned
ASN005239,SHP005239,VEH039,DRV039,2025-05-28 19:51:31,Assigned
ASN005240,SHP005240,VEH040,DRV040,2025-05-17 07:33:22,Assigned
ASN005241,SHP005241,VEH001,DRV001,2025-03-16 17:36:55,Assigned
ASN005242,SHP005242,VEH002,DRV002,2025-09-16 10:35:17,Assigned
ASN005243,SHP005243,VEH003,DRV003,2025-04-23 15:06:57,Assigned
ASN005244,SHP005244,VEH004,DRV004,2025-09-27 06:10:20,Assigned
ASN005245,SHP005245,VEH005,DRV005,2025-03-23 18:24:11,Assigned
ASN005246,SHP005246,VEH006,DRV006,2025-03-09 11:51:47,Assigned
ASN005247,SHP005247,VEH007,DRV007,2025-09-04 16:50:34,Assigned
ASN005248,SHP005248,VEH008,DRV008,2025-09-25 14:38:56,Assigned
ASN005249,SHP005249,VEH009,DRV009,2026-01-01 19:25:30,Assigned
ASN005250,SHP005250,VEH010,DRV010,2025-10-28 15:08:16,Assigned
ASN005251,SHP005251,VEH011,DRV011,2025-05-06 06:43:32,Assigned
ASN005252,SHP005252,VEH012,DRV012,2025-10-20 17:09:42,Assigned
ASN005253,SHP005253,VEH013,DRV013,2025-03-18 08:09:24,Assigned
ASN005254,SHP005254,VEH014,DRV014,2025-01-29 15:47:17,Assigned
ASN005255,SHP005255,VEH015,DRV015,2025-02-24 06:58:46,Assigned
ASN005256,SHP005256,VEH016,DRV016,2025-08-25 16:23:45,Assigned
ASN005257,SHP005257,VEH017,DRV017,2025-12-29 18:15:43,Assigned
ASN005258,SHP005258,VEH018,DRV018,2025-10-28 15:26:45,Assigned
ASN005259,SHP005259,VEH019,DRV019,2025-01-03 13:11:28,Assigned
ASN005260,SHP005260,VEH020,DRV020,2025-11-09 11:51:29,Assigned
ASN005261,SHP005261,VEH021,DRV021,2025-07-05 14:18:17,Assigned
ASN005262,SHP005262,VEH022,DRV022,2025-12-24 12:33:45,Assigned
ASN005263,SHP005263,VEH023,DRV023,2025-02-15 20:59:52,Assigned
ASN005264,SHP005264,VEH024,DRV024,2025-07-11 09:19:40,Assigned
ASN005265,SHP005265,VEH025,DRV025,2025-04-08 19:05:19,Assigned
ASN005266,SHP005266,VEH026,DRV026,2025-03-12 12:49:20,Assigned
ASN005267,SHP005267,VEH027,DRV027,2025-08-23 19:05:40,Assigned
ASN005268,SHP005268,VEH028,DRV028,2025-04-18 07:04:46,Assigned
ASN005269,SHP005269,VEH029,DRV029,2025-04-30 09:05:10,Assigned
ASN005270,SHP005270,VEH030,DRV030,2025-08-01 15:03:05,Assigned
ASN005271,SHP005271,VEH031,DRV031,2025-10-06 17:18:35,Assigned
ASN005272,SHP005272,VEH032,DRV032,2025-12-01 20:31:51,Assigned
ASN005273,SHP005273,VEH033,DRV033,2025-10-19 19:00:27,Assigned
ASN005274,SHP005274,VEH034,DRV034,2025-03-20 16:32:59,Assigned
ASN005275,SHP005275,VEH035,DRV035,2025-09-09 17:08:30,Assigned
ASN005276,SHP005276,VEH036,DRV036,2025-05-17 13:32:43,Assigned
ASN005277,SHP005277,VEH037,DRV037,2025-06-14 16:56:34,Assigned
ASN005278,SHP005278,VEH038,DRV038,2025-07-07 17:07:25,Assigned
ASN005279,SHP005279,VEH039,DRV039,2025-08-06 06:39:12,Assigned
ASN005280,SHP005280,VEH040,DRV040,2025-06-22 20:53:47,Assigned
ASN005281,SHP005281,VEH001,DRV001,2025-04-15 06:45:27,Assigned
ASN005282,SHP005282,VEH002,DRV002,2025-05-01 17:34:47,Assigned
ASN005283,SHP005283,VEH003,DRV003,2025-06-19 11:15:47,Assigned
ASN005284,SHP005284,VEH004,DRV004,2025-04-17 16:58:52,Assigned
ASN005285,SHP005285,VEH005,DRV005,2025-04-12 20:33:43,Assigned
ASN005286,SHP005286,VEH006,DRV006,2025-02-04 15:02:38,Assigned
ASN005287,SHP005287,VEH007,DRV007,2025-08-23 13:10:43,Assigned
ASN005288,SHP005288,VEH008,DRV008,2025-03-16 20:56:48,Assigned
ASN005289,SHP005289,VEH009,DRV009,2025-06-11 14:57:14,Assigned
ASN005290,SHP005290,VEH010,DRV010,2025-05-25 08:04:23,Assigned
ASN005291,SHP005291,VEH011,DRV011,2025-02-11 19:08:32,Assigned
ASN005292,SHP005292,VEH012,DRV012,2025-10-13 11:03:27,Assigned
ASN005293,SHP005293,VEH013,DRV013,2025-01-17 13:24:10,Assigned
ASN005294,SHP005294,VEH014,DRV014,2025-03-11 11:07:21,Assigned
ASN005295,SHP005295,VEH015,DRV015,2025-08-24 20:43:15,Assigned
ASN005296,SHP005296,VEH016,DRV016,2025-02-17 19:34:54,Assigned
ASN005297,SHP005297,VEH017,DRV017,2025-12-07 18:54:07,Assigned
ASN005298,SHP005298,VEH018,DRV018,2025-02-01 10:19:30,Assigned
ASN005299,SHP005299,VEH019,DRV019,2025-12-06 10:16:13,Assigned
ASN005300,SHP005300,VEH020,DRV020,2025-09-02 06:47:40,Assigned
ASN005301,SHP005301,VEH021,DRV021,2025-06-15 15:25:13,Assigned
ASN005302,SHP005302,VEH022,DRV022,2025-11-06 20:19:59,Assigned
ASN005303,SHP005303,VEH023,DRV023,2025-07-04 20:41:32,Assigned
ASN005304,SHP005304,VEH024,DRV024,2025-08-15 19:57:02,Assigned
ASN005305,SHP005305,VEH025,DRV025,2025-06-23 20:29:57,Assigned
ASN005306,SHP005306,VEH026,DRV026,2025-06-14 15:54:31,Assigned
ASN005307,SHP005307,VEH027,DRV027,2025-12-19 06:22:00,Assigned
ASN005308,SHP005308,VEH028,DRV028,2025-10-02 15:29:21,Assigned
ASN005309,SHP005309,VEH029,DRV029,2025-03-19 10:22:06,Assigned
ASN005310,SHP005310,VEH030,DRV030,2025-04-09 06:22:56,Assigned
ASN005311,SHP005311,VEH031,DRV031,2025-04-06 17:11:25,Assigned
ASN005312,SHP005312,VEH032,DRV032,2025-01-26 11:00:06,Assigned
ASN005313,SHP005313,VEH033,DRV033,2025-01-23 12:31:12,Assigned
ASN005314,SHP005314,VEH034,DRV034,2025-12-20 07:33:32,Assigned
ASN005315,SHP005315,VEH035,DRV035,2025-01-26 20:09:26,Assigned
ASN005316,SHP005316,VEH036,DRV036,2025-09-07 07:58:31,Assigned
ASN005317,SHP005317,VEH037,DRV037,2025-11-20 06:09:49,Assigned
ASN005318,SHP005318,VEH038,DRV038,2025-02-25 16:16:14,Assigned
ASN005319,SHP005319,VEH039,DRV039,2025-12-24 13:25:23,Assigned
ASN005320,SHP005320,VEH040,DRV040,2025-02-28 10:23:27,Assigned
ASN005321,SHP005321,VEH001,DRV001,2025-03-16 20:11:34,Assigned
ASN005322,SHP005322,VEH002,DRV002,2025-05-09 18:17:06,Assigned
ASN005323,SHP005323,VEH003,DRV003,2025-03-27 13:42:53,Assigned
ASN005324,SHP005324,VEH004,DRV004,2025-03-17 13:10:08,Assigned
ASN005325,SHP005325,VEH005,DRV005,2025-12-15 11:47:27,Assigned
ASN005326,SHP005326,VEH006,DRV006,2025-11-27 06:22:56,Assigned
ASN005327,SHP005327,VEH007,DRV007,2025-01-01 19:45:12,Assigned
ASN005328,SHP005328,VEH008,DRV008,2025-05-30 07:12:18,Assigned
ASN005329,SHP005329,VEH009,DRV009,2025-06-08 06:08:25,Assigned
ASN005330,SHP005330,VEH010,DRV010,2025-11-04 12:47:21,Assigned
ASN005331,SHP005331,VEH011,DRV011,2025-08-27 20:02:10,Assigned
ASN005332,SHP005332,VEH012,DRV012,2025-07-13 16:12:30,Assigned
ASN005333,SHP005333,VEH013,DRV013,2025-02-07 16:17:07,Assigned
ASN005334,SHP005334,VEH014,DRV014,2025-12-18 12:31:35,Assigned
ASN005335,SHP005335,VEH015,DRV015,2025-12-27 13:51:43,Assigned
ASN005336,SHP005336,VEH016,DRV016,2025-03-24 17:08:20,Assigned
ASN005337,SHP005337,VEH017,DRV017,2025-04-30 18:48:49,Assigned
ASN005338,SHP005338,VEH018,DRV018,2025-09-01 20:25:32,Assigned
ASN005339,SHP005339,VEH019,DRV019,2025-10-18 17:59:47,Assigned
ASN005340,SHP005340,VEH020,DRV020,2025-07-26 19:52:24,Assigned
ASN005341,SHP005341,VEH021,DRV021,2025-11-06 08:07:06,Assigned
ASN005342,SHP005342,VEH022,DRV022,2025-10-22 18:01:08,Assigned
ASN005343,SHP005343,VEH023,DRV023,2025-05-27 08:22:32,Assigned
ASN005344,SHP005344,VEH024,DRV024,2025-04-24 06:49:43,Assigned
ASN005345,SHP005345,VEH025,DRV025,2025-06-13 09:03:43,Assigned
ASN005346,SHP005346,VEH026,DRV026,2025-05-02 19:21:27,Assigned
ASN005347,SHP005347,VEH027,DRV027,2025-03-22 15:47:00,Assigned
ASN005348,SHP005348,VEH028,DRV028,2025-06-03 12:30:18,Assigned
ASN005349,SHP005349,VEH029,DRV029,2025-08-10 10:31:05,Assigned
ASN005350,SHP005350,VEH030,DRV030,2025-05-13 18:27:15,Assigned
ASN005351,SHP005351,VEH031,DRV031,2025-12-11 15:09:46,Assigned
ASN005352,SHP005352,VEH032,DRV032,2025-04-17 14:11:15,Assigned
ASN005353,SHP005353,VEH033,DRV033,2025-01-25 10:49:07,Assigned
ASN005354,SHP005354,VEH034,DRV034,2025-12-27 19:16:44,Assigned
ASN005355,SHP005355,VEH035,DRV035,2025-04-03 09:42:52,Assigned
ASN005356,SHP005356,VEH036,DRV036,2025-07-12 12:12:30,Assigned
ASN005357,SHP005357,VEH037,DRV037,2025-12-31 17:50:51,Assigned
ASN005358,SHP005358,VEH038,DRV038,2025-10-07 07:44:46,Assigned
ASN005359,SHP005359,VEH039,DRV039,2025-06-02 14:39:11,Assigned
ASN005360,SHP005360,VEH040,DRV040,2025-10-01 09:54:37,Assigned
ASN005361,SHP005361,VEH001,DRV001,2025-01-30 16:40:09,Assigned
ASN005362,SHP005362,VEH002,DRV002,2025-03-11 09:07:08,Assigned
ASN005363,SHP005363,VEH003,DRV003,2025-04-02 12:02:17,Assigned
ASN005364,SHP005364,VEH004,DRV004,2025-11-23 09:59:09,Assigned
ASN005365,SHP005365,VEH005,DRV005,2025-09-24 12:01:39,Assigned
ASN005366,SHP005366,VEH006,DRV006,2025-11-24 09:05:55,Assigned
ASN005367,SHP005367,VEH007,DRV007,2025-03-02 06:24:26,Assigned
ASN005368,SHP005368,VEH008,DRV008,2025-04-22 14:19:44,Assigned
ASN005369,SHP005369,VEH009,DRV009,2025-11-11 16:14:14,Assigned
ASN005370,SHP005370,VEH010,DRV010,2025-03-18 11:27:30,Assigned
ASN005371,SHP005371,VEH011,DRV011,2025-01-10 06:32:27,Assigned
ASN005372,SHP005372,VEH012,DRV012,2025-05-27 16:03:19,Assigned
ASN005373,SHP005373,VEH013,DRV013,2025-04-23 07:17:23,Assigned
ASN005374,SHP005374,VEH014,DRV014,2025-09-21 10:22:45,Assigned
ASN005375,SHP005375,VEH015,DRV015,2025-02-17 12:15:20,Assigned
ASN005376,SHP005376,VEH016,DRV016,2025-07-30 20:03:11,Assigned
ASN005377,SHP005377,VEH017,DRV017,2025-05-24 06:00:03,Assigned
ASN005378,SHP005378,VEH018,DRV018,2025-12-01 16:47:20,Assigned
ASN005379,SHP005379,VEH019,DRV019,2025-02-26 09:18:30,Assigned
ASN005380,SHP005380,VEH020,DRV020,2025-08-11 10:58:38,Assigned
ASN005381,SHP005381,VEH021,DRV021,2025-12-29 07:27:11,Assigned
ASN005382,SHP005382,VEH022,DRV022,2025-04-11 10:31:23,Assigned
ASN005383,SHP005383,VEH023,DRV023,2025-10-07 11:19:07,Assigned
ASN005384,SHP005384,VEH024,DRV024,2025-06-15 07:42:00,Assigned
ASN005385,SHP005385,VEH025,DRV025,2025-04-02 16:35:49,Assigned
ASN005386,SHP005386,VEH026,DRV026,2025-10-09 19:08:21,Assigned
ASN005387,SHP005387,VEH027,DRV027,2025-12-21 11:47:51,Assigned
ASN005388,SHP005388,VEH028,DRV028,2025-12-06 11:47:49,Assigned
ASN005389,SHP005389,VEH029,DRV029,2025-02-02 15:33:38,Assigned
ASN005390,SHP005390,VEH030,DRV030,2025-08-10 11:15:41,Assigned
ASN005391,SHP005391,VEH031,DRV031,2025-04-27 10:13:37,Assigned
ASN005392,SHP005392,VEH032,DRV032,2025-09-14 12:05:56,Assigned
ASN005393,SHP005393,VEH033,DRV033,2025-04-20 07:08:40,Assigned
ASN005394,SHP005394,VEH034,DRV034,2025-09-16 17:38:07,Assigned
ASN005395,SHP005395,VEH035,DRV035,2025-11-21 06:37:58,Assigned
ASN005396,SHP005396,VEH036,DRV036,2025-07-25 20:41:52,Assigned
ASN005397,SHP005397,VEH037,DRV037,2025-10-11 09:12:45,Assigned
ASN005398,SHP005398,VEH038,DRV038,2025-02-09 13:59:06,Assigned
ASN005399,SHP005399,VEH039,DRV039,2025-03-23 07:34:39,Assigned
ASN005400,SHP005400,VEH040,DRV040,2025-03-21 11:19:46,Assigned
ASN005401,SHP005401,VEH001,DRV001,2025-09-19 13:48:12,Assigned
ASN005402,SHP005402,VEH002,DRV002,2025-08-26 14:46:09,Assigned
ASN005403,SHP005403,VEH003,DRV003,2025-09-03 06:08:12,Assigned
ASN005404,SHP005404,VEH004,DRV004,2025-07-28 12:35:45,Assigned
ASN005405,SHP005405,VEH005,DRV005,2025-12-01 10:57:56,Assigned
ASN005406,SHP005406,VEH006,DRV006,2025-10-25 18:54:54,Assigned
ASN005407,SHP005407,VEH007,DRV007,2025-10-05 20:35:22,Assigned
ASN005408,SHP005408,VEH008,DRV008,2025-05-08 20:23:28,Assigned
ASN005409,SHP005409,VEH009,DRV009,2025-11-08 16:45:07,Assigned
ASN005410,SHP005410,VEH010,DRV010,2025-09-17 20:27:04,Assigned
ASN005411,SHP005411,VEH011,DRV011,2025-08-03 13:26:33,Assigned
ASN005412,SHP005412,VEH012,DRV012,2025-10-07 20:32:50,Assigned
ASN005413,SHP005413,VEH013,DRV013,2025-09-12 06:10:38,Assigned
ASN005414,SHP005414,VEH014,DRV014,2025-03-19 10:44:08,Assigned
ASN005415,SHP005415,VEH015,DRV015,2025-12-24 10:02:36,Assigned
ASN005416,SHP005416,VEH016,DRV016,2025-03-29 06:50:44,Assigned
ASN005417,SHP005417,VEH017,DRV017,2025-02-20 09:47:52,Assigned
ASN005418,SHP005418,VEH018,DRV018,2025-06-08 12:31:43,Assigned
ASN005419,SHP005419,VEH019,DRV019,2025-06-26 14:55:32,Assigned
ASN005420,SHP005420,VEH020,DRV020,2025-12-10 07:10:28,Assigned
ASN005421,SHP005421,VEH021,DRV021,2025-08-18 18:32:24,Assigned
ASN005422,SHP005422,VEH022,DRV022,2025-08-17 14:49:24,Assigned
ASN005423,SHP005423,VEH023,DRV023,2025-11-13 12:38:17,Assigned
ASN005424,SHP005424,VEH024,DRV024,2025-02-04 09:11:00,Assigned
ASN005425,SHP005425,VEH025,DRV025,2025-09-06 08:36:13,Assigned
ASN005426,SHP005426,VEH026,DRV026,2025-11-03 15:44:00,Assigned
ASN005427,SHP005427,VEH027,DRV027,2025-09-12 20:59:50,Assigned
ASN005428,SHP005428,VEH028,DRV028,2025-11-14 14:29:32,Assigned
ASN005429,SHP005429,VEH029,DRV029,2025-02-10 17:46:33,Assigned
ASN005430,SHP005430,VEH030,DRV030,2025-06-06 10:19:54,Assigned
ASN005431,SHP005431,VEH031,DRV031,2025-05-28 09:18:45,Assigned
ASN005432,SHP005432,VEH032,DRV032,2025-04-16 10:35:07,Assigned
ASN005433,SHP005433,VEH033,DRV033,2025-07-15 08:14:02,Assigned
ASN005434,SHP005434,VEH034,DRV034,2025-01-16 14:15:18,Assigned
ASN005435,SHP005435,VEH035,DRV035,2025-11-07 06:40:09,Assigned
ASN005436,SHP005436,VEH036,DRV036,2025-01-06 20:17:59,Assigned
ASN005437,SHP005437,VEH037,DRV037,2025-01-19 08:17:55,Assigned
ASN005438,SHP005438,VEH038,DRV038,2025-01-21 18:03:41,Assigned
ASN005439,SHP005439,VEH039,DRV039,2025-11-06 09:52:13,Assigned
ASN005440,SHP005440,VEH040,DRV040,2025-05-21 14:07:00,Assigned
ASN005441,SHP005441,VEH001,DRV001,2025-02-24 16:22:40,Assigned
ASN005442,SHP005442,VEH002,DRV002,2025-10-22 15:23:20,Assigned
ASN005443,SHP005443,VEH003,DRV003,2025-06-19 07:45:56,Assigned
ASN005444,SHP005444,VEH004,DRV004,2025-10-05 14:16:46,Assigned
ASN005445,SHP005445,VEH005,DRV005,2025-09-02 08:26:57,Assigned
ASN005446,SHP005446,VEH006,DRV006,2025-06-27 15:18:20,Assigned
ASN005447,SHP005447,VEH007,DRV007,2025-08-19 06:40:52,Assigned
ASN005448,SHP005448,VEH008,DRV008,2025-04-19 06:52:22,Assigned
ASN005449,SHP005449,VEH009,DRV009,2025-07-20 09:46:17,Assigned
ASN005450,SHP005450,VEH010,DRV010,2025-11-02 08:16:01,Assigned
ASN005451,SHP005451,VEH011,DRV011,2025-07-05 14:42:55,Assigned
ASN005452,SHP005452,VEH012,DRV012,2025-05-15 18:49:37,Assigned
ASN005453,SHP005453,VEH013,DRV013,2025-12-07 07:46:47,Assigned
ASN005454,SHP005454,VEH014,DRV014,2025-01-27 17:24:41,Assigned
ASN005455,SHP005455,VEH015,DRV015,2025-01-12 10:55:40,Assigned
ASN005456,SHP005456,VEH016,DRV016,2025-03-25 16:38:35,Assigned
ASN005457,SHP005457,VEH017,DRV017,2025-03-01 09:52:28,Assigned
ASN005458,SHP005458,VEH018,DRV018,2025-07-10 09:20:17,Assigned
ASN005459,SHP005459,VEH019,DRV019,2025-05-20 09:37:40,Assigned
ASN005460,SHP005460,VEH020,DRV020,2025-11-04 18:54:48,Assigned
ASN005461,SHP005461,VEH021,DRV021,2025-05-22 12:09:28,Assigned
ASN005462,SHP005462,VEH022,DRV022,2025-07-27 09:46:46,Assigned
ASN005463,SHP005463,VEH023,DRV023,2025-07-15 12:23:09,Assigned
ASN005464,SHP005464,VEH024,DRV024,2025-06-17 20:30:05,Assigned
ASN005465,SHP005465,VEH025,DRV025,2025-09-02 13:11:29,Assigned
ASN005466,SHP005466,VEH026,DRV026,2025-04-05 08:52:55,Assigned
ASN005467,SHP005467,VEH027,DRV027,2025-06-21 08:12:36,Assigned
ASN005468,SHP005468,VEH028,DRV028,2025-12-04 13:46:11,Assigned
ASN005469,SHP005469,VEH029,DRV029,2025-09-13 16:18:01,Assigned
ASN005470,SHP005470,VEH030,DRV030,2025-10-05 10:10:56,Assigned
ASN005471,SHP005471,VEH031,DRV031,2025-11-03 08:52:25,Assigned
ASN005472,SHP005472,VEH032,DRV032,2025-03-30 16:38:12,Assigned
ASN005473,SHP005473,VEH033,DRV033,2025-06-11 07:09:04,Assigned
ASN005474,SHP005474,VEH034,DRV034,2025-05-29 12:15:29,Assigned
ASN005475,SHP005475,VEH035,DRV035,2025-02-22 20:41:25,Assigned
ASN005476,SHP005476,VEH036,DRV036,2025-01-04 07:46:33,Assigned
ASN005477,SHP005477,VEH037,DRV037,2025-04-05 08:46:48,Assigned
ASN005478,SHP005478,VEH038,DRV038,2025-05-03 18:00:38,Assigned
ASN005479,SHP005479,VEH039,DRV039,2025-09-12 07:24:24,Assigned
ASN005480,SHP005480,VEH040,DRV040,2025-11-25 06:07:52,Assigned
ASN005481,SHP005481,VEH001,DRV001,2025-06-29 06:48:53,Assigned
ASN005482,SHP005482,VEH002,DRV002,2025-10-11 16:59:02,Assigned
ASN005483,SHP005483,VEH003,DRV003,2025-12-10 08:15:49,Assigned
ASN005484,SHP005484,VEH004,DRV004,2025-03-15 07:17:09,Assigned
ASN005485,SHP005485,VEH005,DRV005,2025-03-01 16:38:00,Assigned
ASN005486,SHP005486,VEH006,DRV006,2025-11-13 18:00:50,Assigned
ASN005487,SHP005487,VEH007,DRV007,2025-06-23 07:34:47,Assigned
ASN005488,SHP005488,VEH008,DRV008,2025-07-06 19:21:54,Assigned
ASN005489,SHP005489,VEH009,DRV009,2025-08-19 17:05:12,Assigned
ASN005490,SHP005490,VEH010,DRV010,2025-04-28 08:30:48,Assigned
ASN005491,SHP005491,VEH011,DRV011,2025-03-15 15:57:28,Assigned
