shipment_id,order_id,warehouse_code,warehouse_city,destination_city,destination_state,destination_region,nearest_warehouse,backup_warehouse,distance_km,distance_category,coverage_status,route_priority
SHP004902,ORD004902,MAA_RDC,chennai,prakasam,Andhra Pradesh,South,Hyderabad,Nagpur,290.36,Regional,Secondary,Medium
SHP004903,ORD004903,MUM_NH,mumbai,gumla,Jharkhand,East,Kolkata,Nagpur,1382.84,Long Distance,Secondary,Low
SHP004904,ORD004904,DEL_RDC,new delhi,barnala,Punjab,North,New Delhi,Nagpur,290.29,Regional,Secondary,Medium
SHP004905,ORD004905,CCU_RDC,kolkata,ranir bazar,Tripura,North-East,Kolkata,Nagpur,371.74,Regional,Secondary,Medium
SHP004906,ORD004906,CCU_RDC,kolkata,bakloh,Punjab,North,New Delhi,Nagpur,1863.66,Long Distance,Secondary,Low
SHP004907,ORD004907,DEL_RDC,new delhi,barnala,Punjab,North,New Delhi,Nagpur,290.29,Regional,Secondary,Medium
SHP004908,ORD004908,CCU_RDC,kolkata,rehar,Uttar Pradesh,North,New Delhi,Nagpur,1360.34,Long Distance,Secondary,Low
SHP004909,ORD004909,HYD_RDC,hyderabad,santoshpur,West Bengal,East,Kolkata,Nagpur,1239.59,Long Distance,Secondary,Low
SHP004910,ORD004910,NAG_NH,nagpur,mehdawal,Uttar Pradesh,North,New Delhi,Nagpur,841.7,Long Distance,Secondary,Low
SHP004911,ORD004911,NAG_NH,nagpur,jutogh,Himachal Pradesh,North,New Delhi,Nagpur,1255.67,Long Distance,Secondary,Low
SHP004912,ORD004912,HYD_RDC,hyderabad,gariadhar,Gujarat,West,Ahmedabad,Mumbai,909.48,Long Distance,Secondary,Low
SHP004913,ORD004913,HYD_RDC,hyderabad,gopalpur,Odisha,East,Kolkata,Nagpur,750.78,Long Distance,Secondary,Low
SHP004914,ORD004914,MAA_RDC,chennai,ramgarh,Jammu and Kashmir,North,New Delhi,Nagpur,2569.24,Long Distance,Secondary,Low
SHP004915,ORD004915,MUM_NH,mumbai,sardoi,Gujarat,West,Ahmedabad,Mumbai,538.88,Long Distance,Secondary,Low
SHP004916,ORD004916,MUM_NH,mumbai,kachchh,Gujarat,West,Ahmedabad,Mumbai,627.46,Long Distance,Secondary,Low
SHP004917,ORD004917,BLR_RDC,bengaluru,vijayapura,Karnataka,South,Bengaluru,Hyderabad,490.65,Regional,Secondary,Medium
SHP004918,ORD004918,HYD_RDC,hyderabad,karmala,Maharashtra,West,Mumbai,Nagpur,382.41,Regional,Secondary,Medium
SHP004919,ORD004919,NAG_NH,nagpur,attayyampatti,Tamil Nadu,South,Chennai,Bengaluru,1122.64,Long Distance,Secondary,Low
SHP004920,ORD004920,AMD_RDC,ahmedabad,borivli,Maharashtra,West,Mumbai,Nagpur,453.54,Regional,Secondary,Medium
SHP004921,ORD004921,MUM_NH,mumbai,abhaneri,Rajasthan,West,Ahmedabad,Mumbai,1046.54,Long Distance,Secondary,Low
SHP004922,ORD004922,MAA_RDC,chennai,karajagi,Maharashtra,West,Mumbai,Nagpur,699.33,Long Distance,Secondary,Low
SHP004923,ORD004923,AMD_RDC,ahmedabad,araul,Uttar Pradesh,North,New Delhi,Nagpur,956.79,Long Distance,Secondary,Low
SHP004924,ORD004924,MUM_NH,mumbai,mawar,Uttar Pradesh,North,New Delhi,Nagpur,1173.26,Long Distance,Secondary,Low
SHP004925,ORD004925,AMD_RDC,ahmedabad,kamarhati,West Bengal,East,Kolkata,Nagpur,1757.45,Long Distance,Secondary,Low
SHP004926,ORD004926,DEL_RDC,new delhi,erumaippatti,Tamil Nadu,South,Chennai,Bengaluru,2084.0,Long Distance,Secondary,Low
SHP004927,ORD004927,BLR_RDC,bengaluru,malihabad,Uttar Pradesh,North,New Delhi,Nagpur,1693.17,Long Distance,Secondary,Low
SHP004928,ORD004928,NAG_NH,nagpur,medinipur,West Bengal,East,Kolkata,Nagpur,931.08,Long Distance,Secondary,Low
SHP004929,ORD004929,NAG_NH,nagpur,dayapar,Gujarat,West,Ahmedabad,Mumbai,1172.46,Long Distance,Secondary,Low
SHP004930,ORD004930,AMD_RDC,ahmedabad,chittarkonda,Odisha,East,Kolkata,Nagpur,1209.66,Long Distance,Secondary,Low
SHP004931,ORD004931,CCU_RDC,kolkata,khanna,Punjab,North,New Delhi,Nagpur,1689.75,Long Distance,Secondary,Low
SHP004932,ORD004932,MAA_RDC,chennai,bhojudih,Jharkhand,East,Kolkata,Nagpur,1416.93,Long Distance,Secondary,Low
SHP004933,ORD004933,MUM_NH,mumbai,sattur,Tamil Nadu,South,Chennai,Bengaluru,1250.4,Long Distance,Secondary,Low
SHP004934,ORD004934,DEL_RDC,new delhi,rajpura,Punjab,North,New Delhi,Nagpur,246.1,Regional,Secondary,Medium
SHP004935,ORD004935,MUM_NH,mumbai,sathamba,Gujarat,West,Ahmedabad,Mumbai,491.46,Regional,Secondary,Medium
SHP004936,ORD004936,MAA_RDC,chennai,kasaragod district,Kerala,South,Chennai,Bengaluru,592.55,Long Distance,Secondary,Low
SHP004937,ORD004937,NAG_NH,nagpur,palitana,Gujarat,West,Ahmedabad,Mumbai,809.65,Long Distance,Secondary,Low
SHP004938,ORD004938,BLR_RDC,bengaluru,bilgi,Karnataka,South,Bengaluru,Hyderabad,446.37,Regional,Secondary,Medium
SHP004939,ORD004939,AMD_RDC,ahmedabad,satrikh,Uttar Pradesh,North,New Delhi,Nagpur,1067.74,Long Distance,Secondary,Low
SHP004940,ORD004940,NAG_NH,nagpur,shahpura,Madhya Pradesh,Central,Nagpur,Mumbai,247.75,Regional,Secondary,Medium
SHP004941,ORD004941,NAG_NH,nagpur,vuyyuru,Andhra Pradesh,South,Hyderabad,Nagpur,595.64,Long Distance,Secondary,Low
SHP004942,ORD004942,CCU_RDC,kolkata,ariyalur,Tamil Nadu,South,Chennai,Bengaluru,1669.03,Long Distance,Secondary,Low
SHP004943,ORD004943,NAG_NH,nagpur,pakala,Andhra Pradesh,South,Hyderabad,Nagpur,898.26,Long Distance,Secondary,Low
SHP004944,ORD004944,HYD_RDC,hyderabad,hukeri,Karnataka,South,Bengaluru,Hyderabad,449.49,Regional,Secondary,Medium
SHP004945,ORD004945,NAG_NH,nagpur,gola gokarannath,Uttar Pradesh,North,New Delhi,Nagpur,863.41,Long Distance,Secondary,Low
SHP004946,ORD004946,AMD_RDC,ahmedabad,nautanwa,Uttar Pradesh,North,New Delhi,Nagpur,1321.82,Long Distance,Secondary,Low
SHP004947,ORD004947,CCU_RDC,kolkata,jodhpur,Gujarat,West,Ahmedabad,Mumbai,2039.16,Long Distance,Secondary,Low
SHP004948,ORD004948,AMD_RDC,ahmedabad,budge budge,West Bengal,East,Kolkata,Nagpur,1735.96,Long Distance,Secondary,Low
SHP004949,ORD004949,CCU_RDC,kolkata,bhuma,Rajasthan,West,Ahmedabad,Mumbai,1625.64,Long Distance,Secondary,Low
SHP004950,ORD004950,BLR_RDC,bengaluru,sonala,Maharashtra,West,Mumbai,Nagpur,954.09,Long Distance,Secondary,Low
SHP004951,ORD004951,HYD_RDC,hyderabad,bodhan,Telangana,South,Hyderabad,Nagpur,162.54,Regional,Secondary,Medium
SHP004952,ORD004952,DEL_RDC,new delhi,nipani,Maharashtra,West,Mumbai,Nagpur,1511.85,Long Distance,Secondary,Low
SHP004953,ORD004953,MUM_NH,mumbai,amanpur,Uttar Pradesh,North,New Delhi,Nagpur,1235.2,Long Distance,Secondary,Low
SHP004954,ORD004954,MUM_NH,mumbai,mariani,Assam,North-East,Kolkata,Nagpur,2556.1,Long Distance,Secondary,Low
SHP004955,ORD004955,AMD_RDC,ahmedabad,paturda,Maharashtra,West,Mumbai,Nagpur,522.89,Long Distance,Secondary,Low
SHP004956,ORD004956,MUM_NH,mumbai,"mora, maharashtra",Maharashtra,West,Mumbai,Nagpur,22.38,Local,Secondary,High
SHP004957,ORD004957,DEL_RDC,new delhi,sorbhog,Assam,North-East,Kolkata,Nagpur,1544.56,Long Distance,Secondary,Low
SHP004958,ORD004958,NAG_NH,nagpur,uttarkashi,Uttarakhand,North,New Delhi,Nagpur,1190.53,Long Distance,Secondary,Low
SHP004959,ORD004959,MAA_RDC,chennai,shamsabad,Uttar Pradesh,North,New Delhi,Nagpur,1673.13,Long Distance,Secondary,Low
SHP004960,ORD004960,MUM_NH,mumbai,derapur,Uttar Pradesh,North,New Delhi,Nagpur,1174.82,Long Distance,Secondary,Low
SHP004961,ORD004961,CCU_RDC,kolkata,katol,Maharashtra,West,Mumbai,Nagpur,1096.18,Long Distance,Secondary,Low
SHP004962,ORD004962,NAG_NH,nagpur,hathras,Uttar Pradesh,North,New Delhi,Nagpur,797.08,Long Distance,Secondary,Low
SHP004963,ORD004963,DEL_RDC,new delhi,angul district,Odisha,East,Kolkata,Nagpur,1293.8,Long Distance,Secondary,Low
SHP004964,ORD004964,AMD_RDC,ahmedabad,shahid bhagat singh nagar,Punjab,North,New Delhi,Nagpur,1088.82,Long Distance,Secondary,Low
SHP004965,ORD004965,BLR_RDC,bengaluru,tekari,Bihar,East,Kolkata,Nagpur,1626.46,Long Distance,Secondary,Low
SHP004966,ORD004966,HYD_RDC,hyderabad,pirawa,Rajasthan,West,Ahmedabad,Mumbai,850.85,Long Distance,Secondary,Low
SHP004967,ORD004967,DEL_RDC,new delhi,bhadran,Gujarat,West,Ahmedabad,Mumbai,912.01,Long Distance,Secondary,Low
SHP004968,ORD004968,MUM_NH,mumbai,unnao,Uttar Pradesh,North,New Delhi,Nagpur,1234.82,Long Distance,Secondary,Low
SHP004969,ORD004969,BLR_RDC,bengaluru,jaigaon,West Bengal,East,Kolkata,Nagpur,2108.53,Long Distance,Secondary,Low
SHP004970,ORD004970,HYD_RDC,hyderabad,salur,Andhra Pradesh,South,Hyderabad,Nagpur,545.04,Long Distance,Secondary,Low
SHP004971,ORD004971,BLR_RDC,bengaluru,sri muktsar sahib,Punjab,North,New Delhi,Nagpur,2135.78,Long Distance,Secondary,Low
SHP004972,ORD004972,DEL_RDC,new delhi,shirwal,Maharashtra,West,Mumbai,Nagpur,1324.45,Long Distance,Secondary,Low
SHP004973,ORD004973,DEL_RDC,new delhi,lingsugur,Karnataka,South,Bengaluru,Hyderabad,1508.28,Long Distance,Secondary,Low
SHP004974,ORD004974,MUM_NH,mumbai,amarnath,Maharashtra,West,Mumbai,Nagpur,34.99,Local,Secondary,High
SHP004975,ORD004975,MAA_RDC,chennai,satna,Madhya Pradesh,Central,Nagpur,Mumbai,1347.08,Long Distance,Secondary,Low
SHP004976,ORD004976,MAA_RDC,chennai,kanor,Rajasthan,West,Ahmedabad,Mumbai,1494.89,Long Distance,Secondary,Low
SHP004977,ORD004977,MUM_NH,mumbai,brahmapur,Odisha,East,Kolkata,Nagpur,1326.15,Long Distance,Secondary,Low
SHP004978,ORD004978,NAG_NH,nagpur,vadgaon,Maharashtra,West,Mumbai,Nagpur,669.25,Long Distance,Secondary,Low
SHP004979,ORD004979,DEL_RDC,new delhi,jarwa,Uttar Pradesh,North,New Delhi,Nagpur,602.13,Long Distance,Secondary,Low
SHP004980,ORD004980,NAG_NH,nagpur,birdpur,Uttar Pradesh,North,New Delhi,Nagpur,884.45,Long Distance,Secondary,Low
SHP004981,ORD004981,HYD_RDC,hyderabad,kolasib district,Mizoram,North-East,Kolkata,Nagpur,1780.47,Long Distance,Secondary,Low
SHP004982,ORD004982,CCU_RDC,kolkata,vaikam,Kerala,South,Chennai,Bengaluru,1993.91,Long Distance,Secondary,Low
SHP004983,ORD004983,MAA_RDC,chennai,sijua,Jharkhand,East,Kolkata,Nagpur,1425.61,Long Distance,Secondary,Low
SHP004984,ORD004984,AMD_RDC,ahmedabad,chapra,Bihar,East,Kolkata,Nagpur,1394.89,Long Distance,Secondary,Low
SHP004985,ORD004985,BLR_RDC,bengaluru,mughal sarai,Uttar Pradesh,North,New Delhi,Nagpur,1578.8,Long Distance,Secondary,Low
SHP004986,ORD004986,MAA_RDC,chennai,bakharla,Gujarat,West,Ahmedabad,Mumbai,1556.58,Long Distance,Secondary,Low
SHP004987,ORD004987,DEL_RDC,new delhi,curti,Goa,West,Ahmedabad,Mumbai,1631.65,Long Distance,Secondary,Low
SHP004988,ORD004988,CCU_RDC,kolkata,kutiyana,Gujarat,West,Ahmedabad,Mumbai,2046.0,Long Distance,Secondary,Low
SHP004989,ORD004989,MUM_NH,mumbai,taloda,Maharashtra,West,Mumbai,Nagpur,330.43,Regional,Secondary,Medium
SHP004990,ORD004990,AMD_RDC,ahmedabad,wakad,Maharashtra,West,Mumbai,Nagpur,543.31,Long Distance,Secondary,Low
SHP004991,ORD004991,MUM_NH,mumbai,sirkazhi,Tamil Nadu,South,Chennai,Bengaluru,1183.27,Long Distance,Secondary,Low
SHP004992,ORD004992,CCU_RDC,kolkata,jhanjharpur,Bihar,East,Kolkata,Nagpur,509.66,Long Distance,Secondary,Low
SHP004993,ORD004993,MAA_RDC,chennai,miraj,Maharashtra,West,Mumbai,Nagpur,762.48,Long Distance,Secondary,Low
SHP004994,ORD004994,MUM_NH,mumbai,singarayakonda,Andhra Pradesh,South,Hyderabad,Nagpur,912.77,Long Distance,Secondary,Low
SHP004995,ORD004995,AMD_RDC,ahmedabad,araul,Uttar Pradesh,North,New Delhi,Nagpur,956.79,Long Distance,Secondary,Low
SHP004996,ORD004996,HYD_RDC,hyderabad,virudhunagar,Tamil Nadu,South,Chennai,Bengaluru,910.76,Long Distance,Secondary,Low
SHP004997,ORD004997,DEL_RDC,new delhi,gadarwara,Madhya Pradesh,Central,Nagpur,Mumbai,727.64,Long Distance,Secondary,Low
SHP004998,ORD004998,MAA_RDC,chennai,sultanpur,Madhya Pradesh,Central,Nagpur,Mumbai,1207.5,Long Distance,Secondary,Low
SHP004999,ORD004999,MUM_NH,mumbai,sayalkudi,Tamil Nadu,South,Chennai,Bengaluru,1296.02,Long Distance,Secondary,Low
SHP005000,ORD005000,AMD_RDC,ahmedabad,jevargi,Karnataka,South,Bengaluru,Hyderabad,851.5,Long Distance,Secondary,Low
SHP005001,ORD005001,NAG_NH,nagpur,naugama,Uttar Pradesh,North,New Delhi,Nagpur,804.33,Long Distance,Secondary,Low
SHP005002,ORD005002,MUM_NH,mumbai,banswara,Rajasthan,West,Ahmedabad,Mumbai,561.59,Long Distance,Secondary,Low
SHP005003,ORD005003,MAA_RDC,chennai,lakhtar,Gujarat,West,Ahmedabad,Mumbai,1484.63,Long Distance,Secondary,Low
SHP005004,ORD005004,AMD_RDC,ahmedabad,ilkal,Karnataka,South,Bengaluru,Hyderabad,922.79,Long Distance,Secondary,Low
SHP005005,ORD005005,AMD_RDC,ahmedabad,khambhat,Gujarat,West,Ahmedabad,Mumbai,85.53,Local,Secondary,High
SHP005006,ORD005006,HYD_RDC,hyderabad,seondha,Madhya Pradesh,Central,Nagpur,Mumbai,1053.24,Long Distance,Secondary,Low
SHP005007,ORD005007,MAA_RDC,chennai,katol,Maharashtra,West,Mumbai,Nagpur,973.21,Long Distance,Secondary,Low
SHP005008,ORD005008,MUM_NH,mumbai,barwadih,Jharkhand,East,Kolkata,Nagpur,1374.28,Long Distance,Secondary,Low
SHP005009,ORD005009,BLR_RDC,bengaluru,ramjibanpur,West Bengal,East,Kolkata,Nagpur,1606.12,Long Distance,Secondary,Low
SHP005010,ORD005010,HYD_RDC,hyderabad,dariba,Rajasthan,West,Ahmedabad,Mumbai,1023.94,Long Distance,Secondary,Low
SHP005011,ORD005011,BLR_RDC,bengaluru,kariapatti,Tamil Nadu,South,Chennai,Bengaluru,378.57,Regional,Secondary,Medium
SHP005012,ORD005012,HYD_RDC,hyderabad,attayyampatti,Tamil Nadu,South,Chennai,Bengaluru,674.49,Long Distance,Secondary,Low
SHP005013,ORD005013,BLR_RDC,bengaluru,nangavalli,Tamil Nadu,South,Chennai,Bengaluru,141.82,Local,Secondary,High
SHP005014,ORD005014,MUM_NH,mumbai,kankipadu,Andhra Pradesh,South,Hyderabad,Nagpur,930.28,Long Distance,Secondary,Low
SHP005015,ORD005015,HYD_RDC,hyderabad,bulandshahr,Uttar Pradesh,North,New Delhi,Nagpur,1337.83,Long Distance,Secondary,Low
SHP005016,ORD005016,DEL_RDC,new delhi,medchal,Telangana,South,Hyderabad,Nagpur,1342.43,Long Distance,Secondary,Low
SHP005017,ORD005017,HYD_RDC,hyderabad,bidhnu,Uttar Pradesh,North,New Delhi,Nagpur,1093.92,Long Distance,Secondary,Low
SHP005018,ORD005018,MAA_RDC,chennai,tumakuru,Karnataka,South,Bengaluru,Hyderabad,367.99,Regional,Secondary,Medium
SHP005019,ORD005019,BLR_RDC,bengaluru,islamnagar (badaun),Uttar Pradesh,North,New Delhi,Nagpur,1838.4,Long Distance,Secondary,Low
SHP005020,ORD005020,BLR_RDC,bengaluru,mangrul pir,Maharashtra,West,Mumbai,Nagpur,854.17,Long Distance,Secondary,Low
SHP005021,ORD005021,NAG_NH,nagpur,talen,Madhya Pradesh,Central,Nagpur,Mumbai,392.32,Regional,Secondary,Medium
SHP005022,ORD005022,AMD_RDC,ahmedabad,clement town,Uttarakhand,North,New Delhi,Nagpur,1085.56,Long Distance,Secondary,Low
SHP005023,ORD005023,MUM_NH,mumbai,sijua,Jharkhand,East,Kolkata,Nagpur,1599.23,Long Distance,Secondary,Low
SHP005024,ORD005024,NAG_NH,nagpur,tijara,Rajasthan,West,Ahmedabad,Mumbai,867.59,Long Distance,Secondary,Low
SHP005025,ORD005025,BLR_RDC,bengaluru,kekri,Rajasthan,West,Ahmedabad,Mumbai,1562.86,Long Distance,Secondary,Low
SHP005026,ORD005026,CCU_RDC,kolkata,rampura,Madhya Pradesh,Central,Nagpur,Mumbai,1454.69,Long Distance,Secondary,Low
SHP005027,ORD005027,DEL_RDC,new delhi,colachel,Tamil Nadu,South,Chennai,Bengaluru,2415.74,Long Distance,Secondary,Low
SHP005028,ORD005028,HYD_RDC,hyderabad,bidhuna,Uttar Pradesh,North,New Delhi,Nagpur,1139.18,Long Distance,Secondary,Low
SHP005029,ORD005029,DEL_RDC,new delhi,sonepur,Odisha,East,Kolkata,Nagpur,1213.06,Long Distance,Secondary,Low
SHP005030,ORD005030,DEL_RDC,new delhi,chakdaha,West Bengal,East,Kolkata,Nagpur,1433.17,Long Distance,Secondary,Low
SHP005031,ORD005031,HYD_RDC,hyderabad,barwani,Madhya Pradesh,Central,Nagpur,Mumbai,675.63,Long Distance,Secondary,Low
SHP005032,ORD005032,BLR_RDC,bengaluru,rupnagar,Punjab,North,New Delhi,Nagpur,2184.69,Long Distance,Secondary,Low
SHP005033,ORD005033,MUM_NH,mumbai,vetapalem,Andhra Pradesh,South,Hyderabad,Nagpur,911.16,Long Distance,Secondary,Low
SHP005034,ORD005034,DEL_RDC,new delhi,patiali,Uttar Pradesh,North,New Delhi,Nagpur,230.7,Regional,Secondary,Medium
SHP005035,ORD005035,DEL_RDC,new delhi,karrapur,Madhya Pradesh,Central,Nagpur,Mumbai,610.18,Long Distance,Secondary,Low
SHP005036,ORD005036,MUM_NH,mumbai,sarai ekdil,Uttar Pradesh,North,New Delhi,Nagpur,1157.3,Long Distance,Secondary,Low
SHP005037,ORD005037,MUM_NH,mumbai,singapperumalkovil,Tamil Nadu,South,Chennai,Bengaluru,1078.79,Long Distance,Secondary,Low
SHP005038,ORD005038,BLR_RDC,bengaluru,narauli,Uttar Pradesh,North,New Delhi,Nagpur,1857.99,Long Distance,Secondary,Low
SHP005039,ORD005039,MAA_RDC,chennai,songadh,Gujarat,West,Ahmedabad,Mumbai,1202.82,Long Distance,Secondary,Low
SHP005040,ORD005040,AMD_RDC,ahmedabad,hunsur,Karnataka,South,Bengaluru,Hyderabad,1320.92,Long Distance,Secondary,Low
SHP005041,ORD005041,NAG_NH,nagpur,dondaicha,Maharashtra,West,Mumbai,Nagpur,503.26,Long Distance,Secondary,Low
SHP005042,ORD005042,CCU_RDC,kolkata,safidon,Haryana,North,New Delhi,Nagpur,1552.66,Long Distance,Secondary,Low
SHP005043,ORD005043,MAA_RDC,chennai,munnar,Kerala,South,Chennai,Bengaluru,494.36,Regional,Secondary,Medium
SHP005044,ORD005044,BLR_RDC,bengaluru,titlagarh,Odisha,East,Kolkata,Nagpur,1052.06,Long Distance,Secondary,Low
SHP005045,ORD005045,BLR_RDC,bengaluru,daranagar,Uttar Pradesh,North,New Delhi,Nagpur,1560.24,Long Distance,Secondary,Low
SHP005046,ORD005046,MAA_RDC,chennai,palmaner,Andhra Pradesh,South,Hyderabad,Nagpur,170.94,Regional,Secondary,Medium
SHP005047,ORD005047,MUM_NH,mumbai,bikaner,Rajasthan,West,Ahmedabad,Mumbai,1088.75,Long Distance,Secondary,Low
SHP005048,ORD005048,MUM_NH,mumbai,manavalakurichi,Tamil Nadu,South,Chennai,Bengaluru,1346.67,Long Distance,Secondary,Low
SHP005049,ORD005049,BLR_RDC,bengaluru,kamareddy,Telangana,South,Hyderabad,Nagpur,624.64,Long Distance,Secondary,Low
SHP005050,ORD005050,NAG_NH,nagpur,narora,Uttar Pradesh,North,New Delhi,Nagpur,868.0,Long Distance,Secondary,Low
SHP005051,ORD005051,MAA_RDC,chennai,chetwayi,Kerala,South,Chennai,Bengaluru,553.62,Long Distance,Secondary,Low
SHP005052,ORD005052,HYD_RDC,hyderabad,neemuch,Madhya Pradesh,Central,Nagpur,Mumbai,934.75,Long Distance,Secondary,Low
SHP005053,ORD005053,DEL_RDC,new delhi,kopela,Maharashtra,West,Mumbai,Nagpur,1240.41,Long Distance,Secondary,Low
SHP005054,ORD005054,MAA_RDC,chennai,yelandur,Karnataka,South,Bengaluru,Hyderabad,380.59,Regional,Secondary,Medium
SHP005055,ORD005055,NAG_NH,nagpur,sitarganj,Uttarakhand,North,New Delhi,Nagpur,959.8,Long Distance,Secondary,Low
SHP005056,ORD005056,CCU_RDC,kolkata,dungarpur,Gujarat,West,Ahmedabad,Mumbai,1852.04,Long Distance,Secondary,Low
SHP005057,ORD005057,DEL_RDC,new delhi,alangayam,Tamil Nadu,South,Chennai,Bengaluru,1920.29,Long Distance,Secondary,Low
SHP005058,ORD005058,MUM_NH,mumbai,sirsi,Karnataka,South,Bengaluru,Hyderabad,561.76,Long Distance,Secondary,Low
SHP005059,ORD005059,AMD_RDC,ahmedabad,porsa,Madhya Pradesh,Central,Nagpur,Mumbai,784.19,Long Distance,Secondary,Low
SHP005060,ORD005060,NAG_NH,nagpur,palsana,Gujarat,West,Ahmedabad,Mumbai,679.64,Long Distance,Secondary,Low
SHP005061,ORD005061,DEL_RDC,new delhi,dharampuri,Madhya Pradesh,Central,Nagpur,Mumbai,826.81,Long Distance,Secondary,Low
SHP005062,ORD005062,BLR_RDC,bengaluru,gharghoda,Chhattisgarh,Central,Nagpur,Mumbai,1252.39,Long Distance,Secondary,Low
SHP005063,ORD005063,BLR_RDC,bengaluru,domjur,West Bengal,East,Kolkata,Nagpur,1637.3,Long Distance,Secondary,Low
SHP005064,ORD005064,CCU_RDC,kolkata,singapur,Telangana,South,Hyderabad,Nagpur,1285.91,Long Distance,Secondary,Low
SHP005065,ORD005065,AMD_RDC,ahmedabad,parbhani,Maharashtra,West,Mumbai,Nagpur,626.24,Long Distance,Secondary,Low
SHP005066,ORD005066,MUM_NH,mumbai,vasco da gama,Goa,West,Ahmedabad,Mumbai,441.05,Regional,Secondary,Medium
SHP005067,ORD005067,NAG_NH,nagpur,vadgaon,Maharashtra,West,Mumbai,Nagpur,669.25,Long Distance,Secondary,Low
SHP005068,ORD005068,DEL_RDC,new delhi,dera bassi,Punjab,North,New Delhi,Nagpur,253.47,Regional,Secondary,Medium
SHP005069,ORD005069,DEL_RDC,new delhi,santuri community development block,West Bengal,East,Kolkata,Nagpur,1245.44,Long Distance,Secondary,Low
SHP005070,ORD005070,HYD_RDC,hyderabad,razam,Andhra Pradesh,South,Hyderabad,Nagpur,592.47,Long Distance,Secondary,Low
SHP005071,ORD005071,NAG_NH,nagpur,shahkot,Punjab,North,New Delhi,Nagpur,1302.65,Long Distance,Secondary,Low
SHP005072,ORD005072,NAG_NH,nagpur,dahegam,Gujarat,West,Ahmedabad,Mumbai,738.41,Long Distance,Secondary,Low
SHP005073,ORD005073,BLR_RDC,bengaluru,pattan,Jammu and Kashmir,North,New Delhi,Nagpur,2615.89,Long Distance,Secondary,Low
SHP005074,ORD005074,CCU_RDC,kolkata,dhaniakhali community development block,West Bengal,East,Kolkata,Nagpur,58.15,Local,Secondary,High
SHP005075,ORD005075,DEL_RDC,new delhi,jalna,Maharashtra,West,Mumbai,Nagpur,1090.03,Long Distance,Secondary,Low
SHP005076,ORD005076,CCU_RDC,kolkata,mandalgarh,Rajasthan,West,Ahmedabad,Mumbai,1511.63,Long Distance,Secondary,Low
SHP005077,ORD005077,AMD_RDC,ahmedabad,north lakhimpur,Assam,North-East,Kolkata,Nagpur,2450.5,Long Distance,Secondary,Low
SHP005078,ORD005078,DEL_RDC,new delhi,kalikapur,Jharkhand,East,Kolkata,Nagpur,1253.4,Long Distance,Secondary,Low
SHP005079,ORD005079,AMD_RDC,ahmedabad,phek,Manipur,North-East,Kolkata,Nagpur,2460.57,Long Distance,Secondary,Low
SHP005080,ORD005080,CCU_RDC,kolkata,rajanna sircilla,Telangana,South,Hyderabad,Nagpur,1169.38,Long Distance,Secondary,Low
SHP005081,ORD005081,HYD_RDC,hyderabad,mallur,Tamil Nadu,South,Chennai,Bengaluru,672.61,Long Distance,Secondary,Low
SHP005082,ORD005082,AMD_RDC,ahmedabad,peravurani,Tamil Nadu,South,Chennai,Bengaluru,1656.09,Long Distance,Secondary,Low
SHP005083,ORD005083,HYD_RDC,hyderabad,pupri,Bihar,East,Kolkata,Nagpur,1357.6,Long Distance,Secondary,Low
SHP005084,ORD005084,MUM_NH,mumbai,akbarpur,Uttar Pradesh,North,New Delhi,Nagpur,1394.44,Long Distance,Secondary,Low
SHP005085,ORD005085,HYD_RDC,hyderabad,patancheru,Telangana,South,Hyderabad,Nagpur,27.56,Local,Secondary,High
SHP005086,ORD005086,AMD_RDC,ahmedabad,patan,Chhattisgarh,Central,Nagpur,Mumbai,1024.21,Long Distance,Secondary,Low
SHP005087,ORD005087,HYD_RDC,hyderabad,ghugus,Maharashtra,West,Mumbai,Nagpur,308.87,Regional,Secondary,Medium
SHP005088,ORD005088,BLR_RDC,bengaluru,east godavari,Andhra Pradesh,South,Hyderabad,Nagpur,733.52,Long Distance,Secondary,Low
SHP005089,ORD005089,NAG_NH,nagpur,kuchera,Rajasthan,West,Ahmedabad,Mumbai,912.05,Long Distance,Secondary,Low
SHP005090,ORD005090,HYD_RDC,hyderabad,manapparai,Tamil Nadu,South,Chennai,Bengaluru,777.93,Long Distance,Secondary,Low
SHP005091,ORD005091,NAG_NH,nagpur,bilgi,Karnataka,South,Bengaluru,Hyderabad,683.71,Long Distance,Secondary,Low
SHP005092,ORD005092,NAG_NH,nagpur,khuldabad,Maharashtra,West,Mumbai,Nagpur,454.0,Regional,Secondary,Medium
SHP005093,ORD005093,NAG_NH,nagpur,tirodi,Madhya Pradesh,Central,Nagpur,Mumbai,95.58,Local,Secondary,High
SHP005094,ORD005094,DEL_RDC,new delhi,niwai,Rajasthan,West,Ahmedabad,Mumbai,320.42,Regional,Secondary,Medium
SHP005095,ORD005095,NAG_NH,nagpur,kalamboli,Maharashtra,West,Mumbai,Nagpur,711.76,Long Distance,Secondary,Low
SHP005096,ORD005096,HYD_RDC,hyderabad,bhigvan,Maharashtra,West,Mumbai,Nagpur,424.46,Regional,Secondary,Medium
SHP005097,ORD005097,DEL_RDC,new delhi,south district,Sikkim,North-East,Kolkata,Nagpur,1256.68,Long Distance,Secondary,Low
