shipment_id,order_id,warehouse_code,vehicle_id,vehicle_number,vehicle_type,payload_capacity_kg,shipment_quantity,decision_reason
SHP005591,ORD005591,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,30,Optimal
SHP005592,ORD005592,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,19,Upgraded Capacity
SHP005593,ORD005593,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,32,Optimal
SHP005594,ORD005594,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,20,Optimal
SHP005595,ORD005595,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,12,Optimal
SHP005596,ORD005596,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,61,Optimal
SHP005597,ORD005597,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,41,Upgraded Capacity
SHP005598,ORD005598,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,25,Upgraded Capacity
SHP005599,ORD005599,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,18,Optimal
SHP005600,ORD005600,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,114,Upgraded Capacity
SHP005601,ORD005601,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,104,Upgraded Capacity
SHP005602,ORD005602,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,50,Optimal
SHP005603,ORD005603,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,7,Optimal
SHP005604,ORD005604,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,98,Upgraded Capacity
SHP005605,ORD005605,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,7,Upgraded Capacity
SHP005606,ORD005606,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,23,Upgraded Capacity
SHP005607,ORD005607,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,14,Optimal
SHP005608,ORD005608,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,15,Upgraded Capacity
SHP005609,ORD005609,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,1,Optimal
SHP005610,ORD005610,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,45,Upgraded Capacity
SHP005611,ORD005611,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,3,Optimal
SHP005612,ORD005612,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,9,Optimal
SHP005613,ORD005613,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,34,Optimal
SHP005614,ORD005614,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,3,Optimal
SHP005615,ORD005615,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,12,Optimal
SHP005616,ORD005616,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,18,Optimal
SHP005617,ORD005617,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,46,Upgraded Capacity
SHP005618,ORD005618,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,35,Upgraded Capacity
SHP005619,ORD005619,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,9,Optimal
SHP005620,ORD005620,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,20,Upgraded Capacity
SHP005621,ORD005621,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,20,Optimal
SHP005622,ORD005622,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,5,Optimal
SHP005623,ORD005623,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,76,Optimal
SHP005624,ORD005624,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,13,Optimal
SHP005625,ORD005625,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,6,Upgraded Capacity
SHP005626,ORD005626,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,39,Optimal
SHP005627,ORD005627,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,17,Upgraded Capacity
SHP005628,ORD005628,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,12,Optimal
SHP005629,ORD005629,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,14,Upgraded Capacity
SHP005630,ORD005630,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,68,Upgraded Capacity
SHP005631,ORD005631,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,28,Upgraded Capacity
SHP005632,ORD005632,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,13,Optimal
SHP005633,ORD005633,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,1,Upgraded Capacity
SHP005634,ORD005634,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,11,Optimal
SHP005635,ORD005635,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,35,Optimal
SHP005636,ORD005636,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,27,Optimal
SHP005637,ORD005637,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,22,Optimal
SHP005638,ORD005638,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,4,Upgraded Capacity
SHP005639,ORD005639,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,9,Optimal
SHP005640,ORD005640,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,52,Optimal
SHP005641,ORD005641,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,12,Optimal
SHP005642,ORD005642,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,11,Optimal
SHP005643,ORD005643,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,70,Upgraded Capacity
SHP005644,ORD005644,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,17,Optimal
SHP005645,ORD005645,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,32,Optimal
SHP005646,ORD005646,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,17,Optimal
SHP005647,ORD005647,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,53,Optimal
SHP005648,ORD005648,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,3,Upgraded Capacity
SHP005649,ORD005649,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,15,Upgraded Capacity
SHP005650,ORD005650,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,7,Optimal
SHP005651,ORD005651,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,19,Optimal
SHP005652,ORD005652,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,3,Upgraded Capacity
SHP005653,ORD005653,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,88,Upgraded Capacity
SHP005654,ORD005654,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,11,Upgraded Capacity
SHP005655,ORD005655,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,75,Optimal
SHP005656,ORD005656,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,122,Upgraded Capacity
SHP005657,ORD005657,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,54,Upgraded Capacity
SHP005658,ORD005658,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,11,Optimal
SHP005659,ORD005659,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,5,Upgraded Capacity
SHP005660,ORD005660,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,4,Upgraded Capacity
SHP005661,ORD005661,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,4,Optimal
SHP005662,ORD005662,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,106,Upgraded Capacity
SHP005663,ORD005663,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,23,Upgraded Capacity
SHP005664,ORD005664,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,7,Optimal
SHP005665,ORD005665,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,11,Optimal
SHP005666,ORD005666,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,14,Optimal
SHP005667,ORD005667,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,3,Upgraded Capacity
SHP005668,ORD005668,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,62,Upgraded Capacity
SHP005669,ORD005669,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,4,Upgraded Capacity
SHP005670,ORD005670,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,4,Optimal
SHP005671,ORD005671,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,5,Optimal
SHP005672,ORD005672,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,24,Optimal
SHP005673,ORD005673,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,6,Optimal
SHP005674,ORD005674,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,32,Optimal
SHP005675,ORD005675,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,1,Upgraded Capacity
SHP005676,ORD005676,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,13,Optimal
SHP005677,ORD005677,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,2,Optimal
SHP005678,ORD005678,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,17,Optimal
SHP005679,ORD005679,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,18,Upgraded Capacity
SHP005680,ORD005680,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,2,Optimal
SHP005681,ORD005681,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,37,Upgraded Capacity
SHP005682,ORD005682,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,14,Optimal
SHP005683,ORD005683,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,44,Upgraded Capacity
SHP005684,ORD005684,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,32,Upgraded Capacity
SHP005685,ORD005685,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,43,Optimal
SHP005686,ORD005686,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,1,Optimal
SHP005687,ORD005687,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,67,Optimal
SHP005688,ORD005688,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,46,Upgraded Capacity
SHP005689,ORD005689,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,15,Optimal
SHP005690,ORD005690,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,17,Optimal
SHP005691,ORD005691,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,33,Optimal
SHP005692,ORD005692,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,38,Upgraded Capacity
SHP005693,ORD005693,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,10,Upgraded Capacity
SHP005694,ORD005694,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,13,Optimal
SHP005695,ORD005695,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,10,Upgraded Capacity
SHP005696,ORD005696,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,25,Optimal
SHP005697,ORD005697,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,20,Optimal
SHP005698,ORD005698,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,62,Optimal
SHP005699,ORD005699,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,7,Upgraded Capacity
SHP005700,ORD005700,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,18,Upgraded Capacity
SHP005701,ORD005701,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,8,Optimal
SHP005702,ORD005702,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,11,Optimal
SHP005703,ORD005703,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,12,Upgraded Capacity
SHP005704,ORD005704,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,95,Upgraded Capacity
SHP005705,ORD005705,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,19,Optimal
SHP005706,ORD005706,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,13,Upgraded Capacity
SHP005707,ORD005707,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,3,Upgraded Capacity
SHP005708,ORD005708,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,18,Optimal
SHP005709,ORD005709,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,42,Upgraded Capacity
SHP005710,ORD005710,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,17,Optimal
SHP005711,ORD005711,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,13,Upgraded Capacity
SHP005712,ORD005712,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,14,Upgraded Capacity
SHP005713,ORD005713,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,18,Optimal
SHP005714,ORD005714,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,23,Optimal
SHP005715,ORD005715,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,10,Optimal
SHP005716,ORD005716,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,29,Optimal
SHP005717,ORD005717,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,51,Optimal
SHP005718,ORD005718,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,17,Optimal
SHP005719,ORD005719,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,21,Optimal
SHP005720,ORD005720,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,25,Upgraded Capacity
SHP005721,ORD005721,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,23,Upgraded Capacity
SHP005722,ORD005722,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,3,Upgraded Capacity
SHP005723,ORD005723,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,9,Optimal
SHP005724,ORD005724,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,15,Optimal
SHP005725,ORD005725,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,6,Upgraded Capacity
SHP005726,ORD005726,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,1,Upgraded Capacity
SHP005727,ORD005727,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,5,Optimal
SHP005728,ORD005728,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,8,Optimal
SHP005729,ORD005729,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,2,Optimal
SHP005730,ORD005730,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,63,Upgraded Capacity
SHP005731,ORD005731,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,4,Upgraded Capacity
SHP005732,ORD005732,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,13,Upgraded Capacity
SHP005733,ORD005733,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,14,Upgraded Capacity
SHP005734,ORD005734,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,2,Upgraded Capacity
SHP005735,ORD005735,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,24,Optimal
SHP005736,ORD005736,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,28,Optimal
SHP005737,ORD005737,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,9,Optimal
SHP005738,ORD005738,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,20,Optimal
SHP005739,ORD005739,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,14,Upgraded Capacity
SHP005740,ORD005740,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,2,Upgraded Capacity
SHP005741,ORD005741,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,16,Upgraded Capacity
SHP005742,ORD005742,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,14,Upgraded Capacity
SHP005743,ORD005743,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,31,Upgraded Capacity
SHP005744,ORD005744,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,63,Upgraded Capacity
SHP005745,ORD005745,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,11,Upgraded Capacity
SHP005746,ORD005746,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,43,Optimal
SHP005747,ORD005747,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,66,Optimal
SHP005748,ORD005748,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,12,Upgraded Capacity
SHP005749,ORD005749,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,18,Upgraded Capacity
SHP005750,ORD005750,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,35,Upgraded Capacity
SHP005751,ORD005751,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,19,Upgraded Capacity
SHP005752,ORD005752,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,21,Upgraded Capacity
SHP005753,ORD005753,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,24,Optimal
SHP005754,ORD005754,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,52,Upgraded Capacity
SHP005755,ORD005755,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,16,Optimal
SHP005756,ORD005756,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,81,Upgraded Capacity
SHP005757,ORD005757,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,10,Upgraded Capacity
SHP005758,ORD005758,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,4,Optimal
SHP005759,ORD005759,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,14,Optimal
SHP005760,ORD005760,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,11,Upgraded Capacity
SHP005761,ORD005761,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,3,Upgraded Capacity
SHP005762,ORD005762,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,19,Upgraded Capacity
SHP005763,ORD005763,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,7,Optimal
SHP005764,ORD005764,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,13,Upgraded Capacity
SHP005765,ORD005765,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,10,Upgraded Capacity
SHP005766,ORD005766,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,7,Upgraded Capacity
SHP005767,ORD005767,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,22,Optimal
SHP005768,ORD005768,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,3,Optimal
SHP005769,ORD005769,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,19,Optimal
SHP005770,ORD005770,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,7,Optimal
SHP005771,ORD005771,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,4,Upgraded Capacity
SHP005772,ORD005772,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,27,Upgraded Capacity
SHP005773,ORD005773,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,3,Upgraded Capacity
SHP005774,ORD005774,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,1,Optimal
SHP005775,ORD005775,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,20,Upgraded Capacity
SHP005776,ORD005776,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,16,Optimal
SHP005777,ORD005777,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,47,Upgraded Capacity
SHP005778,ORD005778,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,2,Upgraded Capacity
SHP005779,ORD005779,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,7,Optimal
SHP005780,ORD005780,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,76,Optimal
SHP005781,ORD005781,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,12,Upgraded Capacity
SHP005782,ORD005782,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,20,Optimal
SHP005783,ORD005783,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,25,Upgraded Capacity
SHP005784,ORD005784,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,38,Optimal
SHP005785,ORD005785,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,6,Optimal
SHP005786,ORD005786,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,5,Optimal
SHP005787,ORD005787,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,7,Optimal
SHP005788,ORD005788,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,83,Optimal
SHP005789,ORD005789,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,11,Optimal
SHP005790,ORD005790,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,5,Optimal
SHP005791,ORD005791,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,11,Optimal
SHP005792,ORD005792,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,1,Upgraded Capacity
SHP005793,ORD005793,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,44,Optimal
SHP005794,ORD005794,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,121,Upgraded Capacity
SHP005795,ORD005795,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,46,Optimal
SHP005796,ORD005796,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,7,Optimal
SHP005797,ORD005797,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,15,Optimal
SHP005798,ORD005798,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,26,Upgraded Capacity
SHP005799,ORD005799,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,21,Optimal
SHP005800,ORD005800,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,16,Upgraded Capacity
SHP005801,ORD005801,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,8,Optimal
SHP005802,ORD005802,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,4,Optimal
SHP005803,ORD005803,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,1,Optimal
SHP005804,ORD005804,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,47,Upgraded Capacity
SHP005805,ORD005805,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,1,Upgraded Capacity
SHP005806,ORD005806,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,10,Optimal
SHP005807,ORD005807,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,6,Optimal
SHP005808,ORD005808,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,5,Upgraded Capacity
SHP005809,ORD005809,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,36,Optimal
SHP005810,ORD005810,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,22,Upgraded Capacity
SHP005811,ORD005811,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,23,Optimal
SHP005812,ORD005812,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,8,Optimal
SHP005813,ORD005813,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,96,Optimal
SHP005814,ORD005814,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,95,Upgraded Capacity
SHP005815,ORD005815,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,13,Optimal
SHP005816,ORD005816,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,28,Upgraded Capacity
SHP005817,ORD005817,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,34,Optimal
SHP005818,ORD005818,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,45,Optimal
SHP005819,ORD005819,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,15,Upgraded Capacity
SHP005820,ORD005820,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,55,Upgraded Capacity
SHP005821,ORD005821,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,2,Upgraded Capacity
SHP005822,ORD005822,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,28,Upgraded Capacity
SHP005823,ORD005823,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,15,Upgraded Capacity
SHP005824,ORD005824,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,10,Optimal
SHP005825,ORD005825,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,46,Upgraded Capacity
SHP005826,ORD005826,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,26,Optimal
SHP005827,ORD005827,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,56,Optimal
SHP005828,ORD005828,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,6,Optimal
SHP005829,ORD005829,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,16,Optimal
SHP005830,ORD005830,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,3,Optimal
SHP005831,ORD005831,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,8,Optimal
SHP005832,ORD005832,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,11,Optimal
SHP005833,ORD005833,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,20,Upgraded Capacity
SHP005834,ORD005834,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,5,Upgraded Capacity
SHP005835,ORD005835,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,32,Optimal
SHP005836,ORD005836,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,17,Optimal
SHP005837,ORD005837,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,98,Optimal
SHP005838,ORD005838,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,30,Upgraded Capacity
SHP005839,ORD005839,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,51,Upgraded Capacity
SHP005840,ORD005840,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,48,Optimal
SHP005841,ORD005841,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,8,Optimal
SHP005842,ORD005842,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,4,Upgraded Capacity
SHP005843,ORD005843,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,4,Optimal
SHP005844,ORD005844,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,50,Upgraded Capacity
SHP005845,ORD005845,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,83,Upgraded Capacity
SHP005846,ORD005846,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,8,Optimal
SHP005847,ORD005847,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,40,Upgraded Capacity
SHP005848,ORD005848,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,15,Optimal
SHP005849,ORD005849,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,6,Upgraded Capacity
SHP005850,ORD005850,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,25,Optimal
SHP005851,ORD005851,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,86,Upgraded Capacity
SHP005852,ORD005852,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,26,Optimal
SHP005853,ORD005853,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,67,Upgraded Capacity
SHP005854,ORD005854,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,55,Upgraded Capacity
SHP005855,ORD005855,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,13,Upgraded Capacity
SHP005856,ORD005856,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,5,Upgraded Capacity
SHP005857,ORD005857,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,94,Optimal
