shipment_id,destination_city,vehicle_type,distance_km,speed_kmph,estimated_hours,estimated_delivery,eta_status
SHP006084,Dwarka,Mini Truck,450,60,7.5,2025-06-26 07:30,In Transit
SHP006085,Parel,Mini Truck,180,60,3.0,2025-01-28 03:00,On Time
SHP006086,Raisinghnagar,Mini Truck,450,60,7.5,2025-10-27 07:30,In Transit
SHP006087,Chincholi,Mini Truck,900,60,15.0,2025-09-21 15:00,Long Distance
SHP006088,Polavaram,Mini Truck,180,60,3.0,2025-08-19 03:00,On Time
SHP006089,Dakshin Dinajpur District,Mini Truck,180,60,3.0,2025-11-05 03:00,On Time
SHP006090,Chapar,Medium Truck,40,50,0.8,2025-01-24 00:48,On Time
SHP006091,Golaghat,Medium Truck,180,50,3.6,2025-09-22 03:36,On Time
SHP006092,Visakhapatnam,Mini Truck,180,60,3.0,2025-11-24 03:00,On Time
SHP006093,Rajnagar Community Development Block,Medium Truck,180,50,3.6,2025-03-18 03:36,On Time
SHP006094,Miranpur,Medium Truck,40,50,0.8,2025-10-11 00:48,On Time
SHP006095,Naurangpur,Medium Truck,450,50,9.0,2025-06-05 09:00,In Transit
SHP006096,Aligarh,Mini Truck,450,60,7.5,2025-08-23 07:30,In Transit
SHP006097,Vinchur,Medium Truck,40,50,0.8,2025-10-26 00:48,On Time
SHP006098,Vadamadurai,Mini Truck,40,60,0.67,2025-11-30 00:40,On Time
SHP006099,Jahanabad,Mini Truck,450,60,7.5,2025-02-10 07:30,In Transit
SHP006100,Kshirpai,Mini Truck,900,60,15.0,2025-11-02 15:00,Long Distance
SHP006101,Raghunathpur,Mini Truck,40,60,0.67,2025-07-17 00:40,On Time
SHP006102,Jahanabad,Medium Truck,450,50,9.0,2025-07-21 09:00,In Transit
SHP006103,Bagasara,Medium Truck,450,50,9.0,2025-09-29 09:00,In Transit
SHP006104,Nalgonda,Mini Truck,450,60,7.5,2025-03-05 07:30,In Transit
SHP006105,Sadaseopet,Mini Truck,450,60,7.5,2025-08-04 07:30,In Transit
SHP006106,Giria,Medium Truck,40,50,0.8,2025-05-19 00:48,On Time
SHP006107,Davanagere,Mini Truck,180,60,3.0,2025-11-20 03:00,On Time
SHP006108,Sailana,Medium Truck,900,50,18.0,2025-06-22 18:00,Long Distance
SHP006109,Thakurdwara,Mini Truck,40,60,0.67,2025-02-11 00:40,On Time
SHP006110,Saugor,Mini Truck,180,60,3.0,2025-12-05 03:00,On Time
SHP006111,Etawa,Medium Truck,900,50,18.0,2025-12-04 18:00,Long Distance
SHP006112,Bhilwara,Mini Truck,40,60,0.67,2025-10-29 00:40,On Time
SHP006113,Purushottampur,Mini Truck,1500,60,25.0,2025-07-08 01:00,Long Distance
SHP006114,Nongpoh,Medium Truck,180,50,3.6,2025-05-19 03:36,On Time
SHP006115,Fatehabad,Mini Truck,40,60,0.67,2025-05-08 00:40,On Time
SHP006116,Dhrangadhra,Mini Truck,180,60,3.0,2025-01-01 03:00,On Time
SHP006117,Maheshwar,Medium Truck,40,50,0.8,2025-07-12 00:48,On Time
SHP006118,Chanduasi,Mini Truck,40,60,0.67,2025-01-23 00:40,On Time
SHP006119,Mandangad,Medium Truck,40,50,0.8,2025-08-08 00:48,On Time
SHP006120,Narayangarh,Mini Truck,40,60,0.67,2025-08-15 00:40,On Time
SHP006121,Harchandpur,Medium Truck,450,50,9.0,2025-05-05 09:00,In Transit
SHP006122,Satana,Medium Truck,180,50,3.6,2025-10-07 03:36,On Time
SHP006123,Saraikela,Medium Truck,180,50,3.6,2025-10-20 03:36,On Time
SHP006124,Bakreswar,Medium Truck,1500,50,30.0,2025-07-12 06:00,Long Distance
SHP006125,Samalkot,Medium Truck,180,50,3.6,2025-03-19 03:36,On Time
SHP006126,Mattur,Medium Truck,900,50,18.0,2025-01-21 18:00,Long Distance
SHP006127,Goshaingaon,Mini Truck,1500,60,25.0,2025-11-19 01:00,Long Distance
SHP006128,Pokaran,Medium Truck,900,50,18.0,2025-02-09 18:00,Long Distance
SHP006129,Nurmahal,Medium Truck,40,50,0.8,2025-10-19 00:48,On Time
SHP006130,Nattarasankottai,Mini Truck,180,60,3.0,2025-01-28 03:00,On Time
SHP006131,Baldeogarh,Mini Truck,40,60,0.67,2025-07-19 00:40,On Time
SHP006132,Ghatal,Mini Truck,40,60,0.67,2025-11-14 00:40,On Time
SHP006133,Sathamba,Mini Truck,40,60,0.67,2025-07-25 00:40,On Time
SHP006134,Kalamboli,Mini Truck,450,60,7.5,2025-04-03 07:30,In Transit
SHP006135,Mhasvad,Mini Truck,180,60,3.0,2025-10-30 03:00,On Time
SHP006136,Musafir-Khana,Medium Truck,1500,50,30.0,2025-04-24 06:00,Long Distance
SHP006137,Navelim,Mini Truck,450,60,7.5,2025-09-03 07:30,In Transit
SHP006138,Bawana,Medium Truck,1500,50,30.0,2025-12-31 06:00,Long Distance
SHP006139,Gudivada,Mini Truck,450,60,7.5,2025-07-10 07:30,In Transit
SHP006140,East Khasi Hills,Medium Truck,40,50,0.8,2025-05-07 00:48,On Time
SHP006141,Minjur,Mini Truck,900,60,15.0,2025-09-25 15:00,Long Distance
SHP006142,Champawat,Mini Truck,40,60,0.67,2025-06-19 00:40,On Time
SHP006143,Sadabad,Medium Truck,180,50,3.6,2025-04-08 03:36,On Time
SHP006144,Jarwa,Mini Truck,900,60,15.0,2025-07-27 15:00,Long Distance
SHP006145,Kalimpong,Medium Truck,450,50,9.0,2025-05-31 09:00,In Transit
SHP006146,Phillaur,Mini Truck,450,60,7.5,2025-07-25 07:30,In Transit
SHP006147,Umaria,Mini Truck,1500,60,25.0,2025-02-05 01:00,Long Distance
SHP006148,Prakasam,Medium Truck,180,50,3.6,2025-04-29 03:36,On Time
SHP006149,Chuda,Medium Truck,180,50,3.6,2025-02-07 03:36,On Time
SHP006150,Nilēshwar,Medium Truck,450,50,9.0,2025-04-17 09:00,In Transit
SHP006151,Roha,Medium Truck,450,50,9.0,2025-03-21 09:00,In Transit
SHP006152,Gaddi Annaram,Medium Truck,40,50,0.8,2025-01-18 00:48,On Time
SHP006153,Ladnun,Mini Truck,40,60,0.67,2025-11-27 00:40,On Time
SHP006154,Agar Panchaitan,Medium Truck,180,50,3.6,2025-03-23 03:36,On Time
SHP006155,Nashik,Mini Truck,40,60,0.67,2025-01-08 00:40,On Time
SHP006156,Lawngtlai,Mini Truck,40,60,0.67,2025-01-29 00:40,On Time
SHP006157,Amudalavalasa,Medium Truck,40,50,0.8,2025-04-30 00:48,On Time
SHP006158,Khada,Medium Truck,180,50,3.6,2025-08-08 03:36,On Time
SHP006159,Bandia,Mini Truck,40,60,0.67,2025-10-14 00:40,On Time
SHP006160,Lucknow District,Medium Truck,40,50,0.8,2025-10-08 00:48,On Time
SHP006161,Magadi,Mini Truck,900,60,15.0,2025-10-01 15:00,Long Distance
SHP006162,Kunnamangalam,Mini Truck,180,60,3.0,2025-12-05 03:00,On Time
SHP006163,Nadgaon,Mini Truck,900,60,15.0,2025-08-18 15:00,Long Distance
SHP006164,Mettur,Mini Truck,40,60,0.67,2025-09-27 00:40,On Time
SHP006165,Phulambri,Mini Truck,40,60,0.67,2025-03-20 00:40,On Time
SHP006166,Shivaji Nagar,Mini Truck,450,60,7.5,2025-01-04 07:30,In Transit
SHP006167,Azizpur,Medium Truck,180,50,3.6,2025-05-14 03:36,On Time
SHP006168,Dhanaura,Mini Truck,40,60,0.67,2025-04-26 00:40,On Time
SHP006169,Bahadurgarh,Medium Truck,1500,50,30.0,2025-12-07 06:00,Long Distance
SHP006170,Gandarbal,Medium Truck,180,50,3.6,2025-01-09 03:36,On Time
SHP006171,Jangipur,Medium Truck,40,50,0.8,2025-04-11 00:48,On Time
SHP006172,Chittoor,Mini Truck,180,60,3.0,2025-06-30 03:00,On Time
SHP006173,Pollachi,Mini Truck,180,60,3.0,2025-10-22 03:00,On Time
SHP006174,Jalpaiguri,Mini Truck,900,60,15.0,2025-12-24 15:00,Long Distance
SHP006175,Gandevi,Medium Truck,900,50,18.0,2025-10-30 18:00,Long Distance
SHP006176,Mahemdavad,Medium Truck,900,50,18.0,2025-04-19 18:00,Long Distance
SHP006177,Avanigadda,Mini Truck,40,60,0.67,2025-04-06 00:40,On Time
SHP006178,Ambikapur,Medium Truck,40,50,0.8,2025-08-20 00:48,On Time
SHP006179,Nyamti,Mini Truck,40,60,0.67,2025-05-19 00:40,On Time
SHP006180,Kekri,Medium Truck,180,50,3.6,2025-10-03 03:36,On Time
SHP006181,Nandurbar,Mini Truck,40,60,0.67,2025-02-03 00:40,On Time
SHP006182,Harpalpur,Mini Truck,450,60,7.5,2025-06-16 07:30,In Transit
SHP006183,Peddapalli,Medium Truck,900,50,18.0,2025-09-01 18:00,Long Distance
SHP006184,Madhipura,Medium Truck,180,50,3.6,2025-07-04 03:36,On Time
SHP006185,Nahorkatiya,Mini Truck,180,60,3.0,2025-12-03 03:00,On Time
SHP006186,Payagpur,Mini Truck,450,60,7.5,2025-02-11 07:30,In Transit
SHP006187,Shahdol,Medium Truck,1500,50,30.0,2025-05-12 06:00,Long Distance
SHP006188,Bhadarsa,Mini Truck,450,60,7.5,2025-07-02 07:30,In Transit
SHP006189,Vetapalem,Medium Truck,1500,50,30.0,2025-10-07 06:00,Long Distance
SHP006190,Mahē,Mini Truck,180,60,3.0,2025-06-16 03:00,On Time
SHP006191,Roorkee,Mini Truck,450,60,7.5,2025-11-15 07:30,In Transit
SHP006192,Phillaur,Mini Truck,450,60,7.5,2025-11-06 07:30,In Transit
SHP006193,Khedbrahma,Medium Truck,180,50,3.6,2025-11-28 03:36,On Time
SHP006194,Moirang,Mini Truck,40,60,0.67,2025-05-28 00:40,On Time
SHP006195,Wagholi,Medium Truck,40,50,0.8,2025-06-11 00:48,On Time
SHP006196,Nashik,Medium Truck,40,50,0.8,2025-05-23 00:48,On Time
SHP006197,Kalugumalai,Mini Truck,180,60,3.0,2025-04-03 03:00,On Time
SHP006198,Balurghat,Mini Truck,180,60,3.0,2025-04-19 03:00,On Time
SHP006199,Bandora,Mini Truck,450,60,7.5,2025-03-25 07:30,In Transit
SHP006200,Pusad,Mini Truck,450,60,7.5,2025-07-10 07:30,In Transit
SHP006201,Tinnanur,Mini Truck,900,60,15.0,2025-05-24 15:00,Long Distance
SHP006202,Akkarampalle,Medium Truck,40,50,0.8,2025-12-06 00:48,On Time
SHP006203,Mokhada Taluka,Mini Truck,40,60,0.67,2025-03-20 00:40,On Time
SHP006204,Secunderabad,Medium Truck,900,50,18.0,2025-12-24 18:00,Long Distance
SHP006205,Katral,Mini Truck,180,60,3.0,2025-12-22 03:00,On Time
SHP006206,Sira,Medium Truck,40,50,0.8,2025-04-16 00:48,On Time
SHP006207,Bhongir,Mini Truck,40,60,0.67,2025-08-04 00:40,On Time
SHP006208,Teonthar,Medium Truck,180,50,3.6,2025-11-07 03:36,On Time
SHP006209,Rengali,Mini Truck,900,60,15.0,2025-01-11 15:00,Long Distance
SHP006210,Alwar,Medium Truck,40,50,0.8,2025-08-11 00:48,On Time
SHP006211,Virpur,Medium Truck,900,50,18.0,2025-11-06 18:00,Long Distance
SHP006212,Lathi,Medium Truck,40,50,0.8,2025-01-23 00:48,On Time
SHP006213,Shahpur,Medium Truck,450,50,9.0,2025-10-06 09:00,In Transit
SHP006214,Hassan,Mini Truck,40,60,0.67,2025-04-25 00:40,On Time
SHP006215,Pheona,Mini Truck,450,60,7.5,2025-03-16 07:30,In Transit
SHP006216,Mohanur,Mini Truck,1500,60,25.0,2025-06-23 01:00,Long Distance
SHP006217,Khapa,Mini Truck,180,60,3.0,2025-10-16 03:00,On Time
SHP006218,Naini Tal,Mini Truck,40,60,0.67,2025-05-06 00:40,On Time
SHP006219,Turuvekere,Medium Truck,40,50,0.8,2025-11-02 00:48,On Time
SHP006220,Bachhraon,Medium Truck,450,50,9.0,2025-08-21 09:00,In Transit
SHP006221,Rasulabad,Mini Truck,900,60,15.0,2025-01-11 15:00,Long Distance
SHP006222,Khatima,Medium Truck,40,50,0.8,2025-12-14 00:48,On Time
SHP006223,Robertsganj,Medium Truck,450,50,9.0,2025-05-20 09:00,In Transit
SHP006224,Jumri Tilaiya,Mini Truck,180,60,3.0,2025-09-03 03:00,On Time
SHP006225,Adawad,Mini Truck,40,60,0.67,2025-12-15 00:40,On Time
SHP006226,Vapi,Mini Truck,900,60,15.0,2025-04-12 15:00,Long Distance
SHP006227,Chincholi,Mini Truck,900,60,15.0,2025-07-19 15:00,Long Distance
SHP006228,Paschim Medinipur District,Medium Truck,40,50,0.8,2025-05-07 00:48,On Time
SHP006229,Nayudupet,Mini Truck,450,60,7.5,2025-07-20 07:30,In Transit
SHP006230,Tulin,Medium Truck,900,50,18.0,2025-05-08 18:00,Long Distance
SHP006231,Renukut,Mini Truck,40,60,0.67,2025-01-04 00:40,On Time
SHP006232,Bagha Purana,Mini Truck,180,60,3.0,2025-07-16 03:00,On Time
SHP006233,Peranampattu,Medium Truck,900,50,18.0,2025-01-10 18:00,Long Distance
SHP006234,Pabal,Mini Truck,450,60,7.5,2025-08-20 07:30,In Transit
SHP006235,Dohad,Mini Truck,450,60,7.5,2025-07-27 07:30,In Transit
SHP006236,Kunda,Mini Truck,1500,60,25.0,2025-05-03 01:00,Long Distance
SHP006237,Amanganj,Mini Truck,40,60,0.67,2025-08-12 00:40,On Time
SHP006238,Pinjaur,Medium Truck,1500,50,30.0,2025-10-02 06:00,Long Distance
SHP006239,Cavelossim,Mini Truck,180,60,3.0,2025-05-19 03:00,On Time
SHP006240,Jhajhar,Medium Truck,900,50,18.0,2025-03-05 18:00,Long Distance
SHP006241,Nadiad,Mini Truck,180,60,3.0,2025-11-01 03:00,On Time
SHP006242,Kabeerdham,Mini Truck,180,60,3.0,2025-05-02 03:00,On Time
SHP006243,Kangar,Mini Truck,450,60,7.5,2025-03-11 07:30,In Transit
SHP006244,Tirunelveli Kattabo,Mini Truck,450,60,7.5,2025-03-23 07:30,In Transit
SHP006245,Aldona,Medium Truck,40,50,0.8,2025-07-10 00:48,On Time
SHP006246,Seorinarayan,Medium Truck,1500,50,30.0,2025-07-08 06:00,Long Distance
SHP006247,Badkulla,Mini Truck,180,60,3.0,2025-04-07 03:00,On Time
SHP006248,Dongargaon,Mini Truck,450,60,7.5,2025-10-03 07:30,In Transit
SHP006249,Matiali Community Development Block,Mini Truck,900,60,15.0,2025-08-28 15:00,Long Distance
SHP006250,Kaimganj,Mini Truck,450,60,7.5,2025-06-14 07:30,In Transit
SHP006251,Langhnaj,Medium Truck,900,50,18.0,2025-03-12 18:00,Long Distance
SHP006252,Biaora,Mini Truck,180,60,3.0,2025-10-13 03:00,On Time
SHP006253,Beypore,Mini Truck,180,60,3.0,2025-06-18 03:00,On Time
SHP006254,Ladol,Medium Truck,40,50,0.8,2025-10-14 00:48,On Time
SHP006255,Nurpur,Mini Truck,180,60,3.0,2025-10-09 03:00,On Time
SHP006256,Dam Dam,Medium Truck,180,50,3.6,2025-07-01 03:36,On Time
SHP006257,Konanur,Medium Truck,180,50,3.6,2025-06-19 03:36,On Time
SHP006258,Inda Chhoi,Mini Truck,180,60,3.0,2025-03-29 03:00,On Time
SHP006259,Amravati,Medium Truck,450,50,9.0,2025-03-05 09:00,In Transit
SHP006260,Jatara,Mini Truck,40,60,0.67,2025-06-11 00:40,On Time
SHP006261,Radaur,Medium Truck,40,50,0.8,2025-05-03 00:48,On Time
SHP006262,Kanadukattan,Mini Truck,450,60,7.5,2025-03-14 07:30,In Transit
SHP006263,Lahul And Spiti,Medium Truck,40,50,0.8,2025-08-19 00:48,On Time
SHP006264,Kotar,Medium Truck,180,50,3.6,2025-03-20 03:36,On Time
SHP006265,Palwal,Mini Truck,900,60,15.0,2025-04-12 15:00,Long Distance
SHP006266,Medchal Malkajgiri,Mini Truck,40,60,0.67,2025-07-08 00:40,On Time
SHP006267,Halvad,Mini Truck,450,60,7.5,2025-12-16 07:30,In Transit
SHP006268,Barh,Mini Truck,40,60,0.67,2025-12-16 00:40,On Time
SHP006269,Inda Chhoi,Mini Truck,180,60,3.0,2025-09-13 03:00,On Time
SHP006270,Phagwara,Mini Truck,180,60,3.0,2025-06-28 03:00,On Time
SHP006271,Sankheda,Mini Truck,40,60,0.67,2025-07-11 00:40,On Time
SHP006272,Kandhamal,Mini Truck,180,60,3.0,2025-02-08 03:00,On Time
SHP006273,Gomoh,Mini Truck,40,60,0.67,2025-06-07 00:40,On Time
SHP006274,Panskura,Mini Truck,40,60,0.67,2025-12-30 00:40,On Time
SHP006275,Irugur,Medium Truck,1500,50,30.0,2025-04-23 06:00,Long Distance
SHP006276,Niwari,Medium Truck,450,50,9.0,2025-08-28 09:00,In Transit
SHP006277,Dam Dam,Mini Truck,180,60,3.0,2025-03-05 03:00,On Time
SHP006278,Sivagiri,Medium Truck,180,50,3.6,2025-11-28 03:36,On Time
SHP006279,Chikhli (Buldhana),Mini Truck,180,60,3.0,2025-07-25 03:00,On Time
SHP006280,Kirnahar,Mini Truck,40,60,0.67,2025-10-27 00:40,On Time
SHP006281,Kamarhati,Medium Truck,450,50,9.0,2025-03-06 09:00,In Transit
SHP006282,Gudivada,Mini Truck,450,60,7.5,2025-06-15 07:30,In Transit
SHP006283,Visakhapatnam,Mini Truck,180,60,3.0,2025-11-19 03:00,On Time
SHP006284,Raipur,Medium Truck,40,50,0.8,2025-10-09 00:48,On Time
SHP006285,Hatta,Mini Truck,450,60,7.5,2025-01-28 07:30,In Transit
SHP006286,"Durgapur, Chandrapur",Medium Truck,450,50,9.0,2025-09-03 09:00,In Transit
SHP006287,Pilibhit,Mini Truck,450,60,7.5,2025-05-18 07:30,In Transit
SHP006288,Serampore,Mini Truck,1500,60,25.0,2025-10-17 01:00,Long Distance
SHP006289,Devanhalli,Medium Truck,180,50,3.6,2025-08-11 03:36,On Time
SHP006290,Narayangarh,Medium Truck,40,50,0.8,2025-03-15 00:48,On Time
SHP006291,Dhanghata,Medium Truck,180,50,3.6,2025-04-19 03:36,On Time
SHP006292,Soyibug,Mini Truck,450,60,7.5,2025-07-28 07:30,In Transit
SHP006293,Srikhanda,Mini Truck,180,60,3.0,2025-10-17 03:00,On Time
SHP006294,Mastiholi,Mini Truck,450,60,7.5,2025-03-27 07:30,In Transit
SHP006295,Nattarasankottai,Mini Truck,180,60,3.0,2025-10-31 03:00,On Time
SHP006296,Basmat,Mini Truck,180,60,3.0,2025-08-14 03:00,On Time
SHP006297,Beniganj,Mini Truck,40,60,0.67,2025-03-24 00:40,On Time
SHP006298,Piro,Mini Truck,40,60,0.67,2025-12-02 00:40,On Time
SHP006299,Kothara,Medium Truck,900,50,18.0,2025-12-18 18:00,Long Distance
SHP006300,Palghat,Medium Truck,900,50,18.0,2025-05-10 18:00,Long Distance
SHP006301,Kaliaganj,Mini Truck,180,60,3.0,2025-11-14 03:00,On Time
SHP006302,Hazaribagh,Mini Truck,450,60,7.5,2025-05-24 07:30,In Transit
SHP006303,Indri,Medium Truck,40,50,0.8,2025-09-11 00:48,On Time
SHP006304,Imphal,Medium Truck,40,50,0.8,2025-11-10 00:48,On Time
SHP006305,Latur,Mini Truck,450,60,7.5,2025-06-14 07:30,In Transit
SHP006306,Basanti,Mini Truck,40,60,0.67,2025-06-25 00:40,On Time
SHP006307,Daurala,Mini Truck,180,60,3.0,2025-06-15 03:00,On Time
SHP006308,Nidadavole,Mini Truck,900,60,15.0,2025-11-16 15:00,Long Distance
SHP006309,Maner,Mini Truck,450,60,7.5,2025-03-05 07:30,In Transit
SHP006310,Sri Muktsar Sahib,Medium Truck,40,50,0.8,2025-05-26 00:48,On Time
SHP006311,Rasulabad,Mini Truck,900,60,15.0,2025-04-05 15:00,Long Distance
SHP006312,Nawabganj,Mini Truck,180,60,3.0,2025-03-08 03:00,On Time
SHP006313,Garhmuktesar,Mini Truck,40,60,0.67,2025-04-24 00:40,On Time
SHP006314,Kandla,Medium Truck,450,50,9.0,2025-09-19 09:00,In Transit
SHP006315,Dwarahat,Mini Truck,180,60,3.0,2025-06-02 03:00,On Time
SHP006316,Bikaner,Medium Truck,180,50,3.6,2025-01-03 03:36,On Time
SHP006317,Guruvayur,Mini Truck,40,60,0.67,2025-05-03 00:40,On Time
SHP006318,Closepet,Medium Truck,40,50,0.8,2025-03-30 00:48,On Time
SHP006319,Mahendragarh,Medium Truck,180,50,3.6,2025-11-20 03:36,On Time
SHP006320,Chikitigarh,Mini Truck,40,60,0.67,2025-01-20 00:40,On Time
SHP006321,Vengavasal,Medium Truck,40,50,0.8,2025-01-29 00:48,On Time
SHP006322,Pallipattu,Mini Truck,450,60,7.5,2025-12-14 07:30,In Transit
SHP006323,Shahpur,Mini Truck,450,60,7.5,2025-07-09 07:30,In Transit
SHP006324,Latehar,Mini Truck,180,60,3.0,2025-08-04 03:00,On Time
SHP006325,Kheri,Mini Truck,1500,60,25.0,2025-08-10 01:00,Long Distance
SHP006326,Panchkula,Mini Truck,900,60,15.0,2025-12-28 15:00,Long Distance
SHP006327,Sonari,Medium Truck,40,50,0.8,2025-07-03 00:48,On Time
SHP006328,Shahgarh,Mini Truck,180,60,3.0,2025-02-07 03:00,On Time
SHP006329,Kayalpattinam,Medium Truck,900,50,18.0,2025-06-12 18:00,Long Distance
SHP006330,Jawala Mukhi,Mini Truck,450,60,7.5,2025-04-18 07:30,In Transit
SHP006331,Sanchi,Mini Truck,40,60,0.67,2025-12-25 00:40,On Time
SHP006332,Chandur Bazar,Medium Truck,180,50,3.6,2025-12-31 03:36,On Time
SHP006333,Chittaurgarh,Medium Truck,40,50,0.8,2025-11-04 00:48,On Time
SHP006334,Firozabad,Medium Truck,40,50,0.8,2025-10-29 00:48,On Time
SHP006335,Jafarpur,Medium Truck,900,50,18.0,2025-05-26 18:00,Long Distance
SHP006336,Chandla,Medium Truck,180,50,3.6,2025-03-17 03:36,On Time
SHP006337,Manohar Thana,Mini Truck,180,60,3.0,2025-04-21 03:00,On Time
SHP006338,Jamtara,Medium Truck,900,50,18.0,2025-10-31 18:00,Long Distance
SHP006339,Nagireddipalli,Mini Truck,900,60,15.0,2025-02-21 15:00,Long Distance
SHP006340,Adilabad,Medium Truck,40,50,0.8,2025-12-07 00:48,On Time
SHP006341,Mohol,Mini Truck,900,60,15.0,2025-10-17 15:00,Long Distance
SHP006342,Lakhna,Medium Truck,450,50,9.0,2025-01-03 09:00,In Transit
SHP006343,Mahuva (Surat),Mini Truck,900,60,15.0,2025-08-12 15:00,Long Distance
SHP006344,Arcot,Mini Truck,40,60,0.67,2025-10-30 00:40,On Time
SHP006345,Khuldabad,Medium Truck,450,50,9.0,2025-06-05 09:00,In Transit
SHP006346,Kalpi,Mini Truck,40,60,0.67,2025-07-25 00:40,On Time
SHP006347,Narsingi,Medium Truck,40,50,0.8,2025-12-23 00:48,On Time
SHP006348,Damnagar,Mini Truck,900,60,15.0,2025-09-16 15:00,Long Distance
SHP006349,Baberu,Mini Truck,450,60,7.5,2025-08-19 07:30,In Transit
SHP006350,Seram,Mini Truck,450,60,7.5,2025-01-30 07:30,In Transit
SHP006351,Nawanshahr,Mini Truck,180,60,3.0,2025-05-29 03:00,On Time
SHP006352,Babra,Medium Truck,180,50,3.6,2025-07-17 03:36,On Time
SHP006353,Abiramam,Mini Truck,900,60,15.0,2025-12-24 15:00,Long Distance
SHP006354,Chikhli (Buldhana),Mini Truck,180,60,3.0,2025-07-25 03:00,On Time
SHP006355,Pune Division,Mini Truck,40,60,0.67,2025-11-03 00:40,On Time
SHP006356,Ghazipur,Mini Truck,450,60,7.5,2025-12-16 07:30,In Transit
SHP006357,Chichondi Patil,Medium Truck,40,50,0.8,2025-11-17 00:48,On Time
SHP006358,Arumuganeri,Medium Truck,180,50,3.6,2025-12-14 03:36,On Time
SHP006359,Hathuran,Medium Truck,450,50,9.0,2025-03-22 09:00,In Transit
SHP006360,Wadala,Mini Truck,40,60,0.67,2025-10-07 00:40,On Time
SHP006361,Malkangiri,Mini Truck,450,60,7.5,2025-02-12 07:30,In Transit
SHP006362,Mandvi,Mini Truck,40,60,0.67,2025-02-21 00:40,On Time
SHP006363,Sheoganj,Mini Truck,900,60,15.0,2025-08-21 15:00,Long Distance
SHP006364,Amethi,Mini Truck,180,60,3.0,2025-06-20 03:00,On Time
SHP006365,Bagra,Mini Truck,180,60,3.0,2025-07-24 03:00,On Time
SHP006366,Ankola,Mini Truck,40,60,0.67,2025-07-02 00:40,On Time
SHP006367,Tiruchirappalli,Mini Truck,180,60,3.0,2025-08-10 03:00,On Time
SHP006368,Gangawati,Medium Truck,450,50,9.0,2025-07-19 09:00,In Transit
SHP006369,Bar Bigha,Mini Truck,450,60,7.5,2025-08-01 07:30,In Transit
SHP006370,Keshorai Patan,Medium Truck,900,50,18.0,2025-07-04 18:00,Long Distance
SHP006371,Giria,Medium Truck,40,50,0.8,2025-05-11 00:48,On Time
SHP006372,Gaighata Community Development Block,Medium Truck,40,50,0.8,2025-05-13 00:48,On Time
SHP006373,Makrana,Mini Truck,180,60,3.0,2025-10-29 03:00,On Time
SHP006374,Jhabua,Medium Truck,1500,50,30.0,2025-03-18 06:00,Long Distance
SHP006375,Kadayanallur,Mini Truck,180,60,3.0,2025-10-02 03:00,On Time
SHP006376,Shahpura,Mini Truck,40,60,0.67,2025-04-30 00:40,On Time
SHP006377,Gandai,Mini Truck,40,60,0.67,2025-08-21 00:40,On Time
SHP006378,Khetia,Mini Truck,40,60,0.67,2025-01-24 00:40,On Time
SHP006379,Bhindar,Medium Truck,450,50,9.0,2025-04-21 09:00,In Transit
SHP006380,Talegaon Dhamdhere,Medium Truck,180,50,3.6,2025-03-31 03:36,On Time
SHP006381,Dagshai,Medium Truck,40,50,0.8,2025-10-05 00:48,On Time
SHP006382,Kharghar,Mini Truck,40,60,0.67,2025-01-17 00:40,On Time
SHP006383,Kuchinda,Medium Truck,180,50,3.6,2025-02-05 03:36,On Time
SHP006384,Thane,Medium Truck,40,50,0.8,2025-01-09 00:48,On Time
SHP006385,Kumaralingam,Mini Truck,40,60,0.67,2025-11-07 00:40,On Time
SHP006386,Bhanvad,Medium Truck,40,50,0.8,2025-03-13 00:48,On Time
SHP006387,Obra,Medium Truck,900,50,18.0,2025-02-26 18:00,Long Distance
SHP006388,Naspur,Medium Truck,180,50,3.6,2025-09-27 03:36,On Time
SHP006389,Adilabad,Medium Truck,40,50,0.8,2025-08-28 00:48,On Time
SHP006390,Mandideep,Mini Truck,180,60,3.0,2025-12-21 03:00,On Time
SHP006391,Papparappatti,Medium Truck,180,50,3.6,2025-10-23 03:36,On Time
SHP006392,Gidam,Medium Truck,450,50,9.0,2025-10-23 09:00,In Transit
SHP006393,Dakshina Kannada,Mini Truck,180,60,3.0,2025-06-24 03:00,On Time
SHP006394,Kalas,Mini Truck,40,60,0.67,2025-03-14 00:40,On Time
SHP006395,Mahisa,Medium Truck,180,50,3.6,2025-11-13 03:36,On Time
SHP006396,Annigeri,Mini Truck,900,60,15.0,2025-05-01 15:00,Long Distance
SHP006397,Sirpur,Mini Truck,180,60,3.0,2025-06-22 03:00,On Time
SHP006398,Raisen,Mini Truck,450,60,7.5,2025-08-30 07:30,In Transit
SHP006399,Jaoli,Medium Truck,180,50,3.6,2025-04-28 03:36,On Time
SHP006400,Sattenapalle,Mini Truck,450,60,7.5,2025-12-08 07:30,In Transit
SHP006401,Nagar Karnul,Medium Truck,900,50,18.0,2025-08-14 18:00,Long Distance
SHP006402,Kotma,Mini Truck,1500,60,25.0,2025-03-01 01:00,Long Distance
SHP006403,Goribidnur,Medium Truck,180,50,3.6,2025-08-06 03:36,On Time
SHP006404,Nawa,Mini Truck,450,60,7.5,2025-04-15 07:30,In Transit
SHP006405,Ranpur,Medium Truck,180,50,3.6,2025-11-07 03:36,On Time
